headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
nun,noun,B2,rohiba,монахиня,A woman who is a member of a religious group and lives simply.,nʌn,21496,people-family,The nun spent her whole life helping the poor in the city.,Rohiba butun umrini shahardagi kambag'allarga yordam berish bilan o'tkazdi.,sister,friar
distract,verb,B2,chalg'itmoq,отвлекать,To stop someone from concentrating on what they are doing.,dɪˈstɹækt,21498,actions,Please do not talk to him because it will distract his focus.,"Iltimos, u bilan gaplashmang, chunki bu uning diqqatini chalg'itadi.",sidetrack,
sour,adjective,A2,nordon achigan,прокисший,"Having a sharp or acidic taste, like that of a lemon or vinegar.",ˈsaʊ.ə,21500,food-drink,This milk tastes sour so we should probably throw it away now.,"Bu sutning ta'mi nordon, shuning uchun uni tashlab yuborganimiz ma'qul.",acidic,sweet
spark,noun,B2,uchqun,искра,A tiny burning piece of material that flies out from a fire or electrical contact.,spɑɹk,21502,nature,The campfire sent a bright spark flying into the night sky.,Gullxan o‘chog‘idan ko‘kka yorqin uchqunlar sochildi.,cinder ember,
fierce,adjective,C1,shiddatli vahshiy,яростный,"Very strong, violent, or showing great energy and determination.",fɪəs,21504,describing,A fierce storm battered the coastline for several hours last night.,Shiddatli bo‘ron tun bo‘yi qirg‘oqni larzaga keltirdi.,furious ferocious,gentle
scam,noun,B2,firibgarlik aldov,мошенничество,A dishonest plan or illegal trick used to get money from people.,ˈskæm,21506,ielts,They realized the investment opportunity was just an online scam.,Ular bu sarmoya imkoniyati shunchaki internetdagi firibgarlik ekanini tushunib yetdilar.,deception fraud,
frustrated,adjective,B2,hafsalasi pir bo'lgan tushkun,разочарованный,Feeling annoyed or upset because you cannot do what you want to do.,fɹəˈstɹeɪ.tɪd,21508,feelings,She easily gets frustrated when it comes to learning complex math formulas.,Murakkab matematik formulalarni o'rganishda uning tezda hafsalasi pir bo'ladi.,annoyed discouraged,satisfied
suspenseful,adjective,B2,hayajonli qiziqarli,напряжённый,Making you feel excited or nervous because you do not know what will happen.,səˈspɛns.fəl,21510,describing,The television movie was so suspenseful that I could not look away.,"Bu televizion film shunchalik hayajonli ediki, ko'z uzolmadim.",thrilling tense,
adore,verb,B2,juda yaxshi ko'rmoq sevib qolmoq,обожать,To love someone very much and feel great respect for them.,əˈdɔː,21512,feelings,It is obvious to everyone that he simply adores his younger sister.,U o'zining singlisini juda yaxshi ko'rishi barchaga ayon.,cherish love,disdain
precinct,noun,C1,hudud qism,территория,"A specific area or part of a town, especially one with a specific purpose.",ˈpɹisɪŋkt,21514,places,The shops in the pedestrian precinct are usually busy on Saturday afternoons.,Piyodalar hududidagi do'konlar shanba tushdan keyin odatda gavjum bo'ladi.,area zone,
stove,noun,A2,o'choq plita,плита,A piece of equipment used to heat food or to warm a room.,stəʊv,21516,home,She placed the heavy pan on the stove to start cooking dinner.,U kechki ovqatni pishirish uchun og'ir tovani plita ustiga qo'ydi.,cooker heater,
haul,verb,B2,tortmoq tashimoq,тащить,To pull or carry something that is very heavy or difficult to move.,hɔːl,21518,actions,The truck was used to haul heavy logs from the deep forest.,Yuk mashinasi o‘rmondan og‘ir o‘tinlarni tashish uchun ishlatildi.,drag pull,
orphanage,noun,B1,mehribonlik uyi,детский дом,A place where children without parents live and are cared for by others.,ˈɔː(ɹ)fənɪd͡ʒ,21520,places,She decided to donate all her extra clothes to the local orphanage.,U o‘zining ortiqcha kiyimlarini mahalliy mehribonlik uyiga topshirishga qaror qildi.,children's home,
autograph,noun,B1,dastxat,автограф,"A signature of a famous person, usually signed for a fan.",ˈɔːtəɡɹɑːf,21522,people-family,The fans waited outside for hours just to get an autograph.,Muxlislar shunchaki dastxat olish uchun tashqarida soatlab kutishdi.,signature,
sharply,adverb,B2,keskin,резко,"In a way that is sudden, very noticeable, or done with force.",ˈʃɑɹpli,21524,describing,Prices have risen sharply since the start of the new year.,Yil boshidan beri narxlar keskin oshib ketdi.,suddenly abruptly,gradually
meds,noun,B1,dori darmon,лекарства,Medicine or drugs used to treat an illness or health condition.,mɛdz,21526,body-health,You should take your meds on time to feel better every day.,Tuzalib ketishing uchun dori-darmoningni o‘z vaqtida ichishing kerak.,medicine medication,
wardrobe,verb,B2,kiyim buyurtma qilib qaytarmoq,заказывать одежду и возвращать её,To buy clothing online and return it after wearing it once.,ˈwɔːdɹəʊb,21528,clothes,It is not fair to wardrobe clothes just for a single party.,"Faqat bir marta kiyib ko‘rish uchun kiyim buyurtma qilib, keyin uni qaytarish to‘g‘ri emas.",,
flirting,verb,B1,nozlanish suykalamoq,флирт,Behaving as if sexually attracted to someone in a playful or light way.,ˈflɜːrtɪŋ,21530,feelings,He spent the whole evening flirting with the girl at the bar.,U kechqurun bar boshida qiz bilan nozlanib o'tirdi.,coquetting,
dolly,noun,B2,o'yinchoq qo'g'irchoq,куколка,"A small toy in the shape of a person, often used by young children.",ˈdɑli,21532,basics,The little girl hugged her dolly tight before going to sleep.,Qizaloq uxlashdan oldin qo'g'irchog'ini mahkam quchoqlab oldi.,doll,
handful,noun,A2,bir hovuch,горсть,A small amount of something that fits in the palm of your hand.,ˈhæn(d)fʊl,21534,basics,She gave me a handful of nuts to eat while walking home.,U uyga qaytayotganimda yeyishim uchun bir hovuch yong'oq berdi.,amount,
pumpkin,noun,A2,qovoq,тыква,"A large, round, orange vegetable that is commonly used to make soup or pies.",ˈpʌmpkɪn,21536,food-drink,We made a delicious warm pumpkin soup for our dinner last night.,Kecha kechki ovqatga mazali issiq qovoq sho'rva tayyorladik.,,
thankful,adjective,A2,minnatdor,благодарный,Feeling pleased and happy about something good that has happened to you.,ˈθæŋkfəl,21538,feelings,I am truly thankful for all your help during these hard times.,Bu qiyin kunlarda yordamingiz uchun chin dildan minnatdorman.,grateful,ungrateful
compassion,noun,C1,hamdardlik rahm-shafqat,сострадание,A feeling of sadness for the suffering of others and a desire to help them.,kəmˈpæʃ.ən,21540,feelings,She showed great compassion for the victims of the natural disaster.,U tabiiy ofat qurbonlariga katta hamdardlik bildirdi.,pity empathy,indifference
veins,noun,B2,venalar qon tomirlari,вены,The tubes in your body that carry blood toward the heart.,veɪnz,21542,body-health,The doctor injected the medicine directly into his veins.,Shifokor dori vositasini to‘g‘ridan-to‘g‘ri uning qon tomiriga yubordi.,blood vessels,
obsession,noun,C1,jinnilik ishtiyoq,одержимость,An extreme interest in something that you cannot stop thinking about.,əbˈsɛʃən,21544,ielts,Collecting rare stamps has become an obsession for him recently.,Nodir markalarni yig‘ish oxirgi paytlarda u uchun haqiqiy ishtiyoqqa aylandi.,fixation mania,
axe,noun,B1,bolta,топор,A tool with a long handle and a sharp metal blade for chopping wood.,æks,21546,home,He used a sharp axe to chop the logs for the fireplace.,U kamin uchun o‘tinni o‘tkir bolta bilan yordi.,hatchet,
reckless,adjective,C1,ehtiyotsiz beparvo,безрассудный,Doing something dangerous without caring about the bad results that might happen.,ˈɹɛkləs,21548,describing,His reckless driving caused a serious accident on the highway today.,Uning ehtiyotsiz haydashi bugun magistral yo‘lda jiddiy avariyaga sabab bo‘ldi.,careless rash,cautious
razor,noun,B2,ustara,бритва,A tool with a very sharp blade used for removing hair from the skin.,ˈɹeɪzə,21550,body-health,He uses a sharp razor to shave his beard every morning.,U har kuni ertalab soqolini olish uchun o‘tkir ustara ishlatadi.,shaver,
frightening,adjective,A2,qo‘rqinchli dahshatli,пугающий,Something that makes you feel very afraid or worried.,ˈfɹaɪtənɪŋ,21552,feelings,It was a frightening experience to be lost in the dark forest.,Qorong‘u o‘rmonda adashib qolish juda qo‘rqinchli tajriba edi.,scary terrifying,calming
mutant,noun,C1,mutant o'zgaruvchan,мутант,An animal or plant that is different from its parents because of a genetic change.,ˈmjuːtənt,21554,nature,The scientists studied the mutant DNA to understand how the disease develops.,Olimlar kasallik qanday rivojlanishini tushunish uchun mutant DNKni o'rganishdi.,,
wally,noun,C1,ahmoq nodon,дурак,"A person who behaves in a silly, stupid or awkward way.",ˈwɒli,21556,describing,Don't be such a wally and just follow the instructions on screen.,Ahmoqlik qilma va shunchaki ekrandagi ko'rsatmalarga amal qil.,idiot fool,
heavenly,adjective,B2,jannatiy ajoyib,божественный,"Extremely pleasant, beautiful, or enjoyable.",ˈhɛvənli,21558,feelings,We spent a heavenly afternoon relaxing on the quiet sandy beach.,Biz tinch qumli sohil bo'yida jannatiy bir kunni o'tkazdik.,delightful wonderful,awful
dang,interjection,B2,la'nati,черт возьми,"A word used to show mild annoyance or anger, softer than saying damn.",ˈdæŋ,21560,feelings,"Dang, I forgot my keys inside the locked house again!","La'nati, kalitlarimni yana qulflangan uy ichida unutibman!",darn,
maiden,noun,C1,qiz bola qiz,девица,"A young unmarried woman, often used in older stories or literature.",ˈmeɪdən,21562,people-family,The brave knight saved the fair maiden from the dark forest.,Jasur ritsar go'zal qizni qorong'u o'rmondan qutqarib oldi.,damsel,
bark,verb,A2,vovullamoq irillamoq,лаять,"To make the loud, short sound that a dog makes.",bɑːk,21564,animals,The neighbor's dog began to bark loudly when I arrived home.,Uyga kelganimda qo'shnining iti qattiq vovullay boshladi.,,
congressman,noun,B2,kongressmen parlament a'zosi,конгрессмен,A male member of the United States House of Representatives.,ˈkɒŋɡrɛsmən,21566,work,The local congressman voted for the new tax reform bill yesterday.,Mahalliy kongressmen kecha yangi soliq islohoti qonun loyihasi uchun ovoz berdi.,,
pigeon,noun,B1,kabutar,голубь,A common gray or white bird often seen in city streets and parks.,ˈpɪ.dʒɪn,21568,animals,The pigeon flew down to the ground to eat some bread crumbs.,Kabutar non ushoqlarini yeyish uchun yerga qo‘ndi.,dove,
respectable,adjective,B2,hurmatga loyiq obro‘li,уважаемый,Good enough to be admired and approved of by other people.,[ɹɪˈspɛk.tə.bl̩],21570,describing,He has a respectable job and is known for being very honest.,U hurmatga loyiq ishda ishlaydi va juda halol inson sifatida tanilgan.,admirable laudable,disreputable
prank,noun,B2,hazil hazil-mutoyiba,шалость,A playful trick or joke that is intended to surprise or tease someone.,ˈpɹæŋk,21572,actions,The children thought it was a funny prank to hide my shoes.,Bolalar poyafzalimni yashirib qo‘yishni qiziqarli hazil deb o‘ylashdi.,trick joke,
treason,noun,C2,vatanga xiyonat,измена,The crime of betraying one's country or government.,ˈtɹiː.zən,21574,ielts,The soldier was accused of treason for giving secrets to the enemy.,Askarda dushmanga sirlarni oshkor qilganlikda ayblanib vatanga xiyonatda ayblov qo‘yildi.,betrayal perfidy,loyalty
stir,verb,B1,aralashtirmoq,размешивать,To move a spoon or stick around in a liquid to mix it.,stɜː,21576,actions,You need to stir the soup slowly so it does not burn.,Sho‘rvani kuymasin deb sekin-asta aralashtirib turishingiz kerak.,mix agitate,
missy,noun,B2,qizaloq,девочка,A word used by adults to address or refer to a young girl.,ˈmɪs.i,21578,people-family,"That is enough talking back from you, missy!","Gap qaytarganing yetadi, qizaloq!",,
señor,noun,B1,janob,сеньор,A Spanish title for a man that is equal to the English word Mr.,seɪnˈjɔɹ,21580,people-family,"The shop owner, Señor Garcia, greeted us with a warm smile today.",Do‘kon egasi janob Garsiya bizni bugun samimiy tabassum bilan kutib oldi.,sir gentleman,
tuna,noun,A2,tunets balig‘i,тунец,A large saltwater fish that is often eaten as food.,ˈtjuː.nə,21582,food-drink,I usually make a quick sandwich with canned tuna for my lunch.,Men odatda tushlik uchun konservalangan tunetsdan tez tayyorlanadigan sendvich qilaman.,,
tuck,verb,B1,tiqib qo‘ymoq joylamoq,заправлять,To push or fold the edge of something into a safe or tidy place.,tʌk,21584,actions,Make sure you tuck your shirt into your trousers before the meeting.,Majlisdan oldin ko‘ylagingizni shimingizning ichiga solib qo‘ying.,insert push,untuck
poop,noun,A2,axlat najas,какашки,The solid waste matter that leaves the body through the bowels.,ˈpuːp,21586,body-health,The dog left some poop on the grass in the park today.,Bugun it bog‘dagi maysazorga axlat qoldirib ketdi.,feces excrement,
cardinal,adjective,C1,asosiy tub,главный,Of the greatest importance; fundamental or main.,ˈkɑːd(ɪ)nəl,21588,ielts,Respecting other people's privacy is a cardinal rule in our office.,Boshqalarning shaxsiy hayotini hurmat qilish bizning ofisda asosiy qoida hisoblanadi.,fundamental primary,minor
altar,noun,B2,qurbongoh mehrob,алтарь,A flat table used for religious ceremonies or as a holy place.,ˈɒl.tə,21590,places,The priest stood in front of the altar to lead the prayer.,Ruhoniy ibodatni boshlash uchun qurbongoh oldida turdi.,shrine sanctuary,
jelly,noun,A2,jele,желе,A soft sweet food made from fruit juice or gelatine that sets into a jelly.,ˈd͡ʒɛl.i,21592,food-drink,His mother prepared jelly for him and his friends for dessert.,Onasi unga va do'stlariga shirinlik uchun jele tayyorlab berdi.,jello,
thrill,verb,B2,hayajonlantirmoq zavqlantirmoq,волновать,To cause someone to feel a sudden burst of excitement or pleasure.,θɹɪl,21594,feelings,The fast speed of the roller coaster will thrill the young riders.,Attraksionning tezligi yosh chavandozlarni hayajonga soladi.,rouse,
hogan,noun,C2,navaho uyi,хоган,A traditional wooden and earth house built by the Navajo people.,ˈhoʊ.ɡən,21598,places,The family gathered inside their traditional hogan to share a warm meal.,Oila issiq ovqatlanish uchun o'zlarining an'anaviy xoganlarida yig'ildi.,,
choke,verb,B1,bo'g'ilmoq tiqilib qolmoq,задыхаться,To be unable to breathe because something is stuck in your throat.,t͡ʃəʊk,21600,body-health,"Ever since he choked on a bone, he has refused to eat fish.",U suyakka tiqilib qolganidan beri baliq yeyishdan voz kechdi.,asphyxiate,
bodyguard,noun,B2,tansoqchi,телохранитель,A person hired to protect someone from danger or attack.,ˈbɒdiɡɑːd,21602,people-family,The famous singer arrived at the concert surrounded by his bodyguard.,Mashhur qo'shiqchi konsertga tansoqchisi hamrohligida yetib keldi.,,
jaw,noun,B1,jag',челюсть,Either of the two bones in the mouth that hold the teeth.,d͡ʒɔː,21604,body-health,His jaw dropped in amazement when he heard the shocking news.,"Shok xabarni eshitgach, uning hayratdan jag'i tushib qoldi.",,
popcorn,noun,A1,popkorn,попкорн,A light snack food made from corn kernels that pop when heated.,ˈpɒp.kɔː(ɹ)n,21606,food-drink,My friends and I ordered popcorn during the interval of the movie.,Kino tanaffusida men va do'stlarim popkorn buyurtma qildik.,popmaize,
courtroom,noun,B2,sud zali majlis zali,зал суда,The official room where a judge holds a trial to make legal decisions.,ˈkɔːtruːm,21608,places,Everyone stood up silently as the judge entered the large crowded courtroom.,Sudya sud zaliga kirib kelganida hamma jim bo‘lib o‘rnidan turdi.,court,
pointless,adjective,B1,ma'nosiz foydasiz,бессмысленный,Having no purpose or meaning because it cannot achieve any good result.,ˈpɔɪntləs,21610,describing,"Since the plan already failed, further discussion seems completely pointless to me.","Reja barbod bo‘lganidan keyin, bu haqda gaplashib o‘tirish mutlaqo ma'nosizdek tuyuladi.",useless futile,meaningful
outrageous,adjective,C1,juda adolatsiz g‘ayritabiiy,возмутительный,"Very shocking and morally wrong, often making people feel very angry.",aʊtˈɹeɪdʒəs,21612,ielts,It is outrageous that they are charging double prices for basic food.,Oddiy oziq-ovqat mahsulotlari uchun ikki barobar haq olishlari juda adolatsizlikdir.,shocking scandalous,reasonable
gracious,adjective,C1,xushmuomala nazokatli,любезный,"Behaving in a very polite, kind, and generous way to other people.",ˈɡɹeɪʃəs,21614,describing,She was gracious enough to thank everyone for their help and support.,U barchaga yordami va qo‘llab-quvvatlashi uchun minnatdorlik bildiradigan darajada xushmuomala edi.,polite courteous,rude
slaughter,verb,B2,so'ymoq qassoblik qilmoq,забивать,"To kill animals, usually for the purpose of eating their meat.",ˈslɔːtə,21616,food-drink,The farmer had to slaughter a sheep for the wedding feast.,To'y uchun fermer bitta qo'y so'yishga majbur bo'ldi.,butcher,
vest,noun,B2,nimcha,жилет,A sleeveless piece of clothing that you wear on the top half of your body.,vɛst,21618,clothes,He wore a smart blue vest over his white shirt for work.,U ishga oq ko'ylagi ustidan ko'k nimcha kiyib bordi.,waistcoat,
mechanic,noun,A2,mexanik usta,механик,"A person whose job is repairing machines, especially the engines of cars.",mɪˈkænɪk,21620,work,The car broke down so I called a mechanic to fix it.,"Mashinam buzilib qoldi, shuning uchun uni tuzatishga mexanik chaqirdim.",,
nana,noun,A1,buvi,бабушка,A word for a child's grandmother.,ˈnɑːnə,21622,people-family,Every Sunday we go to visit my nana for afternoon tea.,Har yakshanba biz buvimnikiga tushki choy ichgani boramiz.,grandmother,
saddle,noun,B2,egar,седло,A leather seat placed on the back of a horse for a person to sit on.,ˈsædl̩,21624,animals,He put the saddle on the horse before starting his long ride.,U uzoq yo‘lga chiqishdan oldin otiga egar qo‘ydi.,,
burial,noun,B2,dafn marosimi ko‘mish,захоронение,The ceremony of placing a dead body into the ground.,ˈbɛɹɪəl,21626,ielts,His whole family was present at his burial service last Sunday.,O‘tgan yakshanba kuni uning dafn marosimida butun oilasi ishtirok etdi.,funeral,
detention,noun,B2,hibsga olish qamoq,задержание,The state of being kept in a place and not allowed to leave.,dɪˈtɛnʃn̩,21628,ielts,The police kept him in detention for further questioning about the crime.,Politsiya uni jinoyat haqida so‘roq qilish uchun hibsda ushlab turdi.,custody,
vow,verb,C1,qasam ichmoq va'da bermoq,клясться,To make a serious promise to do something important or behave in a certain way.,vaʊ,21630,ielts,The rebels vowed to continue their fight until they won the war.,Isyonchilar urushda g‘alaba qozonmaguncha kurashni davom ettirishga qasam ichdilar.,pledge swear,
bake,verb,A2,pishirmoq,печь,To cook food using dry heat in an oven.,beɪk,21632,food-drink,I decided to bake a delicious cherry pie for my family today.,Men bugun oilam uchun mazali gilosli pirog pishirishga qaror qildim.,,
lightly,adverb,B1,yengil ohistalik bilan,легко,In a gentle way or without using much force or effort.,ˈlaɪtli,21634,describing,She touched his arm lightly to get his attention in the crowd.,U olomon ichida diqqatini tortish uchun uning yelkasiga yengil tegdi.,gently softly,heavily
gown,noun,B2,ko‘ylak mantya,мантия,"A long, elegant dress or an official robe worn for special ceremonies.",ˈɡaʊ̯n,21636,clothes,She wore a beautiful long gown to the graduation ceremony last night.,U kecha bitiruv marosimiga chiroyli uzun ko‘ylak kiyib bordi.,dress robe,
countryside,noun,A2,qishloq hududi tabiat qo'yni,сельская местность,Land that is far away from large cities where there are fields and few houses.,ˈkʌn.tɹiˌsaɪd,21638,places,They decided to spend their summer holiday in the quiet English countryside.,Ular yozgi ta'tilni sokin ingliz qishlog'ida o'tkazishga qaror qilishdi.,rural area,city
lethal,adjective,B2,o'limga olib keladigan halokatli,смертельный,Able to cause death or very serious harm to a living thing.,ˈliː.θəl,21640,ielts,The snake has a lethal venom that can kill a man quickly.,Bu ilonning zaxari o'ta halokatli bo'lib odamni tezda o'ldirishi mumkin.,deadly fatal,harmless
swan,noun,B1,oqqush,лебедь,A large water bird with a long neck that is usually white.,swɒn,21642,animals,We watched the beautiful swan swimming across the quiet lake this morning.,Biz bugun ertalab ko'lda suzib yurgan go'zal oqqushni tomosha qildik.,,
moonlight,noun,B1,oy nuri,лунный свет,The soft light from the moon that appears during the night.,ˈmuːnlaɪt,21644,nature,We took a romantic walk in the garden under the bright moonlight.,Biz yorqin oy nuri ostida bog'da romantik sayr qildik.,moonshine,
scattered,adjective,B2,sochilib yotgan tarqoq,разбросанный,Spread out over a wide area rather than being together in one place.,ˈskætɚd,21646,describing,There were scattered clouds in the sky throughout the entire sunny afternoon.,Tushdan keyin quyoshli bo'lishiga qaramay osmonda tarqoq bulutlar bor edi.,dispersed spread,gathered
bandits,noun,B2,qaroqchilar bosqinchilar,бандиты,"Armed people who steal from others, usually while traveling in a group.",ˈbændɪts,21648,people-family,The travelers were afraid of bandits hiding in the dark forest.,Yo‘lovchilar qorong‘u o‘rmonda yashiringan qaroqchilardan qo‘rqishdi.,robbers outlaws,
crackling,noun,C1,qarsildoq yog‘li teri,шква́рки,"The crispy, salty skin or fat left over after roasting pork.",ˈkɹæk(ə)lɪŋ,21650,food-drink,The crackling on the roast pork was crunchy and very delicious.,Qovurilgan cho‘chqa go‘shtining terisi juda qarsildoq va mazali edi.,pork-rind crispy-fat,
loneliness,noun,B1,yolg‘izlik,одиночество,An unhappy feeling caused by being alone and having no friends or family.,ˈloʊnlinəs,21652,feelings,She suffered from deep loneliness after moving to a new city.,"U yangi shaharga ko‘chib o‘tgach, qattiq yolg‘izlikni his qildi.",isolation solitariness,companionship
gladly,adverb,B1,jon deb mamnuniyat bilan,охотно,In a way that shows you are happy and willing to do something.,ˈɡlædli,21654,feelings,"If you need any help with your project, I will gladly assist.","Agar loyihangizda yordam kerak bo‘lsa, jon deb yordam beraman.",willingly happily,
volcano,noun,B1,vulqon,вулкан,A mountain that can open and push out hot melted rock and gas from inside.,vɒlˈkeɪ.nəʊ,21656,nature,The island was created by the eruption of a massive active volcano.,Bu orol ulkan faol vulqonning otilishi natijasida paydo bo‘lgan.,,
accomplice,noun,C1,tilsimchi jinoyat sherigi,соучастник,A person who helps someone else to commit a crime.,əˈkɒm.plɪs,21658,ielts,The police caught the robber and his accomplice trying to flee town.,Politsiya o‘g‘rini va uning sherigini shahardan qochmoqchi bo‘lganida qo‘lga oldi.,associate partner,
bounty,noun,C1,mukofot puli,вознаграждение,A reward of money paid for catching or killing a wanted criminal.,ˈbaʊnti,21660,ielts,The government offered a large bounty for information leading to his arrest.,Hukumat uning hibsga olinishiga olib keladigan ma’lumot uchun katta mukofot e’lon qildi.,reward payment,
blunt,adjective,B2,o‘tmas dag‘al,тупой,Saying exactly what you think without trying to be polite or kind.,blʌnt,21662,describing,He gave a blunt answer because he did not want to waste time.,U vaqtni yo‘qotmaslik uchun juda ochiq va keskin javob berdi.,direct frank,polite
duel,noun,C1,yakkakurash dueli,дуэль,A fight or struggle between two people or groups to resolve a conflict.,ˈˈd͡ʒuːəl,21664,ielts,The two politicians fought a bitter duel over the new economic policy.,Ikkala siyosatchi yangi iqtisodiy siyosat bo‘yicha qattiq yakkakurash olib borishdi.,fight contest,
baba,noun,B1,buvi momo,бабушка,An affectionate name for a grandmother or an elderly woman in some Eastern European cultures.,ˈbɑːbɑː,21666,people-family,My dear baba always tells us interesting stories from her young life.,Mehribon buvijonim har doim bizga yoshligi haqida qiziqarli hikoyalar aytib beradi.,,
handcuffs,noun,B2,kishan,наручники,A pair of metal rings joined by a chain used to lock someone's hands together.,ˈhændkʌfs,21668,actions,The police put handcuffs on the suspect before taking him away quickly.,Politsiyachilar gumonlanuvchini olib ketishdan oldin unga kishan solishdi.,shackles,
supposedly,adverb,B2,go'yoki taxminan,предположительно,Used to show that something is believed to be true based on claims or rumors.,səˈpəʊ̯.zɪd.li,21670,ielts,The ancient treasure was supposedly hidden in this dark cave for centuries.,Qadimiy xazina go‘yoki asrlar davomida shu qorong‘i g‘orda yashiringan.,reportedly purportedly,
faggot,noun,C1,o'tin bog'lami,вязанка,A bundle of wooden sticks or brushwood tied together for use as fuel.,ˈfæɡ.ət,21672,nature,He gathered a large faggot to keep the campfire burning all night.,U gulxanni butun tun davomida yoqib turish uchun bir bog'lam o'tin yig'di.,bundle stack,
hunch,noun,B2,taxmin sezgi,предчувствие,A feeling or idea that something is true without evidence.,hʌnt͡ʃ,21674,feelings,I have a hunch that it will rain later this afternoon.,Bugun tushdan keyin yomg'ir yog'ishi haqida menda bir taxmin bor.,intuition gut,
stain,verb,B1,dog' qilmoq dog' tushirmoq,испачкать,To leave a dirty mark on something that is difficult to remove.,steɪn,21676,actions,Be careful not to stain your shirt with that red wine.,"Ehtiyot bo'ling, qizil vino bilan ko'ylagingizga dog' tushirib qo'ymang.",mark soil,
thoughtful,adjective,B1,e'tiborli g'amxo'r,заботливый,Showing kindness and thinking about what other people need or want.,ˈθɔːtfəl,21678,describing,It was very thoughtful of you to bring me some flowers.,Menga gul olib kelganingiz juda e'tiborli ish bo'ldi.,considerate kind,thoughtless
entertain,verb,B1,ko'ngil ochmoq xursand qilmoq,развлекать,To provide fun or enjoyment for other people.,ˌɛntəˈteɪn,21680,actions,They hired a magician to entertain the children at the party.,Ular ziyofatda bolalar ko'nglini ochish uchun sehrgar yollashdi.,amuse delight,
ambush,noun,C1,pistirma,засада,A surprise attack by people hiding and waiting for someone.,ˈæm.bʊʃ,21682,ielts,The soldiers were caught in an enemy ambush during the patrol.,Patrul paytida askarlar dushman pistirmasiga tushib qolishdi.,trap surprise,
childish,adjective,B1,bolalarcha,ребячливый,Behaving in a silly or immature way that is typical of a child.,ˈt͡ʃaɪldɪʃ,21684,describing,Stop this childish behavior and try to act like an adult.,"Bu bolalarcha qiliqlarni yig'ishtirib, katta odamdek harakat qil.",immature silly,mature
unstable,adjective,B2,beqaror nobarqar,неустойчивый,"Not steady or firm; likely to change, fall, or fail suddenly.",ʌnˈsteɪ.bəl,21686,describing,The economic situation in the region remains very unstable right now.,Mintaqadagi iqtisodiy vaziyat hozircha juda beqarorligicha qolmoqda.,changeable shaky,stable
politician,noun,B1,siyosatchi,политик,"A person who is professionally involved in politics, especially as a government official.",ˌpɒl.ɪˈtɪʃ.ən,21688,ielts,Many politicians promise to lower taxes during their election campaigns.,Ko‘pgina siyosatchilar saylovoldi kampaniyasi davrida soliqlarni kamaytirishga va’da berishadi.,statesman official,
amazed,adjective,A2,hayron qolgan ajablangan,поражённый,Feeling or showing great surprise or wonder about something.,əˈmeɪzd,21690,feelings,I was amazed at how quickly the children learned the song.,Bolalar qo‘shiqni shunchalik tez o‘rganib olganidan hayron qoldim.,astonished surprised,
hulk,noun,C1,eski kema vayrona,блокшив,"A large, heavy, and old ship that is no longer used for sailing.",hʌlk,21692,places,The old rusted hulk remained in the harbor for many years.,Eski zanglagan kema ko‘p yillar davomida portda qolib ketdi.,wreck,
drunken,adjective,B2,mast,пьяный,Being in a state where you have consumed too much alcohol.,ˈdɹʌŋkən,21694,describing,The drunken man struggled to walk in a straight line home.,Mast odam uyi tomon to‘g‘ri yura olmay qiynaldi.,intoxicated tipsy,sober
cane,noun,B1,hass hassa,трость,A stick that helps a person to walk more easily or steadily.,keɪn,21696,body-health,The elderly man used a wooden cane to help him walk today.,Keksa odam yurishiga yordam berishi uchun yog‘och hassadan foydalandi.,walking-stick,
avenge,verb,C1,qasos olmoq o‘ch olmoq,отомстить,To harm someone because they have harmed you or someone you love.,əˈvɛnd͡ʒ,21698,ielts,He vowed to avenge the death of his loyal family members.,U sadoqatli oila a'zolarining o‘limi uchun qasos olishga qasam ichdi.,revenge,
dexter,adjective,C2,o‘ng,правый,Relating to the right side of something.,ˈdɛks.tə,21700,describing,"In heraldry, the dexter side of the shield faces the viewer's left.",Geraldikada qalqonning o‘ng tomoni tomoshabinning chap tomoniga qarab turadi.,right,sinister
tease,verb,B2,taramoq,начесывать,To comb hair upwards towards the roots to make it look thicker and fuller.,tiːz,21702,body-health,She likes to tease her hair to give it more volume.,U sochiga hajm berish uchun uni tarashni yoqtiradi.,backcomb,
slam,verb,B2,qarsillatib yopmoq taq etib yopmoq,хлопать,To shut a door or window with a lot of force and loud noise.,slæm,21704,actions,Please do not slam the door when you leave the room.,Xonadan chiqayotganingizda eshikni qarsillatib yopmang.,bang crash,
shattered,adjective,C1,judayam charchagan holsiz,изможденный,Feeling extremely tired and exhausted after a long period of hard work.,ˈʃætɚd,21706,feelings,I stayed up all night working and now I am completely shattered.,"Butun tun ishladim, endi esa judayam charchab qoldim.",exhausted weary,
racket,noun,B2,shovqin gʻalva,шум,A very loud and unpleasant noise that makes it hard to hear anything else.,ˈɹækɪt,21708,describing,With all that racket outside I cannot hear myself think.,Tashqaridagi shovqin sababli o'z xayollarimga ham jam bo'la olmayapman.,din noise,
eighth,adjective,A2,sakkizinchi,восьмой,Coming after seven other things in a series or order.,eɪtθ,21710,basics,Today is the eighth day of our summer vacation together.,Bugun birgalikdagi yozgi ta'tilimizning sakkizinchi kuni.,,
