headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
hay,noun,B1,pichan,сено,Grass that has been cut and dried to be used as food for animals.,heɪ,18566,nature,Farmers store piles of hay in the barn for the winter season.,Fermerlar qish mavsumi uchun omborga pichan gʻamlashadi.,fodder,
cardiovascular,adjective,C1,yurak-qon tomir,сердечно-сосудистый,Relating to the heart and the blood vessels that move blood around the body.,ˌkɑːdi.əʊˈvæskjʊlə(ɹ),18568,body-health,Regular exercise is very important for maintaining a healthy cardiovascular system.,Muntazam mashqlar yurak-qon tomir tizimini sogʻlom saqlash uchun juda muhim.,,
cardiac,adjective,C2,yurakka oid,сердечный,Relating to the heart or problems affecting the heart.,ˈkɑːdɪæk,18570,body-health,The patient was rushed to the hospital after a cardiac arrest.,"Bemor yurak tutilishi sodir boʻlgach, shoshilinch ravishda kasalxonaga olib ketildi.",heart,
salvation,noun,C2,najot qutqarish,спасение,The act of saving someone from danger or a very difficult situation.,sælˈveɪ.ʃn̩,18572,ielts,The new government policy was seen as the economic salvation of the country.,Yangi hukumat siyosati mamlakat iqtisodiyoti uchun najot deb qaraldi.,rescue deliverance,doom
vatican,noun,B2,vatikan,Ватикан,The tiny independent city-state in Rome that serves as the headquarters of the Catholic Church.,ˈvæt.ɪ.kən,18574,places,Thousands of people gathered in the Vatican to hear the Pope speak.,Rim papasining nutqini tinglash uchun Vatikanga minglab odamlar to‘plandilar.,,
brutal,adjective,C1,shafqatsiz vahshiyona,жестокий,"Extremely cruel, violent, or showing no care for the feelings of others.",ˈbɹuː.təl,18576,describing,The brutal winter cold made it impossible to stay outside for long.,Qishning shafqatsiz sovuqida tashqarida uzoq qolishning imkoni yo‘q edi.,savage barbaric,gentle
learners,noun,A2,o‘quvchilar talabalar,учащиеся,People who are gaining knowledge or skills in a particular subject or activity.,ˈlɜː.nəz,18578,school,The teacher provided extra materials for the faster learners in class.,O‘qituvchi sinfdagi tezroq o‘rganuvchi o‘quvchilar uchun qo‘shimcha materiallar berdi.,students,
selective,adjective,B2,tanlovchan saralovchi,разборчивый,Being very careful and choosy when deciding which people or things to pick.,səˈlɛktɪv,18580,ielts,She is very selective about the friends she spends her time with.,U vaqtini birga o‘tkazadigan do‘stlarini tanlashda juda sinchkov.,choosy picky,indiscriminate
arbitration,noun,C2,arbitraj hakamlik,арбитраж,A formal process to settle a disagreement by using an independent person or judge.,ˌɑː.bɪˈtɹeɪ.ʃən,18582,ielts,The two companies decided to use arbitration to resolve their contract dispute.,Ikki kompaniya shartnoma bo‘yicha nizoni hal qilish uchun hakamlikka murojaat etishga qaror qildi.,mediation,
token,noun,C1,belgi nishona,знак,Something that acts as a symbol or a sign of a feeling or event.,ˈtəʊkən,18584,describing,Please accept these flowers as a token of my sincere gratitude.,"Iltimos, bu gullarni chuqur minnatdorchiligimning nishonasi sifatida qabul qiling.",sign symbol,
zinc,noun,C1,rux,цинк,"A hard, bluish-white metal element used to cover other metals to prevent rust.",ˈzɪŋk,18586,nature,The metal roof was coated in zinc to stop it from corroding.,Zanglashning oldini olish uchun metall tom rux bilan qoplandi.,,
sacrifice,verb,B2,qurbon qilmoq,жертвовать,To give up something valuable that you want in order to help someone else.,ˈsæk.ɹɪ.faɪs,18588,actions,Parents often sacrifice their own needs to provide a better future for children.,Ota-onalar ko‘pincha farzandlarining kelajagi uchun o‘z ehtiyojlarini qurbon qiladilar.,surrender forgo,keep
guru,noun,B2,ustoz murabbiy,наставник,An expert or a respected teacher who gives advice in a specific field.,ˈɡʊɹuː,18590,work,He is considered a marketing guru by many successful business owners worldwide.,U dunyodagi ko‘plab muvaffaqiyatli tadbirkorlar tomonidan marketing ustasi deb tan olingan.,mentor expert,novice
removable,adjective,B1,yechiladigan olib tashlanadigan,съёмный,Able to be taken away or detached from something else easily.,rɪˈmuːvəbəl,18592,describing,The laptop has a removable battery that you can replace quite easily.,Noutbukning osongina almashtirsa bo‘ladigan yechiluvchi batareyasi bor.,detachable,fixed
convergence,noun,C1,yaqinlashish birlashish,сближение,The process of moving together or meeting at a single point.,kənˈvɜːd͡ʒəns,18594,ielts,The convergence of these two technologies has changed how we use smartphones.,Ushbu ikki texnologiyaning yaqinlashuvi smartfonlardan foydalanish usulimizni butunlay o‘zgartirdi.,union meeting,divergence
levy,verb,C1,undirmoq soliq solmoq,взимать,"To officially demand and collect a payment, such as a tax or fine.",ˈlɛ.vi,18596,ielts,The government decided to levy a new tax on imported electronic goods.,Hukumat import qilinadigan elektron tovarlarga yangi soliq solishga qaror qildi.,impose charge,
numeric,adjective,B2,sonli raqamli,численный,Related to or expressed by numbers or digits.,n(j)uːˈmɛɹɪk,18598,work,Please ensure that the password contains at least one numeric character inside.,"Iltimos, parol ichida kamida bitta raqam borligiga ishonch hosil qiling.",numerical,
anthropology,noun,C1,antropologiya insonshunoslik,антропология,"The scientific study of human societies, cultures, and their development over time.",ˌænθɹəˈpɒləd͡ʒi,18600,ielts,She decided to study anthropology to better understand diverse human cultural practices.,U turli xalqlar madaniyatini yaxshiroq tushunish uchun antropologiyani o‘rganishga qaror qildi.,,
skating,noun,A2,konkida uchish,катание на коньках,The sport or activity of moving across ice or smooth surfaces on skates.,ˈskeɪtɪŋ,18602,actions,We went ice skating at the local park during the winter weekend.,Qishgi dam olish kunlari mahalliy bog'da konkida uchgani bordik.,skating-sport,
kinda,adverb,B1,ozroq biroz,отчасти,To a small or moderate degree; rather or somewhat.,ˈkaɪndə,18604,describing,"It is getting kinda cold outside, so you should wear a coat.","Tashqarida biroz sovib qoldi, shuning uchun palto kiyib olishing kerak.",somewhat rather,
emperor,noun,B2,imperator,император,A man who rules over a group of countries or an empire.,ˈɛmp(ə)ɹə,18606,ielts,The ancient emperor lived in a large palace with his royal family.,Qadimiy imperator o'z qirollik oilasi bilan katta saroyda yashagan.,monarch ruler,
grad,noun,B2,bitiruvchi,выпускник,A person who has successfully completed a course of study at a university.,ɡɹæd,18608,school,Every recent grad is looking for a good job in the city.,Har bir yangi bitiruvchi shahardan yaxshi ish qidirmoqda.,graduate,
malpractice,noun,C1,xizmat vazifasini suiiste'mol qilish,врачебная ошибка,"Careless, illegal, or unethical conduct by a professional person like a doctor.",mælˈpræktɪs,18610,work,The hospital faced a lawsuit due to serious medical malpractice.,Kasalxona jiddiy tibbiy xato tufayli sudga tortildi.,misconduct,
proudly,adverb,B1,faxr bilan,гордо,In a way that shows you are pleased with your own or someone else's achievements.,ˈpɹaʊdli,18612,feelings,The student proudly presented her project in front of the whole class.,O‘quvchi qiz o‘z loyihasini butun sinf oldida faxr bilan taqdim etdi.,happily boastfully,humbly
necessity,noun,B2,zarurat ehtiyoj,необходимость,Something that is needed or essential for a particular purpose.,nɪˈsɛsəti,18616,ielts,Clean water is a basic necessity for every person on this planet.,Toza suv sayyoramizdagi har bir inson uchun asosiy zaruratdir.,requirement need,luxury
rendering,noun,C1,tasvir talqin,визуализация,A drawing or artistic representation of an object or a building.,ˈɹɛndəɹɪŋ,18618,ielts,The architect showed us a detailed digital rendering of the new house.,Me’mor bizga yangi uyning batafsil raqamli tasvirini ko‘rsatdi.,representation illustration,
basename,noun,C2,asosiy nom,имя файла,The name of a file without any information about its folder location.,ˈbeɪsˌneɪm,18622,work,You need to change the basename of the file before uploading it.,Faylni yuklashdan oldin uning asosiy nomini o‘zgartirishingiz kerak.,,
kyle,noun,C2,bo‘g‘oz kanal,пролив,"A narrow channel of water between two pieces of land, often in Scotland.",kaɪl,18624,nature,The boat sailed slowly through the calm waters of the mountain kyle.,Qayiq tog‘lar orasidagi sokin bo‘g‘oz bo‘ylab sekin suzib o‘tdi.,strait sound,
suburban,adjective,B2,shahar atrofi chekka hudud,пригородный,Relating to the residential areas on the outer edge of a large city.,səˈbɜː(ɹ)bən,18626,places,They moved to a quiet suburban neighborhood to raise their young children.,Ular yosh bolalarini tarbiyalash uchun shahar chetidagi sokin mahallaga ko‘chib o‘tishdi.,,urban
vertex,noun,C1,choqqi uchi,вершина,The highest point or the top part of something.,ˈvɜː.tɛks,18628,ielts,The mountain’s vertex was covered in thick snow all year round.,Tog'ning choqqisi yil davomida qalin qor bilan qoplangan edi.,apex peak,
hepatitis,noun,B2,gepatit jigar yallig'lanishi,гепатит,A serious medical condition where the liver becomes swollen and damaged.,ˌhɛpəˈtaɪ̯tɪs,18630,body-health,He had to be careful with his diet after getting hepatitis.,Gepatit bilan og'rib chiqqanidan keyin u parheziga e'tiborli bo'lishi kerak edi.,,
nationally,adverb,B2,butun mamlakat miqyosida milliy darajada,на национальном уровне,Relating to or affecting the whole country.,ˈnæʃənəli,18632,ielts,The president’s important speech was broadcast nationally yesterday evening.,Prezidentning muhim nutqi kecha kechqurun butun mamlakat bo'ylab efirga uzatildi.,,
tomato,noun,A1,pomidor,помидор,A soft red fruit that is eaten as a vegetable in salads.,təˈmɑː.təʊ,18634,food-drink,He was chopping a fresh tomato to put in the salad.,U salatga qo'shish uchun yangi pomidorni to'g'rayotgan edi.,,
waterproof,adjective,B1,suv o'tkazmaydigan,водонепроницаемый,Designed to keep water out so that it does not get inside.,ˈwɔː.tə.pruːf,18636,clothes,Make sure you wear a waterproof jacket if you go outside today.,"Bugun tashqariga chiqsangiz, albatta suv o'tkazmaydigan kurtka kiyib oling.",watertight,
flush,adjective,C1,teng barobar,заподлицо,Perfectly level or even with another surface.,ˈflʌʃ,18638,describing,Sand the wood until it is flush with the metal frame.,Yog'ochni metall ramka bilan barobar bo'lguncha silliqlang.,level even,
waiver,noun,C1,voz kechish hujjati,отказ от права,A formal document that gives up a legal right or requirement.,ˈweɪ.və(ɹ),18640,ielts,I had to sign a waiver before starting the dangerous parachute jump.,Parashyutdan sakrashdan oldin javobgarlikdan voz kechish haqidagi hujjatni imzoladim.,disclaimer,
pale,adjective,B1,rangpar oqarib ketgan,бледный,Having skin color that is lighter than usual because of sickness or fear.,peɪl,18642,describing,His face turned pale after hearing the very sad news today.,Bu juda qayg'uli xabarni eshitgach yuzi oqarib ketdi.,pallid ashen,ruddy
specialties,noun,B2,mutaxassisliklar ixtisosliklar,специальности,Subjects or areas that someone knows a lot about or focuses on.,ˈspeʃ.əl.tiz,18644,work,The university offers many different medical specialties for its students.,Universitet talabalar uchun ko'plab tibbiy yo'nalishlarni taklif qiladi.,professions fields,
delight,noun,B2,zavq xursandchilik,восторг,A feeling of great happiness and enjoyment.,dəˈlaɪt,18646,feelings,It was a pure delight to see the children playing outside.,Bolalarning tashqarida o'ynayotganini ko'rish juda katta zavq bag'ishladi.,joy pleasure,misery
survivor,noun,B2,tirik qolgan,выживший,A person who remains alive after a dangerous event like an accident or war.,səˈvaɪvə,18648,people-family,She was a survivor of the earthquake that destroyed her entire village.,U butun qishlog'ini vayron qilgan zilziladan omon qolganlardan biri edi.,remnant,
economies,noun,B2,iqtisodiyotlar tejamkorliklar,экономики,The systems by which a country produces and uses its wealth and resources.,ɪˈkɒn.ə.miz,18650,ielts,Stronger economies often have more influence in international trade deals.,Kuchliroq iqtisodiyotlar xalqaro savdo kelishuvlarida ko'proq ta'sirga ega.,markets,
bacterial,adjective,B2,bakterial bakteriyaga oid,бактериальный,Relating to or caused by tiny living organisms that can cause disease.,[bækˈtɪəɹiəɫ],18652,body-health,The doctor gave me some medicine to treat my bacterial throat infection.,Shifokor tomoq yallig'lanishini davolash uchun menga dori-darmon yozib berdi.,,
continuously,adverb,B2,tinmay to'xtovsiz,непрерывно,Happening all the time without any pause or stop.,kənˈtɪnjuəsli,18654,describing,"The rain fell continuously for three days, causing the river to rise.","Yomg'ir uch kun davomida tinmay yog'ib, daryo suvining toshishiga sabab bo'ldi.",constantly nonstop,intermittently
tear,verb,B1,yirtmoq yirtilib ketmoq,рвать,To pull something apart or into pieces with force.,tɛə,18656,actions,Be careful not to tear the thin paper when you open it.,Qog'ozni ochayotganda uni yirtib yubormaslikka harakat qil.,rip shred,mend
jewel,noun,B1,qimmatbaho tosh javohir,драгоценность,A valuable stone that is often used in jewelry.,ˈd͡ʒuːəl,18658,describing,She wore a necklace decorated with a small blue jewel.,U bo'yniga mayda ko'k javohir bilan bezatilgan marjon taqib olgan edi.,gemstone gem,
teddy,noun,A2,o'yinchoq ayiqcha,плюшевый мишка,A soft toy bear that children often hold when they sleep.,ˈtɛdi,18660,animals,My little daughter never goes to sleep without her favorite teddy.,Qizalog'im sevimli o'yinchoq ayiqchasisiz uxlay olmaydi.,teddy-bear toy,
convertible,noun,B2,tomsiz avtomobil,кабриолет,A car that has a roof that can be folded down or removed.,kənˈvɜːtɪbl̩,18662,travel,We drove along the coast in a convertible with the roof down.,Biz dengiz bo'yi bo'ylab tomi ochiq avtomobilda sayr qildik.,cabriolet,
stranger,noun,A2,begona notanish odam,незнакомец,A person you do not know.,ˈstɹeɪnd͡ʒə(ɹ),18666,people-family,Children are taught never to talk to a stranger in the street.,Bolalarga ko‘chada notanish odamlar bilan gaplashmaslik o‘rgatiladi.,outsider unknown,acquaintance
tragedy,noun,B2,fojia musibat,трагедия,A very sad or bad event that causes great suffering.,ˈtɹæd͡ʒɛdi,18668,ielts,The sudden loss of life in the accident was a terrible tragedy.,Baxtsiz hodisadagi to‘satdan odamlar o‘limi dahshatli fojia edi.,disaster calamity,comedy
nest,noun,B1,uya,гнездо,A structure built by a bird to hold its eggs and young.,nɛst,18670,nature,The mother bird is sitting on eggs in her nest.,Ona qush uyasida tuxum bosib o‘tiribdi.,,
dryer,noun,A2,quritgich,сушилка,A machine that removes water from clothes using hot air.,ˈdɹaɪɚ,18672,home,I put my wet clothes in the dryer to get them ready.,Nam kiyimlarimni quritish uchun quritgichga soldim.,,
painful,adjective,A2,ogriqli azobli,болезненный,Causing physical pain or making you feel very sad and unhappy.,ˈpeɪn.fl̩,18674,body-health,It was a painful experience to lose my best friend last year.,O'tgan yili eng yaqin do'stimdan ayrilish juda og'riqli bo'ldi.,sore hurting,painless
velvet,noun,B2,baxmal,бархат,"A soft, thick fabric with short threads, often used for expensive clothing.",ˈvɛlvɪt,18676,clothes,She wore a beautiful dress made of dark blue velvet to dinner.,U kechki ovqatga to'q ko'k rangli baxmaldan tikilgan chiroyli ko'ylak kiyib bordi.,,
tribunal,noun,C1,sud tribunali,трибунал,"A special court of law that judges cases, especially one not part of the normal system.",tɹaɪˈbjunəl,18678,ielts,The international tribunal was set up to investigate crimes against humanity.,Xalqaro tribunal insoniyatga qarshi jinoyatlarni tekshirish uchun tashkil etildi.,court bench,
funky,adjective,B2,zamonaviy o'zgacha,модный необычный,"Very stylish and unusual, or modern and exciting in a different way.",fʌŋki,18682,describing,Those funky shoes you are wearing today look really cool and original.,Bugun kiyib olgan o'sha o'zgacha tufli juda zo'r va kreativ ko'rinyapti.,cool stylish,
secretariat,noun,C1,kotibiyat,секретариат,An office or group of people responsible for administrative work in an organization.,ˌsɛk.ɹəˈtɛə.ɹɪ.ət,18684,work,The secretariat handles all the correspondence and scheduling for the main board.,Kotibiyat boshqaruv kengashi uchun barcha yozishmalar va rejalashtirish ishlarini bajaradi.,bureau department,
nowhere,adverb,A2,hech qayerda,нигде никуда,Not in any place or to any place.,ˈnoʊ.(h)wɛɹ,18686,places,"We searched for the missing documents, but they were nowhere to be found.","Biz yo'qolgan hujjatlarni qidirdik, lekin ularni hech qayerdan topa olmadik.",,
cop,noun,B1,politsiyachi militsiya,полицейский,An informal word for a police officer.,kɒp,18688,people-family,The cop pulled the speeding driver over to the side of the road.,Politsiyachi tezlikni oshirgan haydovchini yo'l chetiga to'xtatdi.,officer policeman,
gale,noun,C1,kuchli shamol dovul,шторм,"A very strong wind, much stronger than a breeze.",ɡeɪl,18690,nature,Many parts of the boat were damaged in the gale.,Qayiqning ko'p qismlari kuchli shamol tufayli shikastlandi.,storm tempest,breeze
dim,adjective,B1,xira past,тусклый,Not bright or having very little light.,dɪm,18692,describing,The lighting was too dim for me to see clearly.,Yoritish juda xira bo'lgani uchun aniq ko'ra olmadim.,faint dull,bright
lately,adverb,A2,yaqinda oxirgi paytlarda,в последнее время,Happening recently or in the short time before now.,ˈleɪt.li,18694,time,It is only lately that I have been feeling better.,Faqat oxirgi paytlarda o'zimni yaxshiroq his qilyapman.,recently lately,
cancelled,adjective,B1,bekor qilingan,отмененный,No longer planned or scheduled to happen.,ˈkænsəld,18696,ielts,The game was cancelled because of heavy rain.,Kuchli yomg'ir sababli o'yin bekor qilindi.,called-off abandoned,
scary,adjective,A2,qo'rqinchli vahimali,страшный,Making you feel afraid or nervous.,ˈskɛə.ɹi,18698,feelings,She was hiding during the scary parts of the film.,U filmning qo'rqinchli joylarida yashirinib o'tirdi.,frightening terrifying,
mattress,noun,A2,matras,матрас,"A large soft pad that you sleep on, usually on a bed.",ˈmætɹɪs,18700,home,I need to buy a new mattress for my bed.,Karavotim uchun yangi matras sotib olishim kerak.,,
likewise,adverb,B2,xuddi shunday shuningdek,взаимно,Used to say that someone feels the same way or does the same thing.,ˈlaɪkˌwaɪz,18702,ielts,"It was a pleasure meeting you today. ― Likewise, it was my pleasure.","Siz bilan tanishganimdan juda xursandman. ― Men ham, o'zaro.",similarly also,otherwise
introductory,adjective,B1,kirish boshlang'ich,вводный,Coming at the beginning to explain what will follow or to teach basic information.,ˌɪntɹəˈdʌktəɹi,18704,school,She decided to register for an introductory course in computer science.,U kompyuter savodxonligi bo'yicha kirish kursiga yozilishga qaror qildi.,preliminary basic,
occurrence,noun,B2,voqea hodisa,происшествие,"Something that happens, especially something unexpected or important.",əˈkʌɹ.əns,18706,ielts,Heavy storms are a common occurrence in this part of the world.,Kuchli bo'ronlar dunyoning bu qismida tez-tez uchrab turadigan hodisadir.,event happening,
idol,noun,B2,but sevimli yulduz,кумир,A famous person who is greatly admired and loved by many fans.,ˈaɪ.dl̩,18708,feelings,The young singer became an idol for millions of teenagers around the world.,Yosh qo'shiqchi dunyo bo'ylab millionlab o'smirlarning kumiriga aylandi.,hero icon,
mixer,noun,A2,mikser aralashtirgich,миксер,"A kitchen machine used for mixing, beating, or blending food ingredients together.",ˈmɪksə(ɹ),18710,home,I used the electric mixer to blend the ingredients for the cake.,Tort uchun masalliqlarni aralashtirishda elektr mikserdan foydalandim.,blender machine,
disciplinary,adjective,C1,intizomiy tartib-intizom,дисциплинарный,Relating to the punishment or enforcement of rules within an organization.,dɪsɪˈplɪnəɹi,18712,ielts,The school has taken disciplinary measures against the students who were fighting.,Maktab mushtlashgan o‘quvchilarga nisbatan intizomiy choralar ko‘rdi.,punitive corrective,
annoying,adjective,A2,bezor qiladigan asabga tegadigan,надоедливый,Making you feel slightly angry or impatient.,əˈnɔɪ.ɪŋ,18714,describing,Having flies in your bedroom when you are trying to sleep is annoying.,Uxlamoqchi bo‘lganingizda yotoqxonada pashsha bo‘lishi juda asabga tegadi.,irritating bothersome,pleasant
disclose,verb,C1,oshkor qilmoq,раскрывать,To provide information that was previously kept secret.,dɪsˈkləʊz,18716,ielts,The company did not disclose the total cost of the new project.,Kompaniya yangi loyihaning umumiy qiymatini oshkor qilmadi.,reveal divulge,conceal
affair,noun,B2,ish hodisa,дело,"An event, situation, or matter that you are talking about.",əˈfɛə,18718,ielts,Managing the whole event was a difficult affair for our small team.,Butun tadbirni boshqarish kichik jamoamiz uchun qiyin ish bo‘ldi.,matter situation,
drove,verb,A1,haydadi boshqardi,вел,"Past tense of drive, meaning to operate a vehicle.",dɹəʊv,18720,actions,He drove his car to the city center early this morning.,U bugun erta tongda mashinasini shahar markaziga haydadi.,steered operated,
washer,noun,B1,shayba kir yuvish mashinasi,шайба,A small flat ring placed under a nut to make a joint tighter.,ˈwɒʃə(ɹ),18722,home,I need a metal washer to fix the leaking pipe in the kitchen.,Oshxonadagi oqayotgan quvurni tuzatish uchun menga metall shayba kerak.,,
upset,adjective,B1,xafa ranjigan,расстроенный,"Feeling unhappy, worried, or angry because something bad has happened.",ʌpˈsɛt,18724,feelings,He was quite upset when his friends did not come to visit.,Do'stlari kelmaganida u juda xafa bo'ldi.,distressed,happy
beside,preposition,A2,yonida yonma-yon,рядом с,At the side of something or someone.,bɪˈsaɪd,18726,places,She sat beside her mother and started to talk about her day.,"U onasining yoniga o'tirib, kun bo'yi nimalar qilganini gapirib berdi.",near,
rebound,verb,B2,qaytib tushmoq tiklanmoq,отскакивать,To bounce back after hitting a surface or to recover from a difficult situation.,ɹiˈbaʊnd,18728,actions,The economy will hopefully rebound after the challenges of this past year.,"Umid qilamanki, o'tgan yilgi qiyinchiliklardan so'ng iqtisodiyot yana tiklanadi.",recover bounce,
fought,verb,A2,jang qildi kurashdi,сражался,Past tense of fight; to use violence or argue to achieve something.,fɔːt,18730,actions,They fought bravely for their country during the long and difficult war.,Ular uzoq va qiyin urush davrida o'z vatanlari uchun jasorat bilan kurashdilar.,struggled,
elimination,noun,B2,chetlatish chiqarib tashlash,исключение,The process of removing someone or something from a competition or process.,ɪlɪmɪˈneɪʃ(ə)n,18732,ielts,The team faced immediate elimination after losing the final match today.,"Jamoa final o‘yinida mag‘lub bo‘lgach, musobaqadan chiqib ketdi.",removal exclusion,inclusion
metres,noun,A1,metrlar,метры,The plural form of a unit for measuring distance or length.,ˈmiːtərz,18734,basics,The garden is twenty metres long and ten metres wide.,"Bog‘ning uzunligi yigirma metr, eni esa o‘n metrga teng.",,
hypothetical,adjective,C1,faraziy taxminiy,гипотетический,Based on a situation that is not real but might happen or exist.,ˌhaɪpəˈθɛtɪkəl,18736,ielts,"It is just a hypothetical scenario, so do not worry too much.","Bu shunchaki faraziy holat, shuning uchun ortiqcha xavotirlanmang.",theoretical speculative,actual
immigrants,noun,B1,muhojirlar ko‘chmanchilar,иммигранты,People who come to live permanently in a foreign country.,ˈɪmɪɡrənts,18738,people-family,Many immigrants move to big cities to find better job opportunities.,Ko‘plab muhojirlar yaxshiroq ish topish uchun katta shaharlarga ko‘chib o‘tishadi.,migrants settlers,emigrant
complimentary,adjective,B2,bepul tekin,бесплатный,Given for free as a gift or a special service.,ˌkɒmplɪˈmɛnt(ə)ɹi,18740,travel,The hotel offers complimentary breakfast to all of its guests daily.,Mehmonxona har kuni barcha mehmonlariga bepul nonushta taqdim etadi.,free gratis,
helicopter,noun,A2,vertolyot,вертолёт,A type of aircraft that flies using large spinning blades on its top.,ˈheliˌkɔptə(ɹ),18742,travel,We flew over the city in a small police helicopter.,Biz shahar uzra kichik politsiya vertolyotida uchdik.,,
freeze,verb,A2,muzlamoq qotmoq,замерзать,To turn into ice or become very hard because of cold temperatures.,ˈfɹiːz,18744,nature,"If you leave water outside in winter, it will soon freeze.","Agar suvni qishda tashqarida qoldirsangiz, u tez orada muzlaydi.",solidify harden,melt
performer,noun,B1,ijrochi san’atkor,исполнитель,"A person who entertains an audience by acting, singing, or dancing.",pɚˈfɔɹmɚ,18746,people-family,The talented performer received a loud round of applause from everyone.,Iqtidorli ijrochi barchaning olqishiga sazovor bo‘ldi.,entertainer artist,
moss,noun,B2,mox,мох,A very small green plant that grows on damp surfaces like stones or trees.,mɒs,18748,nature,Thick green moss was growing on the side of the old tree.,Qadimiy daraxtning yon tomonida qalin yashil mox o‘sib yotgan edi.,,
concord,noun,C1,kelishuv totuvlik,согласие,A state of agreement and peaceful harmony between people or groups.,ˈkɒnkɔːd,18750,ielts,The two countries lived in concord for many decades after the war.,Urushdan keyin ikki mamlakat o‘nlab yillar davomida totuvlikda yashadi.,agreement harmony,discord
walnut,noun,A2,yong‘oq,грецкий орех,A hard-shelled nut with a wrinkled interior that grows on a large tree.,ˈwɔːlnʌt,18752,food-drink,I added some chopped walnut pieces to my healthy morning porridge.,Men sog‘lom ertalabki bo‘tqamga maydalangan yong‘oq bo‘lakchalarini qo‘shdim.,,
lance,verb,C2,yiringni ochish yorib tozalash,вскрывать нарыв,To cut open an infected swelling on the body to let the fluid out.,lɑːns,18754,body-health,The doctor had to lance the painful boil on his arm yesterday.,Shifokor kecha uning qo‘lidagi og‘riqli husnbuzarni yorib tozalashi kerak edi.,,
ladder,noun,A1,narvon,лестница,A tool with steps used for climbing up to reach high places.,ˈlad.ə,18756,home,He climbed up the ladder to fix the light on the ceiling.,U shipdagi chiroqni tuzatish uchun narvonga chiqdi.,stepladder,
unnecessary,adjective,B1,keraksiz foydasiz,ненужный,Something that you do not need because it is not required.,ʌnˈnɛs.ə.s(ə)ɹɪ,18758,describing,It is unnecessary to bring an umbrella since the sun is shining.,Quyosh charaqlab turganda soyabon olishning keragi yo'q.,needless redundant,necessary
dramatically,adverb,B2,keskin sezilarli,драматически,Very suddenly and to a very great or noticeable degree.,drəˈmæt.ɪ.kəl.i,18760,ielts,The number of students in the library has increased dramatically this year.,Bu yil kutubxonadagi talabalar soni keskin oshdi.,significantly substantially,
cork,noun,B2,tapa,пробка,A small object used to close the top of a bottle.,kɔɹk,18762,home,He pulled the cork out of the bottle to pour the wine.,U sharob quyish uchun shisha tapasini tortib oldi.,stopper,
workout,noun,A2,mashq mashg'ulot,тренировка,A period of time when you do physical exercise to get fit.,ˈwɜːk.aʊ̯t,18764,body-health,I usually do a tough workout at the gym every morning.,Men odatda har kuni ertalab sport zalida qiyin mashq bajaraman.,exercise training,
bleeding,noun,B1,qon ketishi,кровотечение,The flow or loss of blood from a body after being injured.,ˈbliːdɪŋ,18766,body-health,Internal bleeding is often difficult to detect and requires immediate medical attention.,Ichki qon ketishni aniqlash qiyin va u zudlik bilan tibbiy yordamni talab qiladi.,hemorrhage,
characterization,noun,C1,tasvirlash tavsif,характеристика,The way in which a person or thing is described or represented.,ˌkæɹəktəɹaɪˈzeɪʃən,18768,ielts,The author provides a brilliant characterization of the main protagonist in chapter one.,Muallif birinchi bobdayoq bosh qahramonning yorqin tavsifini beradi.,portrayal representation,
colon,noun,B2,ikki nuqta,двоеточие,The punctuation mark used before a list or an explanation.,ˈkəʊ.lən,18770,school,You should use a colon to introduce a list of items here.,Bu yerda narsalar ro'yxatini kiritish uchun ikki nuqtadan foydalanishingiz kerak.,,
contamination,noun,B2,ifloslanish,загрязнение,The process of making something dirty or poisonous by adding harmful substances.,kənˌtæm.ɪˈneɪ.ʃən,18772,ielts,The water supply faced contamination from local industrial waste products.,Suv ta'minoti mahalliy sanoat chiqindilari sababli ifloslanish xavfiga duch keldi.,pollution impurity,
compromise,noun,B2,kelishuv murosaga kelish,компромисс,An agreement where both sides give up something to reach a solution.,ˈkɒmpɹəˌmaɪz,18774,ielts,They finally reached a compromise that satisfied both parties in the dispute.,Ular nihoyat nizodagi har ikki tomonni ham qanoatlantiradigan kelishuvga erishdilar.,agreement settlement,
optimize,verb,C1,optimallashtirish mukammallashtirish,оптимизировать,To make something as effective or useful as it can possibly be.,ˈɑptɪmaɪz,18776,work,The company wants to optimize its workflow to increase overall productivity.,Kompaniya umumiy unumdorlikni oshirish uchun o'z ish jarayonini optimallashtirmoqchi.,improve enhance,
dome,noun,B2,gumbaz,свод,A rounded roof or ceiling that looks like the top half of a ball.,dəʊm,18778,places,The ancient cathedral is famous for its massive gold-covered stone dome.,Qadimiy sobor o'zining ulkan tilla qoplamali tosh gumbazi bilan mashhur.,cupola,
expiration,noun,B2,tugash muddati,истечение срока,The date or time when something is no longer valid or useful.,ˌɛk.spəˈɹeɪ̯.ʃən,18780,time,Please check the expiration date on the milk carton before drinking it.,Ichishdan oldin sut qutisidagi yaroqlilik muddatini tekshirib ko'ring.,expiry deadline,
namespace,noun,C1,nomlar fazosi,пространство имён,A logical area in computer code used to organize names and avoid naming conflicts.,ˈneɪmspeɪs,18782,work,You should place your new functions inside the global namespace to prevent errors.,Xatolarni oldini olish uchun yangi funksiyalaringizni global nomlar fazosiga joylashtirishingiz kerak.,,
