headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
arena,noun,B2,arena maydon,арена,"A large building or flat ground used for sports events, concerts, or shows.",əˈɹiːnə,12458,places,Thousands of fans gathered at the arena to watch the final match.,Minglab muxlislar final o‘yinini tomosha qilish uchun arenaga yig‘ilishdi.,stadium pitch,
announcement,noun,B1,e’lon bildirishnoma,объявление,A public statement that gives people information about something that has happened or will happen.,əˈnaʊns.mɛnt,12460,work,The head of the company made an important announcement during the meeting.,Kompaniya rahbari majlis davomida muhim e’lon qildi.,declaration notice,
appreciate,verb,B1,qadrlamoq minnatdor bo‘lmoq,ценить,To recognize how good or valuable someone or something is.,əˈpɹiː.si.eɪt,12462,feelings,I really appreciate all the hard work you did for this project.,Ushbu loyiha uchun qilgan barcha mehnatlaringizni chin dildan qadrlayman.,value esteem,
casual,adjective,B2,norasmiy tasodifiy,небрежный,"Relaxed and informal in style, manner, or relationship.",ˈkaʒ(uː)əl,12464,describing,Most of the office staff prefers to wear casual clothes on Fridays.,Ofis xodimlarining aksariyati juma kunlari norasmiy kiyim kiyishni ma’qul ko‘radi.,informal relaxed,formal
grown,adjective,B1,voyaga yetgan katta yoshli,взрослый,Having reached the stage of being a full adult.,ɡɹəʊn,12466,people-family,I am a grown person and can make my own choices.,Men voyaga yetgan insonman va o'z qarorlarimni o'zim qabul qila olaman.,adult mature,child
polish,verb,B2,silliqlamoq sayqallamoq,полировать,To make a surface smooth and shiny by rubbing it.,ˈpɒl.ɪʃ,12468,actions,He had to polish the wooden table until it was shiny.,U yog'och stolni yaltiraguncha silliqlashi kerak edi.,shine buff,
lovely,adjective,A2,yoqimli chiroyli,прекрасный,"Very pleasant, beautiful, or enjoyable.",ˈlʌv.li,12470,describing,We had a lovely time at the park yesterday afternoon.,Kecha tushdan keyin bog'da juda yoqimli vaqt o'tkazdik.,beautiful pleasant,ugly
clause,noun,B2,gap bo'lagi qoida bandi,пункт,A part of a sentence containing a subject and a verb.,klɔːz,12472,school,The teacher explained how to identify a dependent clause correctly.,O'qituvchi ergash gapni qanday qilib to'g'ri aniqlashni tushuntirib berdi.,sentence part,
troops,noun,B2,qo'shinlar harbiy xizmatchilar,войска,Groups of soldiers or military personnel in uniform.,tɹuːps,12474,ielts,The troops returned home after the long mission was finished.,Uzoq missiya tugaganidan so'ng qo'shinlar uyga qaytdi.,soldiers army,
indoor,adjective,A2,bino ichidagi yopiq,внутренний,Situated or used inside a building rather than outside.,ˈɪndɔː,12476,places,We played indoor games because it was raining outside.,Tashqarida yomg'ir yog'ayotgani uchun biz bino ichida o'yinlar o'ynadik.,inside internal,outdoor
broker,noun,B2,vositachi dallol,посредник,A person who acts as a professional middleman between a buyer and a seller.,ˈbɹəʊkə,12478,work,The real estate broker helped us find a nice house to buy.,Uy-joy vositachisi bizga xarid qilish uchun yaxshi uy topishda yordam berdi.,agent mediator,
charger,noun,A2,quvvatlagich zaryadlovchi,зарядное устройство,A piece of equipment used to put electricity into a battery or electronic device.,ˈtʃɑːdʒə,12480,home,Put the batteries in the charger overnight so we can use them tomorrow.,Batareyalarni ertaga ishlatishimiz uchun tunda quvvatlagichga qo'yib qo'ying.,,
regularly,adverb,B1,muntazam ravishda doimiy,регулярно,Happening at fixed times or with a similar pattern over a period of time.,ˈɹɛɡ.jʊ.lə.li,12482,actions,We regularly buy lottery tickets from the corner store.,Biz burchakdagi do'kondan muntazam ravishda lotereya chiptalarini sotib olamiz.,frequently often,irregularly
pine,noun,B2,qarag'ay,сосна,"A tall evergreen tree that has thin, needle-like leaves and produces brown cones.",paɪn,12484,nature,The northern slopes were covered mainly in pine.,Shimoliy yonbag'irlar asosan qarag'ayzorlar bilan qoplangan edi.,pine tree,
tend,verb,B2,moyil bo'lmoq,иметь склонность,To be likely to behave in a particular way or have a specific habit.,ˈtɛnd,12486,ielts,They tend to go out on Saturdays.,Ular shanba kunlari tashqariga chiqishga moyil.,incline lean,
gulf,noun,C1,farq jarlik,пропасть,"A large and important difference between two groups, ideas, or situations.",ɡʌlf,12488,ielts,There is a growing gulf between the rich and the poor.,Boylar va kambag'allar o'rtasida tobora kattalashib borayotgan jarlik bor.,gap chasm,
rick,verb,C2,cho'zib qo'ymoq,вывихнуть,To slightly hurt a part of your body by twisting or straining it.,ɹɪk,12490,body-health,I think I managed to rick my neck while sleeping on the train.,Poyezdda uxlab ketib bo'ynimni cho'zib qo'yganman shekilli.,sprain strain,
divorce,noun,B1,ajrashish,развод,The legal end of a marriage.,dɪˈvɔːs,12492,people-family,Richard obtained a divorce from his wife some years ago.,Richard bir necha yil oldin xotini bilan ajrashgan edi.,separation,marriage
shopper,noun,A2,xaridor,покупатель,A person who is buying things in a store or market.,ˈʃɒp.ə,12494,basics,The busy shopper looked for the best price on winter coats.,Band xaridor qishki kurtkalar uchun eng yaxshi narxni qidirdi.,customer client,seller
partly,adverb,B1,qisman,частично,To some degree but not completely.,ˈpɑɹtli,12496,describing,The project was partly finished when the deadline finally arrived today.,"Loyihaning topshirilish muddati kelganda, u qisman bajarilgan edi.",somewhat slightly,entirely
customize,verb,B2,moslashtirmoq moslamoq,настраивать,To change something so it is perfect for your personal needs.,ˈkʌs.tə.maɪ̯z,12498,actions,You can customize the settings on your phone to match your preferences.,Telefoningizdagi sozlamalarni o‘z xohishingizga qarab moslashingiz mumkin.,personalize modify,
candy,noun,A1,qandolat shirinlik,конфета,A small sweet food made from sugar or chocolate.,ˈkæn.di,12500,food-drink,My little brother loves eating candy after his delicious healthy lunch.,Kichkina ukam mazali va sog‘lom tushlikdan keyin shirinlik yeyishni yaxshi ko‘radi.,sweets,
pills,noun,A2,dori tabletka,таблетки,Small solid pieces of medicine that you swallow.,pɪlz,12502,body-health,The doctor told him to take his pills twice every single day.,Shifokor unga kuniga ikki marta dori ichishni buyurdi.,tablets medicine,
sensor,noun,B2,datchik sezgich,датчик,"A piece of equipment that detects light, heat, or movement and reacts to it.",ˈsɛn.sə,12504,work,Modern phones contain a light sensor that adjusts the screen brightness automatically.,Zamonaviy telefonlarda ekranning yorqinligini avtomatik sozlaydigan yorug‘lik datchigi bo‘ladi.,detector,
telecom,noun,B2,telekommunikatsiya aloqa,телекоммуникации,The technology or companies involved in sending information over long distances using electronic systems.,ˈtɛlə(ˌ)kɒm,12506,work,The government is investing heavily in the national telecom infrastructure this year.,Hukumat bu yil milliy telekommunikatsiya infratuzilmasiga katta sarmoya kiritmoqda.,,
hunt,verb,B1,ovlamoq qidirmoq,охотиться,To look for something or someone very carefully or to chase wild animals.,hʌnt,12508,actions,The police are currently hunting for evidence to solve the local crime.,Politsiya hozirda jinoyatni ochish uchun dalil qidirmoqda.,search seek,
deputy,noun,B2,o‘rinbosar deputat,заместитель,A person who is second in command and can act for the leader.,ˈdɛpjəti,12510,ielts,The deputy director managed the office while the boss was away traveling.,Direktor o‘rinbosari boshliq safarda bo‘lgan vaqtda idorani boshqarib turdi.,lieutenant delegate,
complaint,noun,B1,shikoyat e’tiroz,жалоба,A statement that you are unhappy or not satisfied with something.,kəmˈpleɪnt,12512,ielts,We received a formal complaint regarding the poor service at our restaurant.,Restoranimizdagi yomon xizmat ko‘rsatish bo‘yicha rasmiy shikoyat kelib tushdi.,grievance,
afghanistan,noun,A2,Afg'oniston,Афганистан,A country in South Asia known for its rugged mountains and long history.,æfˈɡænɪstæn,12514,places,My friend traveled across the mountains of Afghanistan last summer.,Do'stim o'tgan yozda Afg'oniston tog'lari bo'ylab sayohat qildi.,,
spanking,adjective,C1,tezkor shiddatli,быстрый,Moving with great speed or a lot of energy.,ˈspæŋkɪŋ,12516,describing,They walked at a spanking pace to reach the station on time.,Stansiyaga o'z vaqtida yetib olish uchun ular juda tez yurishdi.,brisk fast,slow
governance,noun,C1,boshqaruv,управление,"The way in which a country, organization, or system is managed.",ˈɡʌvənəns,12518,ielts,Good governance is essential for the economic development of any nation.,Har qanday davlatning iqtisodiy rivojlanishi uchun yaxshi boshqaruv juda muhimdir.,administration management,
mill,noun,B1,tegirmon,мельница,A machine or building used for grinding grain into flour or other powders.,mɪl,12520,work,The farmer took his wheat to the local mill to be ground.,Dehqon bug'doyini maydalash uchun mahalliy tegirmonga olib bordi.,grinder factory,
moral,adjective,B2,axloqiy ma'naviy,моральный,Concerning the principles of right and wrong behavior.,ˈmɒɹəl,12522,ielts,It is our moral duty to help those who are in need.,Muhtojlarga yordam berish bizning axloqiy burchimizdir.,ethical righteous,immoral
den,noun,B2,yashirin joy in,логово,"A wild animal's home, usually a cave or hole in the ground.",ˈdɛn,12524,animals,The bear retreated to its den to sleep during the cold winter.,Ayiq qishki sovuqda uxlash uchun o'z iniga kirib ketdi.,lair cave,
finger,noun,A1,barmoq,палец,"One of the five long, thin parts at the end of each hand.",ˈfɪŋɡəː,12528,body-health,She pointed her finger at the map to show us the way.,U bizga yo'lni ko'rsatish uchun xaritaga barmog'i bilan ishora qildi.,,
pound,noun,A2,hayvonlar qamoqxonasi,приют для животных,A secure place where stray or lost animals are kept until they are found.,ˈpaʊ̯nd,12530,animals,They took the lost dog to the city animal pound yesterday.,Ular topib olingan itni kecha shahar hayvonlar qamoqxonasiga olib borishdi.,animal shelter,
locate,verb,B1,topmoq aniqlamoq,находить,To discover the exact place or position of something or someone.,lə(ʊ)ˈkeɪt,12532,actions,I really can't locate the files I saved on this computer.,Men bu kompyuterda saqlagan fayllarni umuman topa olmayapman.,find discover,
camcorder,noun,B1,videokamera,видеокамера,A portable device used to record both video and audio.,ˈkæmˌkoɹ.dɚ,12534,home,He used his camcorder to record the school performance last night.,U kecha maktabdagi chiqishni videokameraga yozib oldi.,,
burn,noun,A2,oziq kuyish,ожог,A painful injury on the body caused by heat or fire.,bɜːn,12536,body-health,She went to the doctor to treat the burn on her hand.,U qo‘lidagi kuyish jarohatini davolatish uchun shifokorga bordi.,,
ourselves,pronoun,A2,o‘zimiz,мы сами,Used when the people speaking or writing are the object of an action.,aʊəˈsɛlvz,12538,basics,We should keep this secret to ourselves and tell nobody else.,Biz bu sirni o‘zimizda saqlashimiz va boshqa hech kimga aytmasligimiz kerak.,,
tobacco,noun,B1,tamaki,табак,Dried leaves used for making cigarettes or for smoking in a pipe.,təˈbæk.əʊ,12540,food-drink,The government is trying to reduce the use of tobacco products.,Hukumat tamaki mahsulotlaridan foydalanishni kamaytirishga harakat qilmoqda.,,
wooden,adjective,A2,yog‘och,деревянный,Something that is made of wood.,ˈwʊdn̩,12542,describing,They sat on a simple wooden bench in the park today.,Ular bugun bog‘dagi oddiy yog‘och o‘rindiqda o‘tirishdi.,,
tough,adjective,B1,qattiq bardoshli,жесткий,"Difficult to cut, break, or damage; strong and able to endure.",tʌf,12544,ielts,The steak was very tough and difficult to chew properly.,Go‘sht juda qattiq edi va uni yaxshilab chaynash qiyin bo‘ldi.,hard strong,soft
incident,noun,B2,hodisa voqea,происшествие,"An event or occurrence, often one that is unpleasant or unusual.",ˈɪn.sɪ.dənt,12546,ielts,The police were called to investigate a minor incident at the park.,Politsiyani bog'dagi kichik bir hodisani tekshirish uchun chaqirishdi.,episode event,
gonna,verb,A1,moqchi bo'lmoq,собираться,"A common informal way to say going to, used for future plans.",ɡən.ə,12548,basics,I am gonna finish my homework before I go outside to play.,Tashqariga o'ynashga chiqishdan oldin vazifamni bajarib qo'ymoqchiman.,,
lie,verb,A2,yotmoq,лежать,To be in or move into a horizontal position on a surface.,laɪ̯,12550,actions,I like to lie on the grass and look at the clouds.,"Men maysada yotib, bulutlarga qarashni yaxshi ko'raman.",rest recline,stand
conversation,noun,A2,suhbat gaplashuv,разговор,A talk between two or more people in which thoughts or feelings are shared.,ˌkɒn.vəˈseɪ.ʃn̩,12554,actions,We had a long conversation about our plans for the next summer.,Kelasi yozgi rejalarimiz haqida uzoq suhbatlashdik.,chat dialogue,
chest,noun,A2,sandiq,сундук,"A large, strong box, typically made of wood, used for storing or transporting items.",t͡ʃɛst,12556,home,Grandmother kept all her old photos in a large wooden chest.,Buvim barcha eski suratlarini katta yog'och sandiqda saqlagan.,box trunk,
billy,noun,B1,erkak echki,козёл,A male goat.,ˈbɪli,12558,animals,The farmer kept a strong billy to lead the herd of goats.,Fermer echkilar podasini boshqarish uchun kuchli erkak echki saqlardi.,he-goat,
worship,verb,B2,sig'inmoq topinmoq,поклоняться,To show deep respect or adoration for a god or a sacred object.,ˈwɜː.ʃɪp,12560,ielts,People from many different cultures worship in their own special ways.,Turli madaniyat vakillari o'zlarining maxsus usullarida sig'inishadi.,adore revere,
capability,noun,B2,imkoniyat salohiyat,способность,The natural or developed power to do something or achieve a result.,ˌkeɪ.pəˈbɪl.ɪ.ti,12562,ielts,The new software has the capability to process data very quickly.,Yangi dasturiy ta'minot ma'lumotlarni juda tez qayta ishlash imkoniyatiga ega.,ability potential,inability
craig,noun,C2,qoyatosh tik qoya,скала,A steep or rugged rocky cliff or hill.,kreɪɡ,12564,nature,The climbers struggled to scale the rugged craig during the storm.,Toqqa chiquvchilar bo'ron paytida tik qoyaga chiqishda qiynalishdi.,crag cliff,
herself,pronoun,A2,o'zi o'zini,себя,Used when the female person performing an action is also the one receiving it.,hɜːˈsɛlf,12566,basics,She decided to bake the birthday cake by herself.,U tug'ilgan kun tortini o'zi pishirishga qaror qildi.,,
precision,noun,C1,aniqlik puxtalik,точность,"The quality of being exact, accurate, and careful.",pɹɪˈsɪʒ.ən,12568,ielts,The watchmaker assembled the tiny parts with great precision.,Soatsoz mayda qismlarni katta aniqlik bilan yig'di.,accuracy exactness,imprecision
solve,verb,A2,yechmoq hal qilmoq,решать,To find the correct answer to a problem or a difficult situation.,sɑlv,12570,actions,It took the team three hours to solve the difficult math problem.,Jamoaga qiyin matematika masalasini yechish uchun uch soat vaqt ketdi.,resolve fix,
reproduction,noun,B2,ko'paytirish nusxa,размножение,The process of copying something or creating new living things.,ˌɹiːpɹəˈdʌkʃən,12572,ielts,The library prohibits the unauthorized reproduction of rare books.,Kutubxona noyob kitoblarning ruxsatsiz nusxasini olishni taqiqlaydi.,copy duplication,
minority,noun,B2,ozchilik,меньшинство,A smaller group within a larger population that is different from the others.,maɪˈnɒɹ.ɪ.ti,12574,ielts,Only a small minority of the students passed the very hard exam.,Talabalarning juda ozchilik qismi qiyin imtihondan o'tdi.,,majority
amp,noun,B1,kuchaytirgich,усилитель,A piece of electronic equipment that makes sounds or signals stronger.,ˈæmp,12576,work,The guitarist plugged his electric guitar into the amp for the show.,Gitara chaluvchi konsert uchun elektr gitarasini kuchaytirgichga uladi.,amplifier,
ingredients,noun,B1,masalliqlar tarkibiy qismlar,ингредиенты,The different items needed to cook a particular type of food.,ɪnˈɡriːdiənts,12578,food-drink,Check the ingredients on the label before you buy the product.,Mahsulotni sotib olishdan oldin yorlig'idagi masalliqlarni tekshirib ko'ring.,components elements,
sole,adjective,B2,yagona yakkayu yagona,единственный,Being the only one; not shared with anyone else.,səʊl,12580,describing,She is the sole person responsible for managing this big project.,Ushbu katta loyihani boshqarish uchun yagona mas'ul shaxs aynan u.,single lone,multiple
franchise,noun,C1,franshiza savdo huquqi,франшиза,A business right to sell a company's goods or use its brand name.,ˈfɹænt͡ʃaɪ̯z,12582,ielts,He decided to open a new coffee shop as a franchise.,U kofe do'konini franshiza asosida ochishga qaror qildi.,license dealership,
recorder,noun,B1,blokfleyta yozib oluvchi qurilma,блокфлейта,A small musical instrument like a flute that you play by blowing into it.,ɹiˈkɔː.də,12584,school,My little brother is learning to play the recorder at school.,Kichik ukam maktabda blokfleyta chalishni o'rganyapti.,flute pipe,
passion,noun,B2,ishtiyoq qiziqish,страсть,A very strong feeling of liking or loving something very much.,ˈpæʃən,12586,feelings,He has a true passion for teaching children how to paint.,Uning bolalarga rasm chizishni o'rgatishga bo'lgan chinakam ishtiyoqi bor.,enthusiasm zeal,apathy
sight,noun,A2,ko'rish qobiliyati nigoh,зрение,The physical ability to see using your eyes.,saɪt,12588,body-health,He is losing his sight and now can barely read books.,Uning ko'rish qobiliyati pasaymoqda va endi kitoblarni zo'rg'a o'qiydi.,vision eyesight,
clay,noun,B2,loy gillar,глина,"A heavy, sticky type of soil used to make pots, bricks, and sculptures.",kleɪ,12590,nature,The artist used wet clay to sculpt a beautiful vase for us.,Rassom vaza yasash uchun nam loydan foydalandi.,mud earth,
defence,noun,B2,mudofaa himoya,защита,"The act of protecting someone or something from attack, danger, or harm.",dɪˈfɛns,12592,ielts,The country strengthened its national defence against potential foreign threats.,Mamlakat tashqi tahdidlarga qarshi o'z milliy mudofaasini kuchaytirdi.,protection security,attack
weak,adjective,A2,kuchsiz zaif,слабый,Having little physical strength or energy.,wi(ː)k,12594,describing,The child was too weak to move the heavy stone by himself.,Bola og'ir toshni o'zi joyidan jildirib qo'yish uchun juda kuchsiz edi.,feeble frail,strong
refund,noun,B1,pulni qaytarish to'lovni qaytarish,возврат денег,An amount of money that is given back to you after returning a product.,ɹɪˈfʌnd,12596,work,"If the camera is faulty, you can return it for a full refund.","Agar kamera nosoz bo'lsa, uni qaytarib pulingizni to'liq olishingiz mumkin.",reimbursement repayment,
divided,adjective,B2,bo'lingan ajralgan,разделённый,Separated into different parts or having conflicting opinions.,dɪˈvaɪdɪd,12598,ielts,The committee had divided opinions on the new project proposal.,Qo'mita a'zolarining yangi loyiha bo'yicha fikrlari turlicha edi.,split separated,united
reception,noun,B1,qabul marosim,приём,A formal social party given to celebrate a special event like a wedding.,ɹɪˈsɛp.ʃn̩,12600,places,We attended a beautiful wedding reception at the hotel last night.,Kecha mehmonxonada o‘tkazilgan chiroyli to‘y bazmida qatnashdik.,party gathering,
wise,adjective,B2,dono aqlli,мудрый,Having or showing the ability to make good decisions based on experience.,waɪz,12602,describing,It is wise to save some money for an emergency situation.,Favqulodda vaziyatlar uchun ozgina pul tejab qo‘yish aqlli ishdir.,sensible intelligent,foolish
odds,noun,C1,ehtimol imkoniyat,вероятность,The probability that something will happen or be successful.,ɑdz,12604,ielts,The odds of winning the lottery are extremely low.,Lotereyada yutib chiqish ehtimoli juda past.,probability likelihood,
correctly,adverb,A2,to‘g‘ri,правильно,"In a way that is true, accurate, or does not contain mistakes.",kəˈɹɛk(t).li,12606,actions,Make sure you fill out the application form correctly.,Ariza shaklini to‘g‘ri to‘ldirganingizga ishonch hosil qiling.,accurately rightly,incorrectly
insider,noun,C1,o‘z odami xabardor kishi,инсайдер,Someone who is part of a group and knows its secret information.,ɪnˈsaɪdɚ,12608,ielts,An insider leaked the secret plans to the national newspaper.,Tashkilotdagi o‘z odami maxfiy rejalarni gazetalarga oshkor qildi.,initiate member,outsider
geography,noun,B1,geografiya,география,"The study of the earth's surface, its climate, land, and the people who live there.",dʒiˈɒɡɹəfi,12610,school,My brother enjoys studying geography and learning about different countries of the world.,Akam geografiyani o'rganishni va dunyo mamlakatlari haqida bilib olishni yoqtiradi.,,
worry,verb,A2,tashvishlanish xavotirlanish,беспокоиться,To feel unhappy and nervous about something that might happen or has happened.,ˈwʌ.ɹi,12612,feelings,"Please do not worry, everything will be fine by tomorrow morning.","Iltimos, xavotirlanmang, ertagacha hamma narsa yaxshi bo'ladi.",fret bother,calm
eve,noun,B2,kun arafasi,канун,The day or evening just before a special holiday or an important event.,iːv,12614,time,We were very excited on the eve of our big summer trip.,Katta yozgi sayohatimiz arafasida hammamiz juda hayajonda edik.,,
carter,noun,C1,aravakash,возчик,A person whose job is to transport goods using a cart pulled by animals.,ˈkɑɹtɚ,12616,work,"In the past, the carter would deliver heavy supplies to the local market.",Ilgari aravakashlar mahalliy bozorga og'ir yuklarni yetkazib berishgan.,,
marc,noun,C2,uzum qoldig'i,виноградный жмых,The leftover skins and stems of grapes after they have been pressed for juice.,mɑːk,12618,food-drink,The winemaker removed the marc from the press after the wine was made.,"Sharob tayyor bo'lgach, vinochi uzum qoldiqlarini pressdan olib tashladi.",,
danger,noun,A2,xavf,опасность,A situation in which something bad or harmful is likely to happen to someone.,ˈdeɪn.d͡ʒə,12620,describing,The warning signs tell swimmers about the danger of strong ocean currents.,Ogohlantiruvchi belgilar suzuvchilarga kuchli dengiz oqimlari xavfi haqida xabar beradi.,risk peril,safety
vitamin,noun,B1,vitamin,витамин,A natural substance in food that is necessary for the body to stay healthy.,ˈvɪt.ə.mɪn,12622,body-health,Fresh fruits and vegetables are a great source of essential vitamins for health.,Yangi meva va sabzavotlar sog'liq uchun zarur vitaminlarning eng yaxshi manbaidir.,,
widely,adverb,B1,keng miqyosda,широко,Used to say that something happens in many places or involves many people.,ˈwaɪdli,12624,ielts,English is now widely spoken as a second language in many different countries.,Ingliz tili hozirda ko'plab mamlakatlarda ikkinchi til sifatida keng qo'llaniladi.,generally broadly,
phrase,noun,B2,ibora so'z birikmasi,фраза выражение,A short group of words used to express a specific idea or feeling.,ˈfɹeɪ̯z,12626,ielts,You can use this common phrase to start your speech more confidently.,Nutqingizni ishonchliroq boshlash uchun ushbu keng tarqalgan iborani ishlatsangiz bo'ladi.,expression term,
functionality,noun,B2,funksionallik imkoniyat,функциональность,The quality of having a useful purpose and the ability to perform tasks.,ˌfʌŋkʃəˈnælɪti,12628,ielts,The new smartphone app has better functionality than the previous version did.,Yangi smartfon ilovasi avvalgi versiyaga qaraganda ko'proq imkoniyatlarga ega.,utility capability,
paradise,noun,B2,jannat,рай,"A place that is extremely beautiful, pleasant, or peaceful to live in.",ˈpæɹ.ə.daɪ̯s,12630,places,The tropical island was a quiet paradise with white sand and clear water.,Bu tropik orol oppoq qum va tiniq suv bilan haqiqiy jannat makoni edi.,heaven,
hybrid,noun,B2,gibrid aralash,гибрид,Something that is a mixture of two different things or types.,ˈhaɪ.bɹɪd,12632,ielts,They decided to buy a hybrid car to save money on fuel costs.,Ular yonilg'i xarajatlarini tejash uchun gibrid avtomobil sotib olishga qaror qilishdi.,mixture blend,
intermediate,adjective,B1,o'rta,промежуточный,Being in the middle of a process or between two levels of difficulty.,ɪn.tə(ɹ)ˈmi.di.ət,12634,describing,I am currently taking an intermediate English course at the local language school.,Men hozir mahalliy til markazida o'rta darajadagi ingliz tili kursida o'qiyapman.,middle medium,advanced
emotional,adjective,B1,hissiyotga boy ta'sirchan,эмоциональный,Having strong feelings or relating to the way people feel about things.,ɪˈməʊʃənəl,12636,feelings,It was a very emotional moment when the family finally met again.,Oila a'zolari nihoyat yana uchrashganda bu juda ta'sirli lahza bo'ldi.,sentimental sensitive,
pad,noun,B1,yostiqcha yozuv daftari,подушечка блокнот,A soft piece of material or a stack of paper used for writing.,pæd,12638,home,Please write down your contact details on this small writing pad for me.,"Iltimos, bog'lanish uchun ma'lumotlaringizni mana bu kichik bloknotga yozib bering.",cushion notebook,
glory,noun,C1,shon-shuhrat,слава,"Great fame, honor, and admiration received from other people for success.",ˈɡlɔː.ɹi,12640,ielts,The athlete achieved great glory after winning three gold medals at the games.,"Sportchi o'yinlarda uchta oltin medalni qo'lga kiritgach, katta shon-shuhratga ega bo'ldi.",fame honor,
bigger,adjective,A1,kattaroq,больше,"Greater in size, amount, or importance than something else.",ˈbɪɡəː,12642,describing,I need a bigger box to put all these books inside.,Kitoblarimning hammasini solish uchun menga kattaroq quti kerak.,larger,smaller
diesel,noun,B1,dizel yoqilgʻisi solyarka,дизель,A type of liquid fuel used to power heavy engines in trucks or buses.,ˈdiːzəl,12644,travel,The truck driver stopped at the station to fill up with diesel.,Yuk mashinasi haydovchisi dizel quyish uchun shoxobchada to‘xtadi.,diesel fuel,
versus,preposition,B2,qarshi nisbatan,против,Used to show that two people or groups are competing against each other.,ˈvɜːsəs,12646,ielts,The final game will be Spain versus France this Sunday evening.,Yakshanba kuni kechqurun final o‘yini Ispaniya va Fransiya o‘rtasida bo‘lib o‘tadi.,against vs,
combine,verb,B1,birlashtirmoq qo‘shmoq,объединять,To join two or more things together to make a single unit.,kəmˈbaɪn,12648,actions,You should combine these two colors to get a nice shade.,Chiroyli rang hosil qilish uchun bu ikki rangni aralashtirishingiz kerak.,unite join,separate
overnight,adverb,B2,bir kecha ichida kechasi bilan,за ночь,Happening during the night or very quickly in a short time.,əʊvə(ɹ)ˈnaɪt,12650,time,Their small online store became famous almost overnight.,Ularning kichik onlayn do‘koni deyarli bir kecha ichida mashhur bo‘lib ketdi.,quickly suddenly,
geographic,adjective,B2,geografik,географический,Relating to the physical features or location of an area on Earth.,d͡ʒiəˈɡɹæfɪk,12652,ielts,The geographic position of the city makes it a perfect trade hub.,Shaharning geografik joylashuvi uni savdo markaziga aylantiradi.,geographical,
rod,noun,B2,tayoq cho‘p,стержень,"A long, thin, straight piece of wood, metal, or plastic.",ɹɒd,12654,home,He stood by the lake all morning with his fishing rod.,U qarmoq tayoqchasi bilan ertalabgacha ko‘l bo‘yida turdi.,pole stick,
saudi,adjective,B1,saudiya,саудовский,Relating to the country of Saudi Arabia or its people.,ˈsaʊdi,12656,places,We are planning a business trip to the Saudi capital soon.,Biz yaqinda Saudiya poytaxtiga xizmat safari uyushtirishni rejalashtiryapmiz.,,
fault,noun,B1,ayb xato,вина,Responsibility for a mistake or something bad that has happened.,fɔːlt,12658,feelings,It is not my fault that we missed the last train home.,Oxirgi poyezdga ulgurmaganimiz mening aybim emas.,blame responsibility,innocence
introduce,verb,A2,tanishtirmoq,представлять,To tell two or more people who do not know each other their names.,ˌɪntɹəˈdʒuːs,12660,people-family,"Let me introduce you to my sister, who just arrived today.",Sizni bugun kelgan singlim bilan tanishtirib qo‘yay.,present,
silk,noun,B1,ipak,шёлк,"A smooth, soft, and expensive fabric made from thread produced by silkworms.",sɪlk,12662,clothes,She wore a beautiful blue dress made of pure Chinese silk.,U sof xitoy ipagidan tikilgan chiroyli ko‘k ko‘ylak kiygandi.,,
promotional,adjective,B2,reklama targ‘ibot,рекламный,Intended to help sell a product or service through advertising.,pɹəˈmoʊʃənəl,12664,work,The company is offering promotional discounts for all new online customers.,Kompaniya barcha yangi onlayn mijozlar uchun reklama chegirmalarini taqdim etmoqda.,advertising marketing,
babies,noun,A1,chaqaloqlar go‘daklar,младенцы,Very young children who are not yet able to speak or walk well.,ˈbeɪbiz,12666,people-family,The hospital ward is full of newborn babies sleeping in their beds.,Shifoxona palatasi o‘z o‘rnida uxlayotgan yangi tug‘ilgan chaqaloqlarga to‘la.,infants,
romantic,adjective,B1,romantik ishqiy,романтический,Relating to love or a close emotional relationship between two people.,ɹə-,12668,feelings,They enjoyed a romantic dinner at a quiet restaurant by the sea.,Ular dengiz bo'yidagi sokin restoran birga romantik kechki ovqat qilishdi.,loving amorous,unromantic
generator,noun,B2,generator elektr ishlab chiqaruvchi,генератор,A machine that changes energy into electricity for use in homes or buildings.,ˈdʒɛnəɹeɪtə(ɹ),12670,home,The generator started automatically when the main power supply failed.,Elektr toki uzilganda generator avtomatik ravishda ishga tushdi.,dynamo,
jimmy,verb,C2,temir bilan ochmoq g'ijimlamoq,взламывать,To force a door or window open using a metal tool like a crowbar.,ˈd͡ʒɪmi,12672,actions,The thief managed to jimmy the lock and enter the back door.,"O'g'ri qulfni temir moslama bilan ochib, orqa eshikdan kirdi.",pry force,
graham,noun,C1,butun g'alla uni,мука грубого помола,"A type of brown flour made from wheat, used to make healthy crackers.",ˈɡɹeɪ.əm,12674,food-drink,These graham crackers are a popular snack for children in the afternoon.,Bu butun g'alla unidan qilingan pechenyeler bolalar uchun ajoyib tushlik tamaddi.,wholemeal wheat,
suspension,noun,B2,to'xtatib turish vaqtincha chetlashtirish,приостановка,The act of stopping something for a short period of time.,səˈspɛnʃən,12676,ielts,The suspension of the project was necessary due to a lack of funds.,Mablag' yetishmagani uchun loyihani vaqtincha to'xtatib turishga to'g'ri keldi.,pause delay,continuation
