headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
untitled,adjective,B2,nomlanmagan sarlavhasiz,безымянный,"Having no title or name, usually referring to a book, painting, or musical piece.",ʌnˈtaɪtld,14494,describing,The artist presented an untitled painting at the gallery opening last night.,Rassom o'tgan oqshom galereya ochilishida nomlanmagan suratni taqdim etdi.,unnamed,
bunch,noun,A2,dasta shoda,пучок,A number of things of the same type growing or tied closely together.,bʌntʃ,14496,food-drink,She bought a fresh bunch of red grapes at the morning market.,U ertalabki bozordan bir shoda yangi qizil uzum sotib oldi.,cluster bundle,
theoretical,adjective,B2,nazariy,теоретический,Based on ideas or concepts rather than on practical experience or real events.,ˌθɪəˈɹɛtɪkəl,14498,ielts,We discussed the theoretical benefits of the plan rather than the costs.,Biz rejadan kutiladigan xarajatlardan ko'ra uning nazariy foydalarini muhokama qildik.,abstract academic,practical
starring,adjective,B1,bosh rolni ijro etuvchi,играющий главную роль,Playing the main or most important role in a film or theatrical performance.,ˈstɑːrɪŋ,14500,actions,The film starring Leonardo DiCaprio was a huge success around the world.,Leonardo Di Kaprio bosh rolni ijro etgan film butun dunyo bo'ylab katta muvaffaqiyat qozondi.,leading,
referral,noun,B2,yo'llanma,направление,An official instruction to see a specialist or get a specific service.,ɹɪˈfɜː.ɹəl,14502,work,You need a doctor's referral to see a specialist at the hospital.,Shifokor ko'rigiga borish uchun sizga shifokor yo'llanmasi kerak bo'ladi.,recommendation,
quit,verb,A2,tashlash tark etish,бросать,To stop doing something or to leave a job or place.,kwɪt,14504,actions,I decided to quit my job because the hours were too long.,Ish soatlari juda ko'pligi sababli ishdan bo'shashga qaror qildim.,stop resign,start
lung,noun,B1,o'pka,лёгкое,One of the two organs in the chest used for breathing.,ˈlʌŋ,14506,body-health,Smoking is very harmful to the health of your lungs.,Chekish o'pka salomatligiga juda zararli hisoblanadi.,,
highlight,noun,B2,eng muhim qism diqqatga sazovor joy,основной момент,"The best, most important, or most interesting part of something.",ˈhaɪlaɪt,14508,ielts,The highlight of my trip was visiting the ancient city center.,Sayohatimning eng esda qolarli qismi qadimiy shahar markaziga tashrif buyurish edi.,feature peak,
inclusion,noun,C1,qamrab olish,включение,The act of including someone or something as part of a group.,ɪnˈkluːʒən,14510,ielts,The inclusion of new data improved the quality of the report.,Yangi ma'lumotlarning qo'shilishi hisobot sifatini yaxshiladi.,addition,exclusion
hopefully,adverb,B1,nasib bo'lsa umid qilamanki,надеюсь,Used to express that you want something to happen.,ˈhəʊp.fə.li,14512,feelings,"Hopefully, the weather will be nice for our picnic tomorrow.",Nasib bo'lsa ertangi saylimiz uchun ob-havo yaxshi bo'ladi.,,
brilliant,adjective,B1,juda yorqin ajoyib,блестящий,"Very clever, talented, or extremely bright in light or color.",ˈbɹɪljənt,14514,describing,That was a brilliant idea to finish the project ahead of time.,Loyiha muddatidan oldin yakunlash haqidagi fikringiz ajoyib edi.,clever bright,dull
turner,noun,B1,kurakcha,лопатка,A kitchen tool used to flip food like pancakes or meat while cooking.,ˈtɝ.nɚ,14516,home,Use a turner to flip the pancakes so they cook on both sides.,Pancakeni agdarish uchun kurakchadan foydalan.,spatula,
gel,noun,A2,gel,гель,"A thick, soft substance used for styling hair or cleaning the body.",d͡ʒɛl,14518,body-health,He put some gel in his hair to keep it in place.,Sochi joyida turishi uchun u sochiga gel surdi.,,
spoken,adjective,B1,ogzaki,устный,Expressed or communicated through talking rather than writing.,ˈspəʊ.k(ə)n,14520,ielts,Spoken English is often different from the formal written language.,Ogzaki ingliz tili ko'pincha rasmiy yozma tildan farq qiladi.,oral,written
omega,noun,C2,oxirgi harf intih,омега,"The final letter of the Greek alphabet, or the end of something.",ˈəʊmɪɡə,14522,ielts,This final achievement was the omega of his long career.,Ushbu so'nggi yutuq uning uzoq faoliyatining intihosi edi.,end finish,alpha
termination,noun,C1,ishdan bo'shatish yakunlash,увольнение,"The act of ending something, especially a person's employment at a company.",tɚmɪˈneɪʃən,14524,work,The sudden termination of his contract left him without any financial support.,Shartnomaning to'satdan bekor qilinishi uni moddiy yordamsiz qoldirdi.,dismissal firing,hiring
saver,noun,B1,jamg'aruvchi tejamkor,"тот, кто копит деньги",A person who puts money away instead of spending it all.,ˈseɪvə,14526,people-family,He is a natural saver and rarely buys things he does not need.,U tabiatan tejamkor va kerak bo'lmagan narsalarni kamdan-kam sotib oladi.,economizer,spender
thereof,adverb,C2,uning shu narsaning,"того, об этом",Of or about the thing just mentioned.,ðɛəˈɹɒv,14528,ielts,The contract and all terms thereof are binding for both parties.,Shartnoma va uning barcha shartlari har ikki tomon uchun majburiydir.,of it,
grill,verb,B1,grilda pishirmoq qovurmoq,жарить на гриле,To cook food over a very hot fire or on a metal frame.,ɡɹɪl,14530,food-drink,Why don't we get together Saturday and grill some burgers outside?,"Keling, shanba kuni yig'ilib, tashqarida burgerlarni grilda pishiramiz.",barbecue,
redeem,verb,C1,qutqarmoq qaytarib sotib olmoq,"выкупать, искупать",To buy back something that you previously sold or gave away.,ɹɪˈdiːm,14532,ielts,He managed to redeem his watch from the pawn shop yesterday.,U kecha soatini garovxondan qaytarib sotib olishga muvaffaq bo'ldi.,recover reclaim,
grain,noun,B1,don boshoq,зерно,"The small, hard seeds of food plants like wheat, rice, or corn.",ɡɹeɪn,14534,nature,We stored a thousand tons of grain for the long winter.,Biz uzoq qish uchun ming tonna don g'amlab qo'ydik.,cereal,
wanna,verb,A2,xohlamoq istamoq,хотеть,A casual way of saying 'want to' or 'want a'.,ˈwɑ.nə,14536,basics,I really wanna go home after a very long and hard day.,Uzoq va qiyin kundan keyin uyga ketgim kelyapti.,desire,
bull,noun,B1,buqa,бык,An adult male animal of the cattle family.,bʊl,14538,animals,The farmer kept a large bull in the field near the road.,Fermer yo'l yaqinidagi dalada katta buqani saqlardi.,ox cattle,cow
architectural,adjective,B2,me'moriy,архитектурный,Relating to the design and construction of buildings.,ˌɑɹkɪˈtɛkt͡ʃəɹəl,14540,ielts,The old city is famous for its beautiful and unique architectural style.,Qadimiy shahar o'zining go'zal va o'ziga xos me'moriy uslubi bilan mashhur.,structural building,
depend,verb,A2,bog'liq bo'lmoq,зависеть,To be decided by or change because of something else.,dɪˈpɛnd,14542,actions,Whether we play outside will depend on the weather tomorrow.,Tashqarida o'ynashimiz ertangi ob-havoga bog'liq bo'ladi.,hinge rely,
differ,verb,B1,farq qilmoq ajralib turmoq,отличаться,To be not the same as another person or thing.,ˈdɪfə,14544,describing,These two machines differ in speed but are otherwise the same.,"Bu ikkita mashina tezligi bilan farq qiladi, lekin qolgan jihatdan bir xil.",vary diverge,match
macintosh,noun,B2,yomg'irpo'sh,плащ,A long waterproof coat that protects you from the rain.,ˈmækɪntɒʃ,14546,clothes,She wore a yellow macintosh to stay dry during the heavy rain.,U kuchli yomg'ir paytida xo'l bo'lmaslik uchun sariq yomg'irpo'sh kiyib olgandi.,raincoat mackintosh,
breath,noun,A2,nafas,дыхание,The air that you take into your lungs and let out through your nose or mouth.,bɹɛθ,14548,body-health,I took a deep breath before jumping into the cold swimming pool.,Sovuq basseynga sakrashdan oldin chuqur nafas oldim.,,
amenities,noun,B2,qulayliklar,удобства,"Useful or pleasant features, services, or facilities in a place or building.",əˈmɛn.ə.tiːz,14550,travel,The hotel offers many amenities including a gym and a swimming pool.,Mehmonxona sport zali va suzish havzasi kabi ko'plab qulayliklar taqdim etadi.,facilities services,
virtually,adverb,B2,deyarli,практически,Almost entirely; very close to something.,ˈvɚ.t͡ʃə.wə.li,14552,ielts,The company has virtually no competition in the current global market.,Kompaniyaning hozirgi global bozorda deyarli raqobatchisi yo'q.,nearly practically,
cole,noun,C1,karam,капуста,A type of plant that includes vegetables like cabbage and broccoli.,kəʊl,14554,food-drink,Many gardeners grow cole crops because they tolerate cold weather quite well.,"Ko'pchilik bog'bonlar karam turidagi o'simliklarni ekadi, chunki ular sovuqqa chidamli.",cabbage,
mart,noun,B1,savdo markazi do'kon,торговый центр,A place where goods are bought and sold; a market or store.,mɑɹt,14556,places,She went to the local mart to buy some fresh fruits and vegetables.,U yangi meva va sabzavotlar sotib olish uchun mahalliy savdo markaziga bordi.,market store,
candle,noun,A1,sham,свеча,A piece of wax with a string in the middle that gives light when burned.,ˈkæn.dəl,14558,home,We lit a candle when the electricity went out during the storm.,Bo'ron paytida elektr energiyasi o'chganda biz sham yoqib oldik.,,
authorization,noun,B2,ruxsat tasdiq,разрешение,Official permission to do something.,ˌɔːθəɹaɪˈzeɪʃn,14560,work,You need authorization from the manager before accessing the private computer files.,Maxfiy kompyuter fayllariga kirishdan oldin menejerdan ruxsat olishingiz kerak.,permission consent,
tale,noun,B1,ertak hikoya,сказка,"A story, often one that is imaginative or invented.",ˈteːl,14562,describing,The old man told a fascinating tale about his travels across the sea.,Qariya dengiz bo'ylab qilgan sayohatlari haqida qiziqarli hikoya aytib berdi.,story narrative,
formerly,adverb,B2,ilgari oldin,прежде,happening or existing at some time in the past,ˈfɔɹmɚli,14564,time,This building was formerly a school for local children in the town.,Bu bino ilgari mahalliy bolalar uchun maktab bo‘lgan.,previously once,
projector,noun,B1,proyektor,проектор,a device that shines light to show images or movies on a screen,pɹəˈd͡ʒɛktə,14566,school,Please turn on the projector so we can see the presentation slides.,Iltimos taqdimot slaydlarini ko‘rishimiz uchun proyektorni yoqing.,,
situated,adjective,B1,joylashgan o‘rnashgan,расположенный,being in a particular place or position,ˈsɪt͡ʃueɪtɪd,14568,places,Our new office is situated right in the center of the city.,Yangi ofisimiz shahar markazida joylashgan.,located,
comparative,adjective,B2,qiyosiy solishtirma,сравнительный,involving the study of how things are the same or different,kəmˈpæɹətɪv,14570,ielts,The teacher asked us to write a comparative essay about two cultures.,O‘qituvchi bizdan ikki madaniyat haqida qiyosiy insho yozishimizni so‘radi.,relative,
herbal,adjective,B1,o‘simliklardan tayyorlangan giyohli,травяной,"made from plants or herbs, often for medical or flavor purposes",ˈhɜːbəl,14572,body-health,I prefer drinking herbal tea instead of coffee in the evening.,Men kechqurun kofe o‘rniga o‘simliklardan tayyorlangan choy ichishni afzal ko‘raman.,,
strictly,adverb,B2,qat’iy,строго,in a way that must be obeyed or followed completely,ˈstɹɪktli,14574,ielts,You must strictly follow the safety rules while working in the laboratory.,Laboratoriyada ishlash jarayonida xavfsizlik qoidalariga qat’iy amal qilishingiz kerak.,severely,loosely
docs,noun,B1,hujjatlar,документы,Written or digital files containing important information or instructions.,dɒks,14576,work,Please check all the technical docs before you start the project.,Loyihani boshlashdan oldin barcha texnik hujjatlarni ko'rib chiqing.,files,
psychological,adjective,B2,ruhiy psixologik,психологический,Relating to a person's mind and how they think or feel.,ˌsaɪ.kəˈlɒd͡ʒ.ɪ.kl̩,14578,ielts,We are worried about the psychological effects of the pandemic on children.,Biz pandemiyaning bolalar ruhiyatiga ta'siridan xavotirdamiz.,mental,
retailer,noun,B2,chakana sotuvchi do'kon,розничный торговец,A business that sells goods directly to the public in small quantities.,ˈɹiteɪlɚ,14580,work,The largest retailer in the country is planning to open new stores.,Mamlakatdagi eng yirik chakana savdo tarmog'i yangi do'konlar ochishni rejalashtirmoqda.,merchant seller,
elegant,adjective,B2,nafis didli,элегантный,"Graceful, stylish, and pleasing in appearance or style.",ˈɛl.ə.ɡənt,14582,describing,She looked very elegant in her simple black evening dress.,U o'zining oddiy qora kechki libosida juda nafis ko'rinardi.,graceful refined,inelegant
renewal,noun,B2,yangilash uzaytirish,обновление,The act of starting something again or extending a contract.,rɪˈnjuː.əl,14584,ielts,The contract is coming up for renewal at the end of May.,Shartnoma muddati may oyining oxirida tugaydi va uni yangilash kerak.,extension restoration,
genealogy,noun,C1,nasl-nasab shajara,генеалогия,The study of your family history and how your ancestors are connected.,ˌd͡ʒiniˈɑlədʒi,14588,people-family,She became interested in genealogy after finding her grandfather's old letters.,"Bobosining eski xatlarini topgach, u nasl-nasabini o'rganishga qiziqib qoldi.",lineage ancestry,
opposed,adjective,B2,qarshi qarama-qarshi,противостоящий,"Feeling or showing strong disagreement or disapproval about a plan, idea, or person.",əˈpoʊzd,14590,ielts,Many local residents are opposed to the construction of the new mall.,Ko‘pchilik mahalliy aholi yangi savdo markazi qurilishiga qarshi chiqmoqda.,hostile averse,supportive
critics,noun,B2,tanqidchilar,критики,People who judge or express their disapproval of someone or something.,ˈkrɪtɪks,14592,ielts,Critics argued that the new policy would not solve the economic problem.,"Tanqidchilarning fikricha, yangi siyosat iqtisodiy muammoni hal qila olmaydi.",reviewers,
similarly,adverb,B2,o‘xshash tarzda xuddi shunday,подобно,In a way that is almost the same as something else.,ˈsɪm.ə.lə.li,14594,ielts,The two brothers dress similarly and share the same sense of humor.,Ikki aka-uka o‘xshash kiyinadi va bir xil hazil tuyg‘usiga ega.,likewise,
coin,noun,A2,tangacha tanga,монета,A small flat piece of metal used as money.,ˈkoɪ̯n,14596,basics,He dropped a small gold coin into the collection box for charity.,U xayriya qutisiga bitta mayda oltin tanga tashladi.,,
solely,adverb,C1,faqatgina asosan,исключительно,Only and not involving anyone or anything else.,ˈsəʊl.li,14598,ielts,The success of the project depended solely on his hard work.,Loyiha muvaffaqiyati faqatgina uning mehnatiga bog‘liq edi.,exclusively only,
fake,adjective,A2,soxta qalbaki,фальшивый,Not real; made to look genuine to trick people.,feɪ̯k,14600,describing,I am worried that this fur coat looks a bit fake.,Bu mo'ynali kiyim soxtaga o'xshashidan xavotirdaman.,artificial counterfeit,genuine
salon,noun,B1,salon,салон,A business where people go for beauty treatments like hair or nails.,ˈsælɒn,14602,places,She went to the local beauty salon for a new haircut.,U soch turmagini yangilash uchun mahalliy go'zallik saloniga bordi.,parlor shop,
collaborative,adjective,B2,hamkorlikdagi,совместный,Involving two or more people working together to achieve a goal.,kəˈlæb.ə.ɹə.tɪv,14604,ielts,The final report was a collaborative effort by the whole team.,Yakuniy hisobot butun jamoaning hamkorlikdagi mehnati mahsuli edi.,cooperative,
cure,noun,B1,davolash shifo,лечение,A medicine or medical treatment that makes a sick person healthy again.,kjɔː(r),14606,body-health,Scientists are still looking for a cure for this rare disease.,Olimlar hali ham bu kamyob kasallikka davo izlashmoqda.,remedy,
commander,noun,B2,qo'mondon sardor,командир,A person who is in charge of a group of people in an army.,kəˈmændɚ,14608,work,The commander ordered the soldiers to move forward to the next hill.,Qo'mondon askarlarga keyingi tepalikka qarab yurishni buyurdi.,leader chief,subordinate
arch,noun,B2,arka ravoq,арка,A curved structure that supports the weight of a wall above an opening.,ɑɹt͡ʃ,14610,places,We walked through the ancient stone arch into the beautiful city square.,Biz qadimiy tosh arka orqali go'zal shahar maydoniga kirib bordik.,curve vault,
suggestion,noun,B1,taklif maslahat,предложение,An idea or plan that you offer for someone to think about.,səˈd͡ʒɛst.ʃən,14612,ielts,She had a great suggestion for how to improve our project results.,U loyihamiz natijalarini yaxshilash uchun ajoyib taklif berdi.,proposal tip,
soldier,noun,A2,askar soldat,солдат,A person who serves in an army.,ˈsəʊld͡ʒə,14614,work,The soldier stood guard at the entrance of the military base daily.,Askar har kuni harbiy baza kirish eshigida qorovul bo'lib turdi.,fighter trooper,
bomb,noun,B1,bomba,бомба,A weapon that explodes and causes a lot of damage.,bɒm,14616,actions,The soldiers were worried that a bomb might go off nearby.,Askarlar bomba yaqin joyda portlab ketishidan xavotirda edilar.,explosive,
harm,noun,B2,zarar ziyon,вред,Physical or mental injury or damage caused to someone or something.,hɑːm,14618,ielts,Smoking causes serious harm to your health over a long time.,Chekish uzoq vaqt davomida sog'lig'ingizga jiddiy zarar yetkazadi.,damage injury,benefit
spotlight,noun,B2,diqqat markazi,центр внимания,A state of being the person or thing that everyone is watching.,ˈspɒtˌlaɪt,14620,ielts,She has been in the spotlight ever since she won the award.,U mukofotni yutib olganidan beri doim odamlarning diqqat markazida.,focus attention,
reset,verb,B1,qayta sozlash nolga qaytarish,перезагружать,To set something back to its starting state or position.,ɹiːˈsɛt,14622,actions,You need to reset your password if you forgot it.,"Agar parolingizni unutgan bo'lsangiz, uni qayta sozlashingiz kerak.",restart restore,
brush,noun,A2,cho'tka,щётка,"A tool with hair used for cleaning, painting, or grooming.",bɹʌʃ,14624,home,She uses a soft brush to paint beautiful pictures on paper.,U qog'ozga chiroyli rasmlar chizish uchun yumshoq cho'tkadan foydalanadi.,,
investigate,verb,B2,tekshirmoq surishtirmoq,расследовать,"To try to find out the truth about a crime, problem, or other event.",ɪnˈvɛs.tə.ɡeɪt,14626,ielts,The police are currently trying to investigate the cause of the fire.,Politsiya hozirda yong‘in sababini aniqlash uchun surishtiruv o‘tkazmoqda.,examine explore,
assault,verb,C1,hujum qilmoq,нападать,To attack someone or something in a very violent or aggressive way.,əˈsɒlt,14628,actions,He was arrested for attempting to assault a man in the street.,U ko‘chada odamga hujum qilmoqchi bo‘lgani uchun qo‘lga olindi.,attack strike,defend
spare,adjective,B1,ortiqcha zaxira,запасной,Available to be used because it is extra and not currently being used.,spɛə(ɹ),14630,describing,Do you have a spare pen that I can borrow for class?,Darsda ishlatish uchun ortiqcha ruchkangiz bormi?,extra surplus,
logistics,noun,C1,logistika ta'minot,логистика,The planning and organization of moving goods or equipment from one place to another.,ləˈd͡ʒɪstɪks,14632,work,The company relies on complex logistics to deliver products across the country.,Kompaniya mahsulotlarni butun mamlakat bo‘ylab yetkazib berishda murakkab logistikaga tayanadi.,,
deer,noun,A2,kiyik,олень,A wild animal with four legs that eats grass and often has antlers.,dɪə,14634,animals,We saw a beautiful deer running through the forest this morning.,Bugun ertalab o‘rmon ichida yugurib ketayotgan chiroyli kiyikni ko‘rdik.,,
tongue,noun,B1,til,язык,The soft part in your mouth used for tasting and speaking.,tʌŋ,14636,body-health,She stuck out her tongue to show the doctor her throat.,U shifokorga tomogini ko'rsatish uchun tilini chiqardi.,glossa lingua,
danish,noun,B2,danish qatlamasi,венская булочка,"A sweet, flaky bread roll that often contains fruit or cheese filling.",ˈdeɪ.nɪʃ,14640,food-drink,I usually have a coffee and a cherry danish for breakfast.,Men nonushtaga odatda kofe va olchali qatlama yeyman.,,
pal,noun,B2,o'rtoq do'st,друг,A very good friend that you like to spend your time with.,pæl,14642,people-family,He has been my best pal since we were at school.,U maktab davrimizdan beri eng yaqin do'stim.,buddy mate,
monkey,noun,A2,maymun,обезьяна,A small animal with a long tail that lives in trees in forests.,ˈmʌŋki,14644,animals,The monkey climbed to the top of the tree very quickly.,Maymun juda tez daraxtning tepasiga chiqib ketdi.,,
filename,noun,B2,fayl nomi,имя файла,The specific title that you give to a digital file on a computer.,ˈfaɪ.əl.neɪm,14646,work,Make sure you choose a clear filename so you can find it later.,Keyinchalik topish oson bo'lishi uchun aniq fayl nomi tanlaganingizga ishonch hosil qiling.,basename,
analyzes,verb,B2,tahlil qiladi,анализирует,Examines something in detail to understand it or explain how it works.,ˈæn.ə.laɪz.ɪz,14648,ielts,The report analyzes the current trends in the local housing market.,Ushbu hisobot mahalliy uy-joy bozoridagi joriy tendensiyalarni tahlil qiladi.,examines studies,
drawings,noun,A2,rasmlar chizmalar,рисунки,"Pictures or diagrams made by using a pen, pencil, or crayon.",ˈdɹɔː(ɹ)ɪŋz,14650,describing,The architect presented her detailed drawings for the new house design.,Me'mor yangi uy dizayni uchun batafsil chizmalarini taqdim etdi.,sketches illustrations,
significance,noun,B2,ahamiyat muhimlik,значение,The quality of being important or having a great effect on something.,sɪɡˈnɪfɪkəns,14652,ielts,The historical significance of this event is known by every local person.,Bu voqeaning tarixiy ahamiyatini har bir mahalliy odam biladi.,importance relevance,insignificance
lovers,noun,B1,sevishganlar oshiqlar,влюбленные,Two people who have a romantic or sexual relationship with each other.,ˈlʌvɚz,14654,people-family,The park is a popular place for young lovers to walk together.,Bog' yosh sevishganlarning birga sayr qilishi uchun mashhur joy hisoblanadi.,couples,
atomic,adjective,C1,atom,атомный,Relating to the energy released when the center of an atom is split.,əˈtɒm.ɪk,14656,ielts,Scientists study atomic energy as a way to generate clean electricity.,Olimlar toza elektr energiyasini ishlab chiqarish usuli sifatida atom energiyasini o'rganadilar.,nuclear,molecular
approx,adjective,B1,taxminiy chamalab,приблизительно,Used to show that a number or amount is not exact.,əˈprɒks,14658,describing,The journey will take approx three hours depending on the heavy traffic.,Yo'l tirbandlikka qarab taxminan uch soat vaqt oladi.,about roughly,exactly
symposium,noun,C2,simpozium ilmiy anjuman,симпозиум,A formal meeting where experts discuss a particular subject.,sɪmˈpəʊziəm,14660,ielts,The university hosted a symposium on modern climate change solutions.,Universitet zamonaviy iqlim o'zgarishi yechimlari bo'yicha simpozium o'tkazdi.,conference seminar,
gauge,verb,C1,baholamoq o'lchamoq,оценивать,To judge or estimate a person's feelings or the size of something.,ˈɡeɪd͡ʒ,14662,ielts,It is difficult to gauge how people will react to the news.,Odamlar yangilikka qanday munosabat bildirishini baholash qiyin.,measure assess,
junction,noun,B2,chorraha tutashuv,перекресток,A place where two or more roads or railway lines meet.,ˈd͡ʒʌŋkʃən,14664,travel,You need to turn left when you reach the next road junction.,Keyingi chorrahaga yetganingizda chapga burilishingiz kerak.,intersection crossroad,
mat,noun,A2,gilamcha to'shama,коврик,A small piece of thick fabric placed on the floor or a table surface.,mæt,14666,home,Please wipe your dirty shoes on the mat before entering the house.,Uyga kirishdan oldin oyoq kiyimingizni gilamchaga artib oling.,rug pad,
transmitted,verb,B2,uzatilgan yuborilgan,переданный,To have sent electronic signals or information from one place to another.,tɹænsˈmɪtɪd,14668,ielts,The data was transmitted to the main office via a secure link.,Ma'lumotlar xavfsiz aloqa orqali bosh idoraga yuborildi.,broadcast sent,
screenshots,noun,B1,ekran tasviri,скриншоты,An image showing the contents of a computer or phone screen.,ˈskriːnˌʃɒts,14670,work,I took some screenshots of the error message on my computer screen.,Kompyuter ekranimdagi xatolik xabarining tasvirini olib qo'ydim.,,
intensive,adjective,B2,jadallashgan intensiv,интенсивный,"Involving a lot of activity, effort, or work in a short period.",ɪnˈtɛnsɪv,14672,ielts,We attended an intensive English course to prepare for the exams.,Imtihonlarga tayyorlanish uchun biz jadallashtirilgan ingliz tili kursiga qatnashdik.,concentrated rigorous,unintensive
sixth,adjective,A2,oltinchi,шестой,Coming after the fifth in a series.,sɪksθ,14674,basics,This is the sixth time I have visited this beautiful city.,Bu mening ushbu go'zal shaharga oltinchi bor tashrif buyurishim.,6th,
engage,verb,B2,jalb qilmoq shug'ullanmoq,вовлекать,To involve someone in an activity or to pay attention to something.,ɪnˈɡeɪd͡ʒ,14676,ielts,It is difficult to engage students in such a boring lecture.,Bunday zerikarli ma'ruzaga talabalarni jalb qilish qiyin.,involve participate,
deviant,adjective,C1,og'ishgan noodatiy,девиантный,Different from what is considered normal or socially acceptable.,ˈdiː.vi.ənt,14678,ielts,"At the trial, the extent of his deviant behaviour became clear.",Sud jarayonida uning odatdagidan farqli xatti-harakatlari aniq bo'ldi.,abnormal irregular,normal
noon,noun,A2,tush vaqti kunduzi soat 12,полдень,Twelve o'clock in the middle of the day.,nuːn,14680,time,The race is due to start at noon sharp.,"Poyga aniq tush payti, soat 12 da boshlanishi kerak.",midday,
correspondence,noun,B2,yozishma xat-xabar,переписка,The act of writing letters or emails to someone.,ˌkɒɹ.ɪˈspɒn.dəns,14682,work,Please keep all your business correspondence in this folder.,"Iltimos, barcha ish yozishmalaringizni ushbu papkada saqlang.",communication letters,
supervision,noun,B2,nazorat boshqaruv,надзор,The act of watching and directing someone to ensure a task is done correctly.,ˌs(j)uːpəˈvɪʒən,14684,work,Do not attempt this experiment without adequate adult supervision.,"Kattalar nazorati bo'lmasa, bu tajribani o'tkazishga urinmang.",oversight management,
cheat,verb,B1,aldamoq ko'chirmoq,жульничать,To behave dishonestly to gain an advantage in a game or exam.,ˈt͡ʃiːt,14686,school,My brother failed the exam because he cheated on the test.,Akam imtihonda ko'chirgani uchun yiqildi.,deceive trick,
bronze,noun,B1,bronza,бронза,A hard brown metal made by mixing copper and tin.,bɹɒnz,14688,describing,The winners of the competition were awarded bronze medals.,Musobaqa g'oliblariga bronza medallari topshirildi.,,
sandy,adjective,B1,qumli,песчаный,Covered with or containing a large amount of sand.,ˈsændi,14690,nature,Some plants grow very well in sandy soil.,Ba'zi o'simliklar qumli tuproqda juda yaxshi o'sadi.,gritty,
separation,noun,B2,ajralish,разделение,The act of moving two or more things away from each other.,ˌsɛp.əˈɹeɪ.ʃən,14692,ielts,The separation of family members during the war was very difficult.,Urush davrida oila a'zolarining bir-biridan ajralishi juda qiyin edi.,division detachment,combination
suspect,verb,B2,gumon qilmoq,подозревать,To believe that someone is guilty of doing something wrong.,səˈspɛkt,14694,ielts,Police suspect him of being involved in the robbery.,Politsiya uni o'g'rilikka aloqador deb gumon qilmoqda.,doubt distrust,
celebrities,noun,A2,mashhurlar yulduzlar,знаменитости,People who are very famous and often seen in the media.,səˈlɛbrɪtiz,14696,people-family,Many celebrities support various charity organizations around the world.,Ko'plab mashhurlar dunyo bo'ylab turli xayriya tashkilotlarini qo'llab-quvvatlaydi.,stars icons,
macro,adjective,C1,makro umumiy,макро,Relating to things on a very large scale.,ˈmæk.ɹoʊ,14698,ielts,We need to look at the macro economic situation of the country.,Biz mamlakatning makroiqtisodiy holatiga nazar tashlashimiz kerak.,broad large,micro
sender,noun,B1,jo'natuvchi,отправитель,A person or company that sends a letter or package.,ˈsɛndəː,14700,work,The address of the sender was written on the back of the envelope.,Konvertning orqasida jo'natuvchining manzili yozilgan edi.,dispatcher,recipient
boundaries,noun,B2,chegaralar,границы,A real or imagined line that marks the edge of something.,ˈbaʊnd(ə)ɹiz,14702,ielts,It is important to set clear boundaries between work and home life.,Ish va uy hayoti o'rtasida aniq chegaralarni belgilash muhimdir.,limits borders,
syndication,noun,C2,sindikatlash tarqatish,синдикация,The process of selling articles or shows to many different media companies.,ˌsɪndɪˈkeɪʃən,14704,work,The show became profitable after its successful international syndication.,Serial xalqaro miqyosda muvaffaqiyatli tarqatilgandan so'ng foyda keltira boshladi.,distribution,
gym,noun,A1,sportzali fitnes-klub,спортзал,A place with equipment where people go to do physical exercise and training.,d͡ʒɪm,14706,body-health,I go to the gym three times a week to stay fit.,Formada qolish uchun haftasiga uch marta sportzalga boraman.,fitness-center club,
celebration,noun,B1,bayram tantana,празднование,A social event held to mark a special day or a happy occasion.,ˌsɛl.ɪˈbɹeɪ.ʃən,14708,describing,The whole village joined the celebration of the national holiday yesterday.,Butun qishloq kecha milliy bayram tantanasiga qo‘shildi.,party festival,
spouse,noun,B2,turmush o‘rtog‘i,супруг,A person's partner in marriage.,spaʊs,14710,people-family,You must provide details of your spouse on the application form.,Ariza shaklida turmush o‘rtog‘ingiz haqidagi ma’lumotlarni ko‘rsatishingiz kerak.,partner husband,
exotic,adjective,B2,ekzotik noodatiy,экзотический,"Unusual and attractive because it comes from a distant, foreign place.",ɪɡˈzɒtɪk,14712,describing,She loves travelling to exotic countries to see different cultures and landscapes.,U boshqa madaniyat va manzaralarni ko‘rish uchun ekzotik davlatlarga sayohat qilishni yaxshi ko‘radi.,unusual foreign,ordinary
viewer,noun,B1,tomoshabin kuzatuvchi,зритель,A person who watches television or a public event.,ˈvjuː.ər,14714,ielts,The documentary attracted millions of viewers from around the world.,Hujjatli film dunyo bo‘ylab millionlab tomoshabinlarni o‘ziga jalb qildi.,spectator watcher,
signup,noun,B1,ro‘yxatdan o‘tish,регистрация,The act of registering your name to join a service or event.,ˈsaɪn.ʌp,14716,work,You need to complete the online signup to access the members area.,A’zolar hududiga kirish uchun onlayn ro‘yxatdan o‘tishni yakunlashingiz kerak.,registration enrolment,
