headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
consultant,noun,B2,maslahatchi konsultat,консультант,An expert who gives professional advice to people or companies.,kənˈsʌl.tənt,9562,work,The company hired a business consultant to improve their marketing strategy.,Kompaniya marketing strategiyasini yaxshilash uchun biznes maslahatchini yolladi.,advisor expert,
controller,noun,B2,nazoratchi boshqaruvchi,контроллер,A person or device that manages or regulates a system or machine.,kənˈtɹəʊlə,9564,work,The air traffic controller guided the plane safely to the runway.,Havo harakati nazoratchisi samolyotni uchish-qo'nish yo'lagiga bexatar yo'naltirdi.,manager regulator,
ownership,noun,B2,egalik mulkchilik,собственность,The legal right to own or possess something.,ˈoʊnɚʃɪp,9566,ielts,She decided to claim ownership of the house after her parents passed.,U ota-onasi vafotidan keyin uyga egalik qilish huquqini talab qilishga qaror qildi.,possession,
legislative,adjective,C1,qonunchilikka oid,законодательный,Relating to the power or work of making laws.,ˈlɛd͡ʒ.ɪ.slə.tɪv,9568,ielts,The government proposed a new legislative act to protect the environment.,Hukumat atrof-muhitni himoya qilish uchun yangi qonunchilik hujjatini taklif qildi.,lawmaking,
researchers,noun,B2,tadqiqotchilar izlanuvchilar,исследователи,People who study a subject in detail to discover new information.,ɹɪˈsɜːtʃəz,9570,ielts,The researchers published their findings in a prestigious scientific journal today.,Tadqiqotchilar o'z topilmalarini bugun nufuzli ilmiy jurnalda nashr etdilar.,scientists investigators,
trailer,noun,B1,tirkama pritsep,прицеп,A vehicle without an engine that is pulled by a car or truck to carry goods.,ˈtɹeɪlə(ɹ),9572,travel,"At the end of the day, we put the snowmobiles back on the trailer.",Kun oxirida biz qor mototsikllarini yana tirkamaga yukladik.,,
unsubscribe,verb,B2,obunani bekor qilish,отписаться,To stop receiving emails or updates from a service or mailing list.,ˌʌnsəbˈskɹaɪb,9574,work,How do I unsubscribe from your weekly email newsletter?,Sizning haftalik elektron xabarnomangizdan qanday obunani bekor qilsam bo'ladi?,,subscribe
antique,adjective,B2,qadimiy antikvar,антикварный,Belonging to a very old time and usually valuable because of its age.,ˌanˈtiːk,9576,describing,They sell beautiful antique furniture in that small shop downtown.,Ular shahar markazidagi kichik do'konda go'zal qadimiy mebellarni sotishadi.,ancient old,modern
molecular,adjective,C1,molekulyar,молекулярный,Relating to the smallest units of a chemical substance.,məˈlɛk.jʊ.lə,9580,ielts,Scientists are studying the molecular structure of this new virus.,Olimlar ushbu yangi virusning molekulyar tuzilishini o'rganmoqdalar.,,
residence,noun,B2,turar joy istiqomatgoh,местожительство,The place where a person lives or stays.,ˈɹɛz.ɪ.dəns,9582,home,The prime minister arrived at his official residence late last night.,Bosh vazir o'zining rasmiy qarorgohiga kecha kechasi yetib keldi.,home house,
density,noun,C1,zichlik,плотность,The number of things or people in a specific area or space.,ˈdɛn.sɪ.ti,9584,ielts,The city has a very high population density in the center.,Shaharning markazida aholi zichligi juda yuqori.,thickness,
hundred,noun,A1,yuz,сто,The number that is ten times ten.,ˈhʌn.dɹəd,9586,basics,I have one hundred dollars to spend on my new phone.,Menda yangi telefonimga sarflash uchun yuz dollar bor.,cent,
strange,adjective,A2,g'alati notanish,странный,Different from what is usual or expected; odd or unfamiliar.,stɹeɪnd͡ʒ,9588,describing,I heard a strange noise coming from the kitchen last night.,O'tgan kecha oshxonadan g'alati shovqin eshitdim.,odd unusual,normal
statistical,adjective,B2,statistik,статистический,Relating to information expressed in numbers.,stəˈtɪs.tɪ.kəl,9590,ielts,The report provides statistical evidence to support the new government policy.,Hisobot yangi hukumat siyosatini qo'llab-quvvatlash uchun statistik dalillarni taqdim etadi.,,
grey,adjective,A1,kulrang,серый,"The color between black and white, like the color of ash or smoke.",ɡɹeɪ,9594,describing,The sky turned grey before the heavy rain started to fall down.,Kuchli yomg'ir yog'ishidan oldin osmon kulrang tusga kirdi.,gray,
parallel,adjective,B2,parallel o'zaro teng,параллельный,Two lines that stay the same distance apart and never meet each other.,ˈpæ.ɹəˌlɛl,9596,ielts,The two railway lines run parallel to the main road for miles.,Temir yo'lning ikki qatori asosiy yo'lga parallel ravishda bir necha mil cho'zilgan.,,perpendicular
operate,verb,B1,ishlamoq boshqarmoq,работать,"To work or function in a specific way, or to control a machine.",ˈɒpəɹeɪt,9598,work,The workers were trained to operate the new machines in the factory.,Ishchilar zavoddagi yangi mashinalarni boshqarishga o'rgatilgan edi.,function work,
bold,adjective,B2,dadil jasur,смелый,Someone who is not afraid to do difficult or dangerous things.,ˈbəʊld,9600,feelings,She made a bold decision to quit her job and start painting.,"U ishini tashlab, rasm chizishni boshlash haqida dadil qaror qabul qildi.",brave courageous,conservative
opera,noun,B2,opera,опера,A type of musical play where the words are sung instead of spoken.,ˈɒp.ə.ɹə,9602,ielts,We went to the theater to see a famous Italian opera performance.,Biz mashhur italyan operasi tomoshasini ko'rish uchun teatrga bordik.,,
scan,verb,B1,ko'zdan kechirmoq skanerlamoq,сканировать,To look at something quickly to find specific information or convert to digital.,skæn,9604,work,I need to scan these important documents before sending them by email.,Ushbu muhim hujjatlarni elektron pochta orqali yuborishdan oldin ularni skanerlashim kerak.,scrutinize examine,
reaction,noun,B1,reaksiya munosabat,реакция,"Something you say, feel, or do because of something that has happened.",ɹiˈækʃən,9606,feelings,The announcement of the verdict brought a strong reaction from the crowd.,Hukmning e'lon qilinishi olomondan kuchli reaksiya keltirib chiqardi.,response reply,
blank,adjective,A2,bosh bo'sh,пустой,"Empty with no writing, pictures, or marks on it.",ˈblæŋk,9608,describing,Please write your name at the top of the blank page.,Iltimos ismingizni bo'sh varaqning yuqori qismiga yozing.,empty,full
entitled,adjective,B2,huquqli ega,имеющий право,Having the official right to do or have something.,ɪnˈtaɪtl̩d,9610,ielts,If you are injured at work you are entitled to compensation.,"Agar siz ishda jarohat olsangiz, tovon puli olishga haqlisiz.",eligible authorized,
severe,adjective,B2,qattiq og'ir,суровый,"Very serious, extreme, or unpleasant.",sɪˈvɪə,9612,describing,The country is suffering from a severe shortage of clean water.,Mamlakat toza suvning qattiq tanqisligidan aziyat chekmoqda.,extreme intense,mild
stainless,adjective,B1,zanglamaydigan,нержавеющий,A type of metal that does not rust or change color easily.,ˈsteɪnləs,9614,home,Most of my kitchen knives are made of stainless steel.,Oshxona pichoqlarimning ko'pchiligi zanglamaydigan po'latdan yasalgan.,rustproof,
deluxe,adjective,B2,hashamatli,люкс,Of very high quality and more expensive than standard versions.,dəˈlʌks,9616,travel,They decided to book a deluxe room for their wedding anniversary.,Ular to'y yilligi uchun hashamatli xonani band qilishga qaror qilishdi.,luxurious fancy,
humor,noun,B1,hazil mutoyiba,юмор,The ability to be funny or the quality of being amusing.,hjuː.mə(ɹ),9618,feelings,He has a great sense of humor and makes everyone laugh.,U juda yaxshi hazil tuyg'usiga ega va barchani kuldiradi.,wit comedy,
exception,noun,B1,istisno,исключение,A person or thing that is not included in a general rule.,əkˈsɛpʃən,9620,ielts,"Everyone must follow the rules, and there is no exception.",Hamma qoidalarga amal qilishi kerak va bu yerda hech qanday istisno yo'q.,outlier,generality
successfully,adverb,B1,muvaffaqiyatli ravishda,успешно,Achieving the desired result or finishing something well without failing.,səkˈsɛs.fə.li,9622,actions,They successfully completed their project together after working hard for weeks.,Ular haftalar davomida qattiq ishlab loyihalarini muvaffaqiyatli yakunlashdi.,effectively well,unsuccessfully
primarily,adverb,B2,asosan birinchi navbatda,главным образом,For the most part; mainly or for the most important reason.,ˈpɹaɪ.mə.ɹə.li,9624,ielts,The study was primarily designed to understand the impact of climate change.,Tadqiqot asosan iqlim o'zgarishining ta'sirini tushunish uchun ishlab chiqilgan edi.,mainly mostly,
tight,adjective,A2,tor qattiq,тесный,Held firmly in place or not having enough room to move easily.,taɪt,9626,describing,The passageway was so tight that we could barely walk through it.,"Yo'lak shunchalik tor ediki, biz u yerdan zo'rg'a o'ta oldik.",narrow cramped,loose
capabilities,noun,B2,imkoniyatlar salohiyatlar,возможности,The qualities or abilities that allow a person or thing to do something.,ˌkeɪpəˈbɪlətiz,9628,ielts,The software has advanced capabilities for processing large amounts of complex data.,Dasturiy ta'minot katta hajmdagi murakkab ma'lumotlarni qayta ishlash uchun ilg'or imkoniyatlarga ega.,abilities potential,inability
contrast,noun,B2,farq qarama-qarshilik,контраст,"A clear difference between two or more people, objects, or ideas.",kənˈtɹɑːst,9630,ielts,There is a sharp contrast between the lifestyle of the rich and poor.,Boylar va kambag'allar turmush tarzi o'rtasida keskin farq bor.,difference distinction,similarity
recommendation,noun,B1,tavsiya maslahat,рекомендация,An official suggestion about which person or thing is best for a job.,ˌɹɛkəmɛnˈdeɪʃən,9632,work,I got the job based on the recommendation of my former boss.,Men sobiq xo'jayinimning tavsiyasi bilan ishga kirdim.,suggestion advice,
recruitment,noun,B2,ishga qabul qilish yollash,наем,The process of finding new people to join an organization or company.,rɪˈkruːt.mənt,9634,work,The company started a recruitment drive to find talented young software engineers.,Kompaniya iste'dodli yosh dasturiy ta'minot muhandislarini topish uchun yollash kampaniyasini boshladi.,hiring employment,
sin,noun,B2,gunoh,грех,An act that is against religious or moral rules.,ˈsɪn,9636,feelings,"In many cultures, it is considered a sin to steal from others.",Ko'pgina madaniyatlarda boshqalardan o'g'irlash gunoh hisoblanadi.,offence transgression,virtue
cute,adjective,A2,yoqimli chiroyli,милый,"Pleasing and attractive, often in a small or young way.",kjuːt,9638,describing,Look at that cute puppy playing in the garden with the ball.,Bog'da to'p bilan o'ynayotgan o'sha yoqimli kuchukka qarang.,adorable lovely,ugly
organized,adjective,B1,tartibli uyushgan,организованный,Someone who is able to plan their work and time well and be tidy.,ˈɔɹɡənaɪzd,9640,describing,You are so organized because you keep all your files in folders.,Siz juda tartiblirsiz chunki barcha fayllaringizni papkalarda saqlaysiz.,neat methodical,disorganized
para,noun,B2,xatboshi paragraf,абзац,A short piece of writing that is part of a longer document or text.,ˈpɑːɹə,9642,school,Please write one more para to explain your idea clearly.,Iltimos fikringizni aniq tushuntirish uchun yana bitta xatboshi yozing.,paragraph,
siemens,noun,C2,simens,сименс,A scientific unit used to measure how easily electricity moves through a material.,ˈsiːmənz,9644,ielts,The electrical conductance of the wire is measured in siemens.,Simning elektr o'tkazuvchanligi simenslarda o'lchanadi.,mho,
adoption,noun,B2,asrab olish,усыновление,The legal act of taking a child into your family and becoming their parent.,əˈdɑp.ʃən,9646,people-family,They decided to go through the adoption process to start their family.,Ular oila qurish uchun asrab olish jarayonidan o'tishga qaror qilishdi.,,
meant,verb,A2,anglatgan nazarda tutgan,значил подразумевал,The past tense of mean; to have a specific purpose or intended meaning.,mɛnt,9648,actions,"I am sorry, I meant to send that email to you yesterday.",Kechirasiz men u xatni kecha sizga yubormoqchi edim.,intended signified,
capture,verb,B2,tutib olish egallash,захватывать,"To catch someone or something, or to record an image or feeling perfectly.",ˈkæp.(t)ʃəː,9650,actions,The photographer tried to capture the beauty of the sunset in pictures.,Fotosuratchi quyosh botishining go'zalligini suratlarda muhrlashga urindi.,catch seize,
pounds,noun,A2,funtlar,фунты,The currency of the United Kingdom or a unit of weight measurement.,paʊndz,9652,travel,"The ticket costs fifty pounds, which is quite expensive for us.",Chipta ellik funt turadi bu biz uchun ancha qimmat.,,
buffalo,noun,B1,buyvol,буйвол,"A large wild animal that looks like a cow, often found in nature.",ˈbʌf.əl.əʊ,9654,animals,We saw a large buffalo grazing in the fields during our trip.,Sayohatimiz davomida dalada o'tlab yurgan katta buyvolni ko'rdik.,bison,
desire,verb,B2,xohlash istash,желать,To want something very much.,dɪˈzaɪə,9656,feelings,I desire to speak with you about our future plans today.,Men siz bilan bugun kelajak rejalarimiz haqida gaplashishni istayman.,wish want,
jewellery,noun,A2,taqinchoqlar zargarlik buyumlari,ювелирные изделия,Objects like rings or necklaces that people wear to look beautiful.,ˈd͡ʒuː(ə)lɹi,9658,clothes,The jewellery she wore at the party was very expensive.,U bazmda taqib yurgan taqinchoqlar juda qimmat edi.,bling,
caught,verb,A2,tutib olgan ilib olgan,пойманный,Past tense of catch; to take hold of something that is moving.,kɔːt,9660,actions,He caught the ball just before it hit the ground.,U to'pni yerga tegmasdan oldin tutib oldi.,grabbed seized,
eventually,adverb,B1,oxir-oqibat nihoyat,в конце концов,Something that happens at the end of a long period or process.,ɪˈvɛn.t͡ʃuː.ə.li,9662,time,She practiced every day and eventually learned to play the piano.,U har kuni mashq qildi va oxir-oqibat pianino chalishni o'rgandi.,finally ultimately,
driven,adjective,B2,g'ayratli intiluvchan,целеустремленный,Determined to achieve success and working very hard to do it.,ˈdɹɪvn̩,9664,ielts,She is a highly driven student who always completes her work early.,U har doim ishini erta yakunlaydigan juda intiluvchan talaba.,ambitious motivated,
bottle,noun,A1,shisha idish,бутылка,A container with a narrow neck used to hold liquids.,ˈbɒt.l̩,9666,food-drink,Could you please bring me a bottle of cold water?,Iltimos menga bir shisha sovuq suv olib kela olasizmi?,flask,
innovative,adjective,B2,innovatsion yangilik yaratuvchi,передовой,Using new ideas or methods that have never been used before.,ɪnˈnɒ.və.tɪv,9668,ielts,The company is famous for its innovative approach to modern technology.,Kompaniya zamonaviy texnologiyalarga innovatsion yondashuvi bilan mashhur.,original inventive,traditional
marshall,noun,C1,marshal polkovnik,маршал,A high-ranking officer in the army or a person in charge of public events.,ˈmɑːrʃəl,9670,work,The fire marshall gave us instructions on how to leave the building.,Olov marshali bizga binodan qanday chiqib ketish bo'yicha ko'rsatmalar berdi.,officer,
massage,noun,B1,massaj,массаж,Rubbing and pressing the body to help someone relax or to reduce pain.,ˈmæsɑː(d)ʒ,9672,body-health,Having a massage can have many beneficial effects on your sore muscles.,Massaj olish og'riyotgan mushaklaringizga juda ko'p ijobiy ta'sir ko'rsatishi mumkin.,,
rubber,noun,A2,rezina o'chirg'ich,резина,"A flexible material made from tree sap or chemicals, often used for making tires.",ˈɹʌbə,9674,basics,Please use a rubber to remove the pencil marks from your notebook.,Iltimos daftaringizdagi qalam izlarini o'chirish uchun o'chirg'ichdan foydalaning.,eraser,
conclusion,noun,B2,xulosa yakun,заключение,The final part of something or a decision reached after thinking carefully.,kənˈkluːʒən,9676,ielts,The board came to the conclusion that the plan was not practical.,Kengash rejaning amaliy emasligi haqidagi xulosaga keldi.,result verdict,beginning
thousand,noun,A1,ming,тысяча,The number that is equal to ten hundreds.,ˈθaʊz(ə)nd,9678,basics,The company earned fifty thousand dollars in profit last month.,Kompaniya o'tgan oyda ellik ming dollar foyda ko'rdi.,,
legend,noun,B2,afsona rivoyat,легенда,A very old and famous story that may not be completely true.,ˈlɛd͡ʒ.ənd,9680,ielts,The legend of King Arthur is known in many countries around the world.,Qirol Artur haqidagi afsona dunyoning ko'plab mamlakatlarida mashhur.,myth tale,
grace,noun,C1,nafosat lutf,грация,"A smooth, attractive way of moving or behaving.",ɡɹeɪs,9682,describing,The dancer moved across the stage with elegance and natural grace.,Raqsga tushuvchi sahnada nafosat va tabiiy lutf bilan harakat qildi.,elegance charm,clumsiness
python,noun,B2,piton ilon,питон,"A large, strong snake that kills other animals by squeezing them tightly.",ˈpaɪθən,9684,animals,The giant python rested silently on the branch of a large tree.,Ulkan piton katta daraxt shoxida jim o'tirardi.,constrictor,
monster,noun,B1,maxluq yirtqich,чудовище,"An imaginary, large, and very scary creature that can be dangerous.",ˈmɒnstə(ɹ),9686,describing,The little boy was afraid that a monster lived under his bed.,Kichkina bola karavoti ostida maxluq yashaydi deb qo'rqardi.,beast,
bang,noun,B1,tarsillash portlash,удар,"A sudden, loud noise caused by something hitting an object or an explosion.",ˈbæŋ,9688,actions,The door closed with a loud bang because of the strong wind.,Kuchli shamol tufayli eshik qattiq tarsillab yopildi.,boom report,
villa,noun,B2,villa hashamatli uy,вилла,"A large and expensive house, often used for holidays in the countryside.",ˈvɪlə,9690,home,We spent our summer vacation in a beautiful villa by the sea.,Biz yozgi ta'tilni dengiz bo'yidagi chiroyli villada o'tkazdik.,,
bone,noun,A2,suyak,кость,One of the hard parts that form the skeleton of a human or animal.,bəʊn,9692,body-health,The dog was happy to chew on a large bone in the garden.,It bog'da katta suyakni kemirib o'tirganidan xursand edi.,,
disorders,noun,B2,kasalliklar buzilishlar,расстройства,Medical problems or illnesses that affect the normal working of the body or mind.,dɪsˈɔːdəz,9694,body-health,The doctor is studying sleep disorders to help patients get better rest.,Shifokor bemorlarga yaxshi dam olishga yordam berish uchun uyqu buzilishlarini o'rganmoqda.,illnesses conditions,health
collaboration,noun,B2,hamkorlik,сотрудничество,The act of working together with other people to create or achieve something.,kəˌlæbəˈɹeɪʃən,9696,ielts,Successful business growth often requires close collaboration between different company departments.,Muvaffaqiyatli biznes o'sishi ko'pincha kompaniyaning turli bo'limlari o'rtasida yaqin hamkorlikni talab qiladi.,cooperation partnership,
detection,noun,B2,aniqlash topish,обнаружение,The process of noticing or discovering something that is hard to see or find.,dəˈtɛkʃən,9698,ielts,Early detection of the disease allows for more effective medical treatment plans.,Kasallikni erta aniqlash yanada samarali tibbiy davolash rejalarini yaratishga imkon beradi.,discovery finding,
cookies,noun,A1,pechenyelar,печенье,"Small, flat, sweet baked goods that are often eaten as a snack.",ˈkʊkiz,9700,food-drink,My grandmother baked some delicious chocolate cookies for us this afternoon.,Buvim bugun tushdan keyin biz uchun mazali shokoladli pechenyelar pishirdi.,biscuit,
inner,adjective,B1,ichki,внутренний,Located inside or closer to the middle of something.,ˈɪnə,9702,describing,She keeps her most valuable belongings in an inner pocket of her bag.,U o'zining eng qimmatbaho buyumlarini sumkasining ichki cho'ntagida saqlaydi.,inside internal,outer
formation,noun,B2,shakllanish hosil bo'lish,образование,The way in which something is made or the process of coming together.,fɔːˈmeɪʃ(ə)n,9704,ielts,The formation of new stars is a long and complex space process.,Yangi yulduzlarning shakllanishi uzoq va murakkab kosmik jarayondir.,development creation,
tutorial,noun,B1,darslik qo'llanma,руководство,A short lesson or video guide that explains how to do a specific task.,ˌtjuːˈtɔːɹɪəl,9706,school,I watched an online tutorial to learn how to use this software.,Men ushbu dasturdan foydalanishni o'rganish uchun onlayn qo'llanmani ko'rdim.,guide instruction,
gate,noun,A2,darvoza eshik,ворота,A movable barrier used to close an entrance in a wall or fence.,ˈɡeɪ̯t,9710,home,Please make sure to close the gate when you leave the house.,Uydan chiqayotganingizda darvozani yopib qo'yganingizga ishonch hosil qiling.,doorway entrance,
holder,noun,B1,tutqich idish,держатель,An object that is used to hold or support something else.,ˈhəʊldə,9712,home,She placed her toothbrush in the holder by the bathroom sink.,U tish cho'tkasini hammomdagi idishga joylab qo'ydi.,,
moderator,noun,B2,boshlovchi moderator,модератор,A person who leads a discussion to ensure rules are followed correctly.,ˈmɒdəˌɹeɪtə(ɹ),9714,ielts,The forum moderator deleted the offensive comment from the public chat.,Forum moderatori haqoratli izohni ommaviy chatdan o'chirib tashladi.,facilitator,
settlement,noun,B2,aholi punkti yechim,поселение,A place where people have come to live and build houses.,ˈsɛ.təl.mənt,9716,ielts,Archaeologists found evidence of an ancient human settlement near the river.,Arxeologlar daryo yaqinida qadimgi insonlar manzilgohi izlarini topdilar.,colony community,
roman,adjective,B1,rimlik rimga oid,римский,Relating to the ancient city of Rome or its civilization.,ˈɹəʊmən,9718,describing,We visited the remains of a beautiful Roman temple in Italy.,Biz Italiyada go'zal Rim ibodatxonasi qoldiqlarini ko'rib chiqdik.,,
duties,noun,B1,majburiyatlar vazifalar,обязанности,Tasks or actions that someone is required to perform as part of their job.,duːtiz,9720,work,Her duties include answering the phone and greeting visitors at the office.,Uning majburiyatlariga telefon qo'ng'iroqlariga javob berish va tashrif buyuruvchilarni kutib olish kiradi.,responsibilities tasks,
tone,noun,B2,ohang tus,тон,The quality of someone's voice that shows their feelings or attitude.,ˈtəʊn,9722,ielts,He spoke in a calm tone even though he was very angry.,"Juda g'azablangan bo'lsa ham, u xotirjam ohangda gapirdi.",mood attitude,
collectables,noun,B2,kolleksiya buyumlari,коллекционные предметы,Items that people collect because they are interesting or might be valuable later.,kəˈlektəblz,9724,describing,Many people enjoy searching for rare coins and other valuable collectables.,Ko'plab odamlar noyob tangalar va boshqa qimmatli kolleksiya buyumlarini izlashni yaxshi ko'rishadi.,collectibles,
ethics,noun,C1,etika axloq,этика,A system of accepted beliefs about what is morally right or wrong.,ˈɛθ.ɪks,9726,ielts,The company was accused of violating basic business ethics to save money.,Kompaniya pul tejash maqsadida asosiy biznes etikasini buzishda ayblandi.,morality principles,
forever,adverb,A2,abadiy doimiy,навсегда,For all future time; at all times.,fəˈɹɛvə(ɹ),9728,time,They promised to be best friends forever during their childhood years.,Ular bolalik yillarida abadiy eng yaqin do'st bo'lishga va'da berishdi.,always eternally,never
dragon,noun,B1,ajdarho,дракон,A large imaginary creature from stories that can breathe fire and fly.,ˈdɹæɡən,9730,animals,The brave knight fought the dragon to save the kingdom from fire.,Jasur ritsar qirollikni olovdan qutqarish uchun ajdarho bilan jang qildi.,,
captain,noun,B1,kapitan sardor,капитан,"The person who is in charge of a ship, an aircraft, or a sports team.",ˈkæp.tɪn,9732,work,The captain led the team to victory in the final championship game.,Kapitan jamoani chempionatning final o'yinida g'alabaga yetakladi.,leader commander,
fantastic,adjective,A2,ajoyib a'lo,фантастический,Extremely good or very pleasing.,fænˈtæs.tɪk,9734,describing,We had a fantastic time at the beach yesterday afternoon.,Biz kecha tushdan keyin sohil bo'yida ajoyib vaqt o'tkazdik.,excellent wonderful,terrible
neck,noun,A2,boyin,шея,The part of the body that connects your head to your shoulders.,nɛk,9736,body-health,I have a pain in my neck after working all day.,Butun kun ishlaganimdan keyin bo'ynim og'riyapti.,scrag,
wing,noun,A2,qanot,крыло,The part of a bird or insect used for flying.,wɪŋ,9738,nature,The bird was flapping its wings while trying to fly.,Qush uchishga urinayotganda qanotlarini qoqayotgan edi.,,
stereo,noun,B1,stereo,стерео,Sound equipment that plays music through two separate speakers.,ˈstɛ.ɹi.əʊ,9742,home,She likes to play music on her stereo at home.,U uyda stereosida musiqa tinglashni yaxshi ko'radi.,,
taste,noun,A2,ta'm,вкус,The flavor that you feel when you eat or drink something.,teɪst,9744,food-drink,"This soup has a very strange taste, I do not like it.","Bu sho'rvaning ta'mi juda g'alati, menga yoqmayapti.",flavor,
tiny,adjective,A2,juda kichik mitti,крошечный,Extremely small in size or amount.,ˈtaɪni,9746,describing,There was a tiny insect crawling on the kitchen table.,Oshxona stolida sudralib yurgan mitti hasharot bor edi.,small little,huge
operational,adjective,B2,ishchi faoliyat ko'rsatayotgan,оперативный,Working correctly and ready to be used.,ˌɒp.əˈɹeɪ.ʃə.nəl,9748,ielts,The new factory is now fully operational after the recent repairs.,Yangi zavod yaqinda qilingan ta'mirdan so'ng to'liq ishga tushdi.,functional working,
rail,noun,B1,temir yo'l rels,рельс,The railway system as a method of transport for people or goods.,ɹeɪ(ə)l,9750,travel,We decided to travel to the city by rail this summer.,Bu yoz shaharga temir yo'l orqali borishga qaror qildik.,railway train,
liberal,adjective,B2,saxiy ochiqko‘ngil,щедрый,Giving or using something in large amounts; willing to allow different opinions.,ˈlɪb.(ə.)ɹəl,9752,ielts,He was very liberal with his money when his friends needed help.,Do‘stlari yordamga muhtoj bo‘lganda u pulini ayamadi.,charitable munificent,authoritarian
livecam,noun,B1,jonli kamera,веб-камера,A camera connected to the internet that shows live video of a place.,ˈlaɪv.kæm,9754,work,We watched the city square through the livecam on our website.,Biz veb-saytimizdagi jonli kamera orqali shahar maydonini kuzatdik.,,
gap,noun,A2,tirqish oraliq,щель,A space or opening between two things.,ɡæp,9758,describing,He managed to squeeze through a small gap in the fence.,U panjaradagi kichik tirqishdan o‘tib ketishga muvaffaq bo‘ldi.,space opening,
cache,noun,B2,xotira zaxira,кэш,A hidden place to store things or a digital memory for temporary data.,kæʃ,9760,work,Clear your browser cache if the website is not loading correctly.,"Agar veb-sayt to‘g‘ri yuklanmasa, brauzer keshini tozalang.",store stash,
animation,noun,B1,animatsiya multiplikatsiya,анимация,A method of making still pictures appear to move.,ˌæn.ɪˈmeɪ.ʃən,9762,actions,The children enjoyed watching the new animation at the cinema today.,Bolalar bugun kinoteatrda yangi animatsiyani tomosha qilishdan zavqlandilar.,cartoon,
oracle,noun,C2,bashoratchi avliyo,оракул,"A person or thing thought to give wise, prophetic advice.",ˈɔɹəkəl,9764,ielts,The king went to the oracle to seek advice about his future.,Qirol kelajagi haqida maslahat so‘rash uchun bashoratchiga bordi.,prophet,
lease,verb,B2,ijaraga olmoq,арендовать,To pay money to use someone else's property for a specific period of time.,liːs,9766,home,I am leasing a small apartment in the city for one year.,Men shaharda bir yilga kichik kvartira ijaraga olyapman.,rent hire,
aviation,noun,B2,aviatsiya,авиация,"The activities involved in flying, designing, or building aircraft.",ˌeɪ̯.viːˈeɪ̯.ʃən,9768,travel,He works in the aviation industry as a commercial airline pilot.,U aviatsiya sohasida tijorat aviakompaniyasi uchuvchisi bo'lib ishlaydi.,aeronautics,
excess,noun,B2,ortiqchalik oshiqcha,избыток,"An amount that is more than is necessary, acceptable, or usual.",ˈɛksɛs,9770,ielts,You should cut out any excess fat from your daily diet.,Siz kundalik taomnomangizdan ortiqcha yog'larni chiqarib tashlashingiz kerak.,surplus overage,deficiency
disaster,noun,B1,falokat ofat,катастрофа,A very bad event that causes a lot of damage or destruction.,dɪˈzɑːs.təː,9772,nature,The earthquake was a natural disaster that destroyed many local homes.,Zilzila ko'plab mahalliy uylarni vayron qilgan tabiiy ofat edi.,catastrophe tragedy,
console,verb,B2,yupatmoq ovutmoq,утешать,To comfort someone who is sad or disappointed.,ˈkɒn.səʊl,9774,feelings,I tried to console her after she heard the sad news.,U yomon xabarni eshitgach uni yupatishga harakat qildim.,comfort solace,
telecommunications,noun,C1,telekommunikatsiya aloqa,телекоммуникации,The technology of sending information over long distances using electronic systems.,ˌtel.ɪ.kəˈmjuː.nɪ.keɪ.ʃənz,9776,ielts,Modern telecommunications allow us to talk to anyone across the world.,Zamonaviy telekommunikatsiyalar bizga dunyoning istalgan nuqtasidagi odam bilan gaplashish imkonini beradi.,communications,
instructor,noun,B1,o'qituvchi murabbiy,инструктор,A person who teaches a skill or subject to students.,ɪnˈstɹʌktɚ,9778,work,The driving instructor helped me learn how to park the car safely.,Haydash bo'yicha yo'riqchi menga mashinani xavfsiz to'xtashni o'rgatdi.,teacher trainer,student
giant,adjective,B1,ulkan bahaybat,гигантский,Something that is extremely large in size or scale.,ˈd͡ʒaɪ.ənt,9780,describing,We saw a giant tree growing in the middle of the park.,Biz parkning o'rtasida o'sayotgan ulkan daraxtni ko'rdik.,huge enormous,tiny
shipped,verb,B2,yuborilgan jo'natilgan,отправленный,To send goods from one place to another by ship or other transport.,ʃɪpt,9782,work,The store shipped my new computer to me early this morning.,Do'kon mening yangi kompyuterimni bugun erta tongda yubordi.,sent delivered,
alarm,noun,A2,signal ogohlantirish,тревога,A sound or device that warns people of danger.,əˈlɑːm,9786,home,The smoke alarm went off when I burned my toast in class.,Men tostni yoqib yuborganimda tutun signali ishga tushib ketdi.,warning alert,
voltage,noun,B2,kuchlanish voltaj,напряжение,"The force of an electric current, measured in volts.",ˈvəʊltɪd͡ʒ,9788,ielts,The machine requires a high voltage to work properly every day.,Mashina har kuni to'g'ri ishlashi uchun yuqori kuchlanish talab qiladi.,power,
nintendo,noun,A2,nintendo,Нинтендо,A Japanese company that makes electronic video games and game consoles.,nɪnˈtɛndəʊ,9790,basics,He spends most of his free time playing games on his Nintendo.,U bo'sh vaqtining ko'p qismini Nintendo'da o'yin o'ynash bilan o'tkazadi.,,
usual,adjective,A2,odatiy doimiy,обычный,Happening or being done most of the time; common.,ˈjuː.ʒʊəl,9792,describing,I will meet you at the usual time after my work ends.,Men siz bilan ishim tugagandan so'ng odatiy vaqtda uchrashaman.,ordinary regular,atypical
