headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
immunology,noun,C1,immunologiya,иммунология,The scientific study of the body's immune system and how it fights disease.,ˌɪm.jəˈnɒl.ə.dʒi,19560,body-health,She decided to study immunology to help develop new life-saving vaccines.,U hayot qutqaruvchi yangi vaksinalarni yaratish uchun immunologiyani o'rganishga qaror qildi.,,
departmental,adjective,B2,bo'limga oid idoraviy,ведомственный,Relating to a specific department within an organization or government.,dɪpɑːtˈmɛntəl,19562,work,The manager held a departmental meeting to discuss the new project goals.,Menejer yangi loyiha maqsadlarini muhokama qilish uchun bo'lim yig'ilishini o'tkazdi.,official,nondepartmental
corpus,noun,C2,matnlar to'plami korpus,корпус,A large collection of written or spoken texts used for language research.,ˈkɔːpəs,19564,ielts,Linguists analyzed a massive corpus of newspaper articles to study language usage.,Tilshunoslar til ishlatilishini o'rganish uchun gazeta maqolalarining ulkan korpusini tahlil qilishdi.,collection,
terminology,noun,B2,terminologiya atamalar,терминология,The special words or phrases used in a particular field of study or work.,ˌtɜː.məˈnɒl.ə.d͡ʒi,19566,ielts,Legal terminology can be very difficult for people to understand clearly.,Yuridik terminologiya odamlar uchun tushunishga juda qiyin bo'lishi mumkin.,nomenclature jargon,
gentleman,noun,B1,janob,господин,A man who is polite and behaves in a respectful way to other people.,ˈd͡ʒɛn.təl.mən,19568,people-family,The gentleman kindly held the heavy door open for the old lady.,Bu janob keksa ayol uchun og'ir eshikni muloyimlik bilan ushlab turdi.,man,
fibre,noun,B2,tolali modda kletchatka,клетчатка,A substance in food that helps your body to digest food properly.,ˈfaɪ.bə(ɹ),19570,body-health,Eating enough fibre is important for maintaining a healthy digestive system daily.,Sog'lom ovqat hazm qilish tizimi uchun yetarli miqdorda kletchatka iste'mol qilish muhim.,,
convicted,verb,C1,aybdor deb topmoq,признать виновным,To decide officially in a court of law that someone is guilty of a crime.,kənˈvɪktɪd,19572,ielts,The court convicted the man of stealing after hearing all the evidence.,"Sud barcha dalillarni tinglagach, erkakni o'g'rilikda aybdor deb topdi.",sentenced condemned,acquitted
indices,noun,C1,ko'rsatkichlar indekslar,показатели индексы,Plural of index; signs or signals that measure the progress of something.,ˈɪndɪsiːz,19574,ielts,Economic indices show that the country is recovering from the recent crisis.,Iqtisodiy ko'rsatkichlar mamlakat yaqindagi inqirozdan tiklanayotganini ko'rsatmoqda.,indicators,
adware,noun,B2,reklamali dasturiy ta'minot,рекламное ПО,Computer software that automatically displays or downloads advertising material when it is used.,ˈædˌwɛə,19576,work,My computer started running slowly after I accidentally installed some unwanted adware.,Tasodifan keraksiz reklamali dasturni o'rnatganimdan so'ng kompyuterim sekin ishlay boshladi.,,
threatening,adjective,B2,tahdid soluvchi xavfli,угрожающий,Expressing an intention to cause harm or trouble to someone.,ˈθɹɛt.n̩.ɪŋ,19578,describing,He left a threatening message on my phone after our heated argument.,Janjalimizdan so'ng u telefonimga tahdid soluvchi xabar yozib qoldirdi.,menacing,
spokesman,noun,B2,vakil matbuot kotibi,представитель,A person who speaks on behalf of an organization or a group of people.,ˈspəʊks.mən,19580,ielts,The spokesman for the company refused to comment on the recent scandal.,Kompaniya vakili so'nggi mojarolar haqida izoh berishdan bosh tortdi.,representative,
activists,noun,B2,faollar jamoatchilar,активисты,People who work hard to change society or political systems.,ˈæktɪvɪsts,19582,ielts,Local activists are gathering in the park to protest against pollution.,Mahalliy faollar ifloslanishga qarshi norozilik bildirish uchun bog'ga yig'ilishmoqda.,campaigners protesters,
frankfurt,noun,B1,sosiska sosis,сосиска,"A long and thin cooked sausage, often eaten inside a bread roll.",ˈfræŋkfɜːt,19584,food-drink,I usually have a grilled frankfurt with mustard for a quick lunch.,Men tez tushlik uchun ko'pincha gorchitsa bilan qovurilgan sosiska yeyman.,hotdog sausage,
prisoner,noun,B1,mahbus hibsdagi shaxs,заключённый,A person who is kept in a prison as a punishment.,ˈpɹɪzənə,19586,places,The prisoner was allowed to receive visitors once every two weeks.,Mahbusga har ikki haftada bir marta mehmon qabul qilishga ruxsat berildi.,convict inmate,
daisy,noun,B1,momoqaymoq,маргаритка,A small wild flower with a yellow center and white petals.,ˈdeɪ.zi,19588,nature,The children were running through the fields picking pretty yellow daisies.,"Bolalar dalada yugurib, chiroyli momoqaymoqlarni terib yurishardi.",,
cursor,noun,B1,kursor ko'rsatkich,курсор,A small blinking line on a computer screen showing where you are typing.,ˈkɜːsə,19590,work,Move your cursor to the top of the page and click save.,Kursorni sahifaning yuqori qismiga olib boring va saqlash tugmasini bosing.,pointer,
restructuring,noun,C1,qayta tashkil etish tuzilmaviy o'zgarish,реструктуризация,The act of changing the way something is organized or built.,ˌriːˈstrʌktʃərɪŋ,19592,ielts,The company is undergoing a major restructuring to improve its efficiency.,Kompaniya samaradorligini oshirish uchun katta qayta tashkil etish jarayonidan o'tmoqda.,reorganization reform,
insects,noun,A2,hasharotlar,насекомые,Small animals with six legs and bodies divided into three parts.,ˈɪnsɛkts,19594,nature,Many different types of insects live in the tropical rainforest.,Tropik o'rmonlarda hasharotlarning juda ko'p turlari yashaydi.,bugs,
crude,adjective,C1,xom qo'pol,"сырой, примитивный","In a natural, raw state without being processed or refined.",kɹuːd,19596,ielts,The refinery processes crude oil into fuel for our cars.,Neftni qayta ishlash zavodi xom neftni avtomobillarimiz uchun yoqilg'iga aylantiradi.,raw unrefined,processed
sufficiently,adverb,B2,yetarlicha yetarli darajada,достаточно,To a degree that is enough for a particular purpose.,səˈfɪʃəntli,19598,ielts,Make sure the metal is sufficiently heated before you try to bend it.,Metallni egishdan oldin uning yetarlicha qiziganiga ishonch hosil qiling.,adequately enough,insufficiently
myrtle,noun,C1,mirt,мирт,An evergreen shrub with shiny leaves and small white flowers.,ˈmɜːtl̩,19600,nature,The scent of blooming myrtle filled the air in the garden.,Bog'dagi havo gullagan mirtning hidi bilan to'lib ketdi.,,
cleanup,noun,B1,tozalash yigishtirish,уборка,The process of making a place or object clean and tidy.,ˈkliːnʌp,19602,home,The whole team helped with the cleanup after the big party ended.,Katta ziyofatdan keyin butun jamoa joyni tozalashga yordamlashdi.,tidying clearing,mess
yarn,noun,B2,ip tola,пряжа,Thread made of wool or cotton used for making clothes by knitting or weaving.,jɑːn,19604,clothes,She bought some soft blue yarn to knit a sweater for winter.,U qishga sviter to'qish uchun yumshoq ko'k ip sotib oldi.,thread wool,
knit,verb,B1,to'qimoq,вязать,To make clothes or fabric by connecting loops of thread using long needles.,nɪt,19606,actions,My grandmother taught me how to knit a scarf when I was young.,Yoshligimda buvim menga sharf to'qishni o'rgatgan edi.,crochet sew,
conditional,adjective,B2,shartli,условный,Something that will only happen if another event or action happens first.,kənˈdɪʃ.ə.nəl,19608,ielts,The loan was conditional upon him finding a stable job very soon.,Kredit uning tez orada barqaror ish topishi sharti bilan berildi.,dependent restricted,absolute
mug,noun,A2,katta piyola krujka,кружка,"A large cup used for hot drinks, typically with a handle.",mʌɡ,19610,food-drink,I drink a large mug of coffee every single morning to wake up.,Men uyg'onish uchun har kuni ertalab bir katta krujka qahva ichaman.,cup beaker,
crossword,noun,B1,krossvord,кроссворд,A game where you fill words into a grid based on given clues.,ˈkɹɒswɜː(ɹ)d,19612,school,He likes to solve a crossword puzzle while waiting for the bus.,U avtobus kutayotganda krossvord yechishni yaxshi ko'radi.,puzzle quiz,
bother,verb,B1,bezovta qilmoq xalaqit bermoq,беспокоить,To annoy someone or make them feel slightly worried or uncomfortable.,ˈbɔðə(ɹ),19614,feelings,"I am sorry to bother you, but do you have the time?","Sizni bezovta qilganim uchun uzr, soat necha bo'lganini bilasizmi?",annoy disturb,help
conceptual,adjective,C1,tushunchaviy nazariy,концептуальный,Based on ideas or concepts rather than practical experience or reality.,kənˈsɛp.tjʊəl,19616,ielts,We defined a conceptual model before designing the real thing.,Haqiqiy narsani loyihalashdan oldin biz uning nazariy modelini ishlab chiqdik.,theoretical abstract,practical
knitting,noun,B1,to'qish,вязание,The activity of making clothes by connecting wool threads with two special needles.,ˈnɪtɪŋ,19618,clothes,I find knitting very relaxing.,To'qish menga xotirjamlik bag'ishlaydi.,,
bhutan,noun,B1,Butan,Бутан,A small country located in the Himalayas in South Asia.,buːˈtɑːn,19620,places,Bhutan is famous for measuring its success by national happiness.,Butan o'z muvaffaqiyatini milliy baxt darajasi bilan o'lchashi bilan mashhur.,,
liechtenstein,noun,B1,Lixtenshteyn,Лихтенштейн,A very small European country between Switzerland and Austria.,ˈlɪktənˌstaɪn,19622,places,Liechtenstein is one of the smallest countries in the world.,Lixtenshteyn dunyodagi eng kichik davlatlardan biri.,,
compute,verb,C1,hisoblash,вычислять,To calculate a result using mathematics or a computer.,kəmˈpjuːt,19624,work,Can anyone here compute the square root of 10201?,Bu yerda kimdir 10201 ning kvadrat ildizini hisoblay oladimi?,calculate reckon,
redhead,noun,B1,qizilsot sochli odam,рыжий,A person who has naturally red hair.,ˈɹɛdˌhɛd,19626,people-family,"My cousin is a redhead, just like our grandfather.",Jiyanim xuddi bobomiz kabi qizil sochli.,ginger,
translator,noun,A2,tarjimon,переводчик,A person who changes words from one language into another language.,ˈtɹænzleɪtɚ,19628,work,The translator helped us understand the document written in French.,Tarjimon fransuz tilida yozilgan hujjatni tushunishimizga yordam berdi.,interpreter,
tractor,noun,A2,traktor,трактор,A powerful vehicle used on farms to pull heavy equipment.,ˈtɹæktə,19630,work,The farmer uses a tractor to plow his large fields.,Fermer o'zining katta dalalarini haydash uchun traktordan foydalanadi.,,
continent,noun,B1,qit'a,континент,One of the seven very large main areas of land on the Earth.,ˈkɒntɪnənt,19632,nature,Australia is the smallest continent in the world by total land area.,Avstraliya yer yuzidagi eng kichik qit'a hisoblanadi.,mainland,
unwrap,verb,B1,yechmoq ochmoq,разворачивать,To remove the paper or material covering an object.,ʌnˈɹæp,19634,actions,She sat on the floor to unwrap her birthday present carefully.,U tug'ilgan kun sovg'asini ehtiyotkorlik bilan ochish uchun yerga o'tirdi.,open unpack,wrap
longitude,noun,B2,uzunlik,долгота,The distance of a place east or west from the prime meridian.,ˈlɒnd͡ʒɪtʃuːd,19636,ielts,The ship's captain calculated the exact longitude to find their location.,Kema kapitani o'z manzilini aniqlash uchun aniq uzunlikni hisoblab chiqdi.,meridian,
pike,noun,C1,nayza,пика,A long wooden pole with a sharp metal point used as a weapon.,paɪk,19638,ielts,Medieval soldiers often used a pike to defend against charging horses.,O'rta asr askarlari hujum qilayotgan otlarga qarshi ko'pincha nayzadan foydalangan.,spear,
safer,adjective,A2,xavfsizroq,безопаснее,Giving more protection from danger or risk than another thing.,ˈseɪfər,19640,describing,It is much safer to drive slowly when the roads are icy.,Yo'llar muzlaganda sekin haydash ancha xavfsizroq.,more secure,more dangerous
insertion,noun,C1,qo'shish kiritish,вставка,The act of putting something into something else.,ɪnˈsɝʃən,19642,ielts,The insertion of the new clause clarified the terms of the contract.,Yangi bandning kiritilishi shartnoma shartlarini aniqlashtirdi.,addition inclusion,removal
instrumentation,noun,C1,cholg'ulash orkestrlashtirish,инструментовка,The arrangement of a piece of music to be played by different musical instruments.,ˌɪnstrʊmenˈteɪʃn,19644,ielts,The composer is known for his unique instrumentation in classical symphony pieces.,Bastakor klassik simfoniya asarlaridagi o'ziga xos cholg'ulash uslubi bilan tanilgan.,orchestration,
constraint,noun,C1,cheklash majburiyat,ограничение,A limit or restriction that makes it difficult to do something as planned.,kənˈstɹeɪnt,19646,ielts,Lack of time was a major constraint on the success of the project.,Vaqt tanqisligi loyiha muvaffaqiyatiga katta cheklov bo'ldi.,restriction limitation,freedom
groundwater,noun,B2,yerosti suvlari,подземные воды,Water that is found naturally under the surface of the earth.,ˈɡraʊndˌwɔːtə,19648,nature,Farmers often rely on groundwater to irrigate their crops during dry seasons.,Fermerlar quruq mavsumda ekinlarini sug'orish uchun ko'pincha yerosti suvlaridan foydalanadilar.,,
cologne,noun,B1,atir,одеколон,A pleasant-smelling liquid that people put on their skin to smell nice.,kəˈləʊn,19650,body-health,He put on a little cologne before going out for dinner tonight.,U bugun kechki ovqatga chiqishdan oldin biroz atir sepdi.,perfume fragrance,
gzip,verb,C2,siqish arxivlash,сжимать (архивировать),To reduce the file size of digital data using specific software compression.,ˈd͡ʒiːzɪp,19652,work,You need to gzip the log files before sending them to the server.,Jurnal fayllarini serverga yuborishdan oldin ularni siqishingiz kerak.,compress,
ranger,noun,B2,o'rmonchi qo'riqchi,рейнджер,A person whose job is to protect and look after a large forest area.,ˈɹeɪ̯nd͡ʒə,19654,nature,The park ranger helped us find the best trail through the woods.,O'rmonchi bizga o'rmon ichidagi eng yaxshi so'qmoqni topishga yordam berdi.,warden guardian,
insulation,noun,B2,izolyatsiya issiqlik saqlash,изоляция,Material used to keep heat or cold inside a building or pipe.,ˌɪnsjʊˈleɪʃən,19656,home,Better insulation in the attic will keep the whole house warmer today.,Chordoqdagi yaxshiroq izolyatsiya bugun butun uyni issiqroq saqlaydi.,lining coating,
marsh,noun,B2,botqoqlik,болото,"A low area of wet, soft land where many types of plants grow.",mɑɹʃ,19658,nature,Many different birds make their homes in the tall grass of the marsh.,Ko'plab turli xil qushlar botqoqlikdagi baland o'tlar orasida uya quradi.,marshland bog,
ctrl,noun,B1,boshqaruv tugmasi,клавиша Ctrl,A key on a computer keyboard used to perform specific shortcut commands.,kənˈtroʊl,19660,work,You can copy the text by holding the Ctrl key and pressing C.,Matnni Ctrl tugmasini bosib turib C harfi orqali nusxalab olishingiz mumkin.,control,
scared,adjective,A2,qo'rqqan cho'chigan,испуганный,Feeling afraid or worried that something bad might happen to you.,skɛəd,19662,feelings,I was scared that I would miss the bus this morning at work.,Men bugun ertalab ishga ketayotganda avtobusdan qolib ketishdan qo'rqdim.,afraid frightened,brave
infringement,noun,C1,huquqbuzarlik qonunbuzarlik,нарушение,"An action that breaks a law, rule, or agreement.",ɪnˈfɹɪnd͡ʒmənt,19664,ielts,Downloading illegal music is a serious copyright infringement for all users.,Nolegal musiqalarni yuklab olish barcha foydalanuvchilar uchun jiddiy mualliflik huquqi buzilishidir.,breach violation,noninfringement
bent,adjective,B1,egilgan bukilgan,согнутый,Not straight; curved or having an angle.,bɛnt,19666,describing,The metal bar was badly bent after the heavy truck hit it.,Yuk mashinasi urilgandan so‘ng metall to‘sin qattiq egilib qoldi.,crooked,
subjective,adjective,C1,subyektiv shaxsiy,субъективный,Based on personal feelings and opinions rather than facts.,səbˈd͡ʒɛktɪv,19668,ielts,Beauty is subjective because everyone likes different things in this world.,"Go‘zallik subyektiv tushuncha, chunki bu dunyoda har kimga har xil narsa yoqadi.",personal biased,objective
asylum,noun,B2,boshpana panoh,убежище,Protection given by a government to someone who has left their own country.,əˈsaɪləm,19670,ielts,The political activist requested asylum to avoid being arrested in his country.,Siyosiy faol o‘z mamlakatida qamalmaslik uchun boshpana so‘radi.,refuge shelter,
cocktail,noun,B2,kokteyl,коктейль,A drink usually made by mixing several alcoholic drinks together.,ˈkɒk.teɪl,19672,food-drink,They served a delicious fruit cocktail at the summer garden party.,Yozgi bog‘ ziyofatida mazali mevali kokteyl taklif qilishdi.,mixed-drink,
varieties,noun,B2,turli xilliklar xillar,разновидности,Different types or kinds of the same thing.,vəˈɹaɪ.ɪ.tiz,19674,ielts,The shop sells many varieties of apples from all over the world.,Do'konda dunyoning turli burchaklaridan keltirilgan olma xillari juda ko'p.,types kinds,
arbor,noun,C1,shiypon,беседка,"A pleasant, shaded area in a garden with climbing plants on a light structure.",ˈɑːbə,19676,places,We sat in the wooden arbor to escape the hot afternoon sun.,Tushdagi jaziramadan qochish uchun biz yog'och shiyponda o'tirdik.,pergola bower,
poison,noun,B1,zahar,яд,A substance that causes illness or death when swallowed or breathed in.,ˈpɔɪ.zən,19678,body-health,Keep all household chemicals and poison away from young children.,Barcha maishiy kimyoviy moddalar va zaharlarni yosh bolalardan uzoqroq tuting.,toxin venom,
