headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
uncomfortable,adjective,A2,noqulay,неудобный,Not feeling relaxed or feeling physical pain or worry.,ʌnˈkʌmf.tə.bl̩,20494,feelings,The hard wooden chair made me feel very uncomfortable during class.,Qattiq yog'och stul dars davomida o'zimni juda noqulay his qilishimga sabab bo'ldi.,uneasy awkward,comfortable
policeman,noun,A2,militsiya xodimi,полицейский,A man who is a member of the police force.,pəˈliːsmən,20496,people-family,The policeman helped the child find his parents in the park.,Militsiya xodimi bolaga bog'da ota-onasini topishga yordam berdi.,officer,
colour,noun,A1,rang,цвет,The property that objects have which you see with your eyes.,ˈkʌl.ə,20498,describing,What is your favourite colour to wear in the summer?,Yozda kiyish uchun eng sevimli rangingiz qaysi?,hue tint,
cried,verb,A1,yig'ladi,плакал,To produce tears because you are sad or hurt.,kɹaɪd,20500,feelings,The little boy cried when he dropped his ice cream cone.,Bolakay muzqaymog'ini tushirib yuborgach yig'lab yubordi.,wept sobbed,laughed
robbed,verb,B1,taladi o'g'irladi,ограбил,To steal money or property from a person or place by force.,ɹɑbd,20502,actions,The criminals robbed the bank during the busy morning hours.,Jinoyatchilar bandlik vaqtida bankni talab ketishdi.,stole looted,
auntie,noun,A1,xola amma,тётушка,A friendly or affectionate word for your aunt.,ˈæn.ti,20504,people-family,My dear auntie brought me a present from her trip.,Mehribon xolajonim safardan menga sovg'a olib keldi.,aunt,
flies,noun,A1,pashshalar,мухи,Small insects with two wings that often live near food.,flaɪz,20506,animals,Please cover the food so the flies cannot land on it.,"Ovqatni yopib qo'ying, pashshalar qo'nmasin.",,
wailing,verb,B2,dod-voy qilib ingrab,рыдающий,To make a long and very loud sound of sadness or pain.,ˈweɪlɪŋ,20510,feelings,The child was wailing loudly because he had lost his mother.,Bola onasini yo'qotib qo'ygani uchun dod solib yig'layotgan edi.,sobbing crying,
yell,verb,A2,baqirdi qichqirdi,кричать,"To shout loudly, often because you are angry or excited.",jɛl,20512,actions,It is rude to yell at your friends when you are angry.,Jahl chiqqanda do'stlaringizga baqirish odobsizlikdir.,shout scream,whisper
homicide,noun,C1,odam o'ldirish qotillik,убийство,The illegal act of killing another person.,ˈhɒm.ɪˌsaɪ̯d,20514,ielts,The detective is investigating a recent homicide in the city center.,Detektiv shahar markazida sodir bo'lgan qotillikni tekshirmoqda.,murder killing,
flew,verb,A1,uchdi,летел,"The past tense form of fly, moving through the air with wings.",fluː,20516,actions,The bird quickly flew away when it saw the hungry cat.,Qush och mushukni ko‘rishi bilan tezda uchib ketdi.,,
slap,verb,B1,shapatilamoq tarsaki tortmoq,шлепать,To hit someone or something quickly with the palm of your open hand.,slæp,20518,actions,She tried to slap the mosquito away from her tired face.,U charchagan yuzidagi chivinni shapatilab tushirmoqchi bo‘ldi.,strike hit,
screeching,verb,B2,qichqiriq jarangdor,визжащий,"Making a very loud and sharp high-pitched sound, often due to pain or fear.",ˈskɹiːt͡ʃɪŋ,20520,feelings,The tires were screeching as the car turned the corner very fast.,Mashina keskin burilishda g‘ildiraklari g‘iyqillab ketdi.,shrieking screaming,
moaning,verb,B2,ingrash,стонущий,"Making a long, low sound of pain, suffering, or deep sadness.",ˈməʊnɪŋ,20522,feelings,The injured man was moaning quietly while waiting for the doctor to arrive.,"Yarador odam shifokor kelishini kutib, past ovozda ingrayotgan edi.",groaning wailing,
farewell,noun,B2,xayrlashuv,прощание,A formal or polite expression of good wishes when someone is leaving.,fɛəˈwɛl,20524,ielts,The entire team gathered to bid a final farewell to their leader.,Butun jamoa o‘z rahbarlari bilan xayrlashish uchun to‘planishdi.,goodbye adieu,
slipped,verb,A2,sirpanib ketmoq,поскользнулся,"The past tense form of slip, meaning to slide accidentally on a smooth surface.",slɪpt,20526,actions,He slipped on the icy sidewalk and fell down during his morning walk.,U ertalabki sayr paytida muzlagan yo‘lakda sirpanib ketib yiqildi.,slid skidded,
clown,noun,A2,masxaraboz,клоун,"A performer who wears bright clothes and makeup to make people laugh, often at a circus.",ˈklaʊ̯n,20528,actions,The clown at the birthday party made all the children laugh loudly.,Tug'ilgan kun bazmidagi masxaraboz barcha bolalarni kuldirib yubordi.,jester fool,
technically,adverb,B2,aslida formal jihatdan,формально,"Based on strict rules or facts, even if it is not how things usually appear.",ˈtɛk.nɪˌkəl.i,20530,ielts,"Technically, the project is finished, but we still have a few details.","Aslida loyiha tugatilgan, lekin hali kichik kamchiliklarimiz bor.",strictly formally,
jeez,interjection,B1,voy daxshat,боже мой,"A word used to show surprise, frustration, or annoyance at something happening.",dʒiːz,20532,feelings,"Jeez, you really scared me when you jumped out from behind that door!","Voy, eshik ortidan chiqib kelib meni juda qo'rqitib yubording!",gosh wow,
stubborn,adjective,B2,o'jar qaysar,упрямый,"Determined not to change your opinion or attitude, even when you should.",ˈstʌbɚn,20534,describing,He is so stubborn that he never listens to anyone else's good advice.,"U shunchalik o'jar-ki, hech kimning yaxshi maslahatiga quloq solmaydi.",obstinate pigheaded,flexible
ripped,adjective,B1,yirtiq chirtilgan,рваный,Having a long cut or a hole in material like cloth or paper.,ɹɪpt,20536,describing,He wore a pair of old ripped jeans to the casual party.,U oddiy bazmga yirtiq jinsida bordi.,torn damaged,intact
whirring,adjective,B2,guldira-guldira aylanadigan,жужжащий,"Making a low, continuous, and soft sound while moving or spinning fast.",ˈwɜːrɪŋ,20538,describing,I could hear the whirring sound of the computer fan inside.,Men kompyuter ventilyatorining guldira-guldira aylanishini eshitib turardim.,buzzing humming,
grabbed,verb,A2,ushlab oldi tutib oldi,схватил,Took hold of something suddenly or with force.,ɡɹæbd,20540,actions,She grabbed her bag and ran out of the house quickly.,"U sumkasini tutib oldi-da, uydan shoshib chiqib ketdi.",seized snatched,dropped
chop,verb,B1,to'g'ramoq maydalamoq,рубить,To cut something into smaller pieces using a knife or an axe.,t͡ʃɒp,20542,food-drink,Please chop the onions into small pieces for the soup tonight.,"Iltimos, bugungi sho'rva uchun piyozni maydalab to'g'rab qo'y.",cut slice,
reverend,noun,C1,ruhoniy din xodimi,преподобный,A title used for a member of the Christian clergy or church minister.,ˈɹɛvɹənd,20544,people-family,The reverend gave a moving speech about kindness during the service.,Ruhoniy marosim paytida ezgulik haqida ta'sirli nutq so'zladi.,minister pastor,
escort,verb,B2,kuzatib qo'ymoq hamrohlik qilmoq,сопровождать,To go with someone to make sure they arrive safely or to leave a place.,ˈɛs.kɔɹt,20546,actions,Security guards had to escort the aggressive visitor out of the building.,Qo'riqchilar tajovuzkor tashrif buyuruvchini binodan tashqariga kuzatib qo'yishga majbur bo'lishdi.,accompany guide,
corpse,noun,B2,jasad murda,труп,The physical body of a person or animal that is dead.,kɔːps,20548,body-health,The police discovered a cold corpse lying on the forest floor today.,Politsiya bugun o'rmon tubida yotgan sovuq jasadni topib oldi.,body carcass,
softly,adverb,A2,sekin past ovozda,тихо,"In a way that is quiet or gentle, not loud or harsh.",ˈsɔftli,20550,describing,The mother sang softly to her baby to help him fall asleep.,Ona bolasi uxlab qolishi uchun unga past ovozda qo'shiq aytdi.,quietly gently,loudly
creepy,adjective,B1,badbashara vahimali,жуткий,Causing a feeling of fear or disgust because of something strange or unnatural.,ˈkɹiːpi,20552,feelings,There was a creepy man standing in the dark corner of the room.,Xonaning qorong'u burchagida vahimali bir odam turgan edi.,scary eerie,
sneak,verb,B1,bildirmay kirmoq o'g'rincha ish qilmoq,красться,To move quietly and secretly to avoid being seen or heard by others.,sniːk,20554,actions,I tried to sneak out of the house without waking my parents up.,Ota-onamni uyg'otmasdan uyga bildirmay kirishga harakat qildim.,skulk slink,
testify,verb,C1,guvohlik bermoq,свидетельствовать,To give a formal statement about what you know in a court of law.,ˈtɛstɪfaɪ,20556,ielts,The witness had to testify in court about what he saw yesterday.,Guvoh kecha nimalarni ko'rgani haqida sudda ko'rsatma berishi kerak edi.,attest declare,
loyalty,noun,B2,sadoqat vafodorlik,верность,"The quality of being faithful to a person, group, or set of beliefs.",ˈlɔɪəlti,20558,ielts,He showed great loyalty to his football club despite their many defeats.,U ko'p mag'lubiyatlarga qaramay o'z futbol klubiga katta sadoqat ko'rsatdi.,allegiance fidelity,treachery
cries,verb,A1,yig'lamoq,плакать,To produce tears from your eyes because you are sad or hurt.,kɹaɪ̯z,20560,feelings,The little child cries whenever his mother leaves the room for work.,Kichkina bola onasi ishga ketganda har doim yig'laydi.,weep sob,
dancer,noun,A2,raqqos raqqosa,танцор,"A person who dances, often as a job or for professional entertainment.",ˈdæns.ə(ɹ),20562,work,The professional dancer performed a beautiful routine on the large stage.,Professional raqqosa katta sahnada juda chiroyli raqs ijro etdi.,performer,
moron,noun,C1,ahmoq nodon,идиот,A very stupid person who behaves in a silly or foolish way.,ˈmɔːɹɒn,20564,describing,Only a complete moron would leave the keys inside the locked car.,Faqat ahmoq odamgina kalitni qulflangan mashina ichida qoldirib ketadi.,idiot fool,genius
toby,noun,B2,shlyapa kiygan odam shaklidagi ko'za,тоби,A type of drinking mug shaped like a person wearing a hat.,ˈtəʊbi,20566,home,Grandfather kept his collection of vintage toby mugs on the shelf.,Bobom o'zining qadimiy ko'za kolleksiyasini javonda saqlardi.,,
dragged,verb,A2,sudrab tortib,тащил,To pull something heavy across the ground with difficulty.,dɹæɡd,20568,actions,He dragged the heavy bag across the floor to the closet.,"U og'ir sumkani polda sudrab, shkafga olib bordi.",pulled hauled,pushed
rubbish,noun,A2,ahlat chiqindi,мусор,Things that are unwanted and thrown away by people.,ˈɹʌbɪʃ,20572,home,Please take the rubbish out to the bin before you go.,"Iltimos, chiqib ketishdan oldin axlatni idishga tashlab yubor.",trash garbage,
bum,noun,B1,dumg'aza orqa,задница,The part of the body that you sit on.,bʌm,20574,body-health,My bum hurts because I have been sitting for six hours.,Olti soat o'tirganim uchun dumg'azam og'riyapti.,bottom backside,
alley,noun,B1,tor ko'cha berk ko'cha,переулок,A narrow road or path between buildings.,ˈæl.i,20576,places,The cat ran quickly down the dark alley behind the restaurant.,Mushuk restoran ortidagi qorong'u tor ko'cha bo'ylab yugurib ketdi.,lane passageway,
supper,noun,B1,kechki ovqat,ужин,A meal eaten in the evening.,ˈsʌpə,20578,food-drink,We usually have supper together as a family every night.,Biz odatda har oqshom oilaviy kechki ovqat qilamiz.,dinner meal,
alibi,noun,C1,alibi aybsizlik dalili,алиби,Evidence proving that a person was elsewhere when a crime was committed.,ˈæl.ə.baɪ,20582,ielts,The suspect provided a strong alibi for the night of the crime.,Gumonlanuvchi jinoyat sodir etilgan kecha uchun kuchli alibi ko'rsatdi.,excuse,
coke,noun,B2,koks,кокс,"A hard grey fuel made by heating coal, used in iron production.",kəʊk,20584,ielts,Industrial steel production often requires the use of high-quality coke.,Sanoatda po'lat ishlab chiqarish ko'pincha sifatli koks ishlatishni talab qiladi.,,
liquor,noun,B2,sho'rva suvi bulyon,отвар,The liquid in which meat or vegetables have been boiled.,ˈlɪk.ə(ɹ),20586,food-drink,She added the meat liquor to the pot to enhance the flavor.,Ta'mini yaxshilash uchun u qozonga go'sht qaynatilgan suvni qo'shdi.,stock broth,
widow,noun,B1,beva,вдова,A woman whose husband has died and who has not remarried.,ˈwɪd.əʊ,20588,people-family,The widow lived alone in the cottage after her husband passed away.,"Eri vafot etgach, beva ayol uyda yolg'iz yashadi.",,
grief,noun,B2,qayg'u hasrat,горе,Deep sadness that you feel when someone you love dies or leaves.,ɡɹiːf,20590,feelings,He was overwhelmed with grief after hearing the sad news.,"Mash'um xabarni eshitgach, u qattiq qayg'uga botdi.",sorrow anguish,joy
headache,noun,A2,bosh og'rig'i,головная боль,A pain or uncomfortable feeling in your head.,ˈhɛdeɪk,20592,body-health,I have a splitting headache after that party last night.,Kechagi bazmdan keyin boshim yorilgudek og'riyapti.,,
humming,adjective,B1,g'o'ng'irlayotgan,гудящий,"Making a low, continuous sound with your mouth closed.",ˈhʌmɪŋ,20594,describing,The bees were humming softly in the garden this morning.,Bugun ertalab bog'da asalarilar mayin g'o'ng'illardi.,buzzing,
thieves,noun,A2,o'g'rilar,воры,People who steal things from other people.,θiːvz,20596,basics,The police caught the thieves trying to break into the bank.,Politsiya bankka kirmoqchi bo'lgan o'g'rilarni ushladi.,robbers,
objection,noun,B2,e'tiroz,возражение,A reason or expression of disagreement against something.,əbˈd͡ʒɛkʃən,20598,ielts,Does anyone have an objection to starting the meeting now?,Yig'ilishni hozir boshlashimizga kimningdir e'tirozi bormi?,complaint protest,agreement
whiskey,noun,B1,viski,виски,A strong alcoholic drink made from grain such as barley.,ˈwɪski,20600,food-drink,He poured a glass of whiskey and sat by the fire.,"U bir stakan viski quyib, olov yoniga o'tirdi.",,
stabbed,verb,B1,pichoqlangan sanchilgan,заколотый,To have pushed a pointed weapon like a knife into someone or something.,stæbd,20602,actions,The victim was stabbed during the fight and taken to the hospital.,"Janjal paytida jabrlanuvchi pichoqlanib, kasalxonaga yotqizildi.",pierced wounded,
locker,noun,A2,shkafcha seyf,шкафчик,A cupboard that can be locked to keep your personal items safe at school or gym.,ˈlɒk.ə(ɹ),20604,school,I left my heavy books inside my school locker after the final class.,"Darslar tugagach, og‘ir kitoblarimni maktabdagi shkafchamga qoldirdim.",cupboard compartment,
prick,verb,B2,sanchmoq nishlamoq,укалывать,To make a tiny hole in something using a sharp point.,pɹɪk,20606,body-health,The nurse asked me to relax so she could prick my finger for blood.,Hamshira qon tahlili uchun barmog‘imni sanchishidan oldin bo‘shashishimni so‘radi.,pierce puncture,
nicely,adverb,A2,yaxshi chiroyli,хорошо,"In a pleasant, kind, or very satisfactory way.",ˈnʌɪsli,20608,describing,The living room was decorated very nicely with bright flowers and new curtains.,Mehmonxona yorqin gullar va yangi pardalar bilan juda chiroyli bezatilgan edi.,well pleasantly,badly
admiral,noun,B2,admiral,адмирал,A high-ranking officer in charge of a country's navy.,ˈædməɹəl,20610,work,The admiral ordered the fleet to return to the base due to the storm.,Admiral bo‘ron tufayli flotga bazaga qaytishni buyurdi.,commander,
sang,verb,A1,qo'shiq aytdi kuyladi,пел,"The past tense of sing, meaning to make musical sounds with your voice.",ˈsæŋ,20612,actions,She sang a beautiful song during the school concert last night.,U kecha maktab konsertida juda chiroyli qo'shiq aytdi.,chanted,
gimme,verb,B1,ber menga,дай мне,An informal way of saying give me.,ˈɡɪmiː,20614,actions,Gimme the ball so I can start the game with everyone.,"To'pni ber, o'yinni boshlaylik.",,
burnt,adjective,A2,kuygan,обгоревший,Something that has been damaged or made black by too much heat or fire.,bɜːnt,20616,describing,The toast was too burnt to eat for my breakfast this morning.,Non juda qattiq kuyib ketgani uchun nonushtaga yeb bo'lmasdi.,charred,
hostage,noun,C1,garovdagi shaxs,заложник,A person held by someone to force others to do what they want.,ˈhɒs.tɪd͡ʒ,20618,ielts,The criminals held the bank employees as hostages for several long hours.,Jinoyatchilar bank xodimlarini bir necha soat davomida garovda ushlab turishdi.,captive,
insult,verb,B2,haqorat qilmoq kamsitmoq,оскорблять,To say or do something that is rude and offends another person.,ɪnˈsʌlt,20622,ielts,It is never acceptable to insult someone just because they disagree publicly.,Kimnidir shunchaki fikriga qo'shilmaganing uchun haqorat qilish mutlaqo noto'g'ri.,disrespect affront,compliment
heal,verb,B2,tuzalmoq bitmoq,"заживать, лечить",To become healthy again after an injury or illness.,ˈhiːl,20624,body-health,The cut on his hand will take a few days to heal.,Qo'lidagi kesilgan joyi bir necha kunda bitib ketadi.,recover cure,injure
honeymoon,noun,B2,asal oyi,медовый месяц,A holiday taken by a couple who have just got married.,ˈhʌn.iˌmuːn,20626,people-family,They went to the Maldives for their honeymoon last summer.,Ular o'tgan yili asal oyini o'tkazish uchun Maldiv orollariga borishdi.,,
crane,noun,B2,kran yuk ko'tarish mashinasi,кран,A tall machine used for moving heavy objects on construction sites.,kɹeɪn,20628,work,The crane lifted the heavy metal beams to the top floor.,Kran og'ir metall to'sinlarni yuqori qavatga ko'tarib qo'ydi.,,
growls,verb,B2,vovullamoq gulduramoq,рычать,"To make a low, angry sound in the throat, usually by an animal.",ɡɹaʊlz,20630,animals,The angry dog growls whenever anyone approaches the front gate.,"Darvozaga kimdir yaqinlashsa, jahldor it vovullaydi.",snarl,
happily,adverb,A2,xursandchilik bilan mamnuniyat bilan,"счастливо, радостно",In a cheerful and willing way.,ˈhæp.ɪ.li,20632,feelings,I will happily help you finish the project this evening.,Loyihani yakunlashga bu oqshom bajonidil yordam beraman.,cheerfully gladly,sadly
bout,noun,C1,davr xuruj,"приступ, период",A short period of time during which someone suffers from an illness.,ˈbaʊt,20634,ielts,He missed several days of work due to a bout of flu.,U gripp xuruji tufayli bir necha kun ishga chiqa olmadi.,attack,
tense,adjective,B2,tarang asabiy,напряженный,Feeling nervous and unable to relax because of worry or stress.,tɛns,20636,feelings,The atmosphere in the meeting room was very tense and quiet.,Majlis xonasidagi muhit juda tarang va sokin edi.,stressed nervous,relaxed
pile,noun,A2,uyum toʻda,куча,A large amount of things gathered together in one place.,paɪl,20638,home,She left a large pile of books on the kitchen table.,U oshxona stolining ustiga katta kitoblar toʻdasini tashlab ketdi.,heap mound,
soda,noun,B1,ishqor soda,сода,A white powder used in cooking to help dough rise or for cleaning.,ˈsəʊdə,20640,food-drink,I always use baking soda when I make my favorite cake.,Men sevimli tortimni pishirganimda har doim isteʼmol sodasidan foydalanaman.,baking-soda bicarbonate,
awfully,adverb,B2,juda nihoyatda,очень,"Used to emphasize a quality, meaning very or extremely.",ˈɔː.fʊ.li,20642,describing,The weather was awfully cold when we arrived in the city.,Shaharga yetib borganimizda havo nihoyatda sovuq edi.,extremely very,
stepped,verb,A2,qadam tashladi qadam bosdi,шагнул,To move by lifting your foot and putting it down in a new place.,stɛpt,20644,actions,He stepped outside to get some fresh air in the morning.,U ertalab toza havodan nafas olish uchun tashqariga chiqdi.,walked moved,
steak,noun,A2,steyk goʻsht boʻlagi,стейк,"A thick, high-quality slice of meat, usually beef, cooked by grilling or frying.",steɪk,20646,food-drink,Would you prefer to eat a chicken or a beef steak?,Tovuq goʻshti yoki mol goʻshti steykini yeyishni xohlaysizmi?,fillet chop,
throne,noun,B2,taxt,трон,The special chair used by a king or queen during important official events.,θɹəʊn,20648,ielts,The young prince will finally sit on the throne next week.,Yosh shahzoda kelasi hafta nihoyat taxtga o‘tiradi.,,
depressed,adjective,B1,tushkun xafa,в состоянии депрессии,Feeling very unhappy and without hope for a long period of time.,dɪˈpɹɛst,20650,feelings,She felt very depressed after losing her job last month.,"O‘tgan oy ishdan bo‘shatilgach, u o‘zini juda tushkun his qildi.",miserable sorrowful,cheerful
goddess,noun,B2,iloha,богиня,A female spirit or being that is believed to have magical powers.,ˈɡɒdɛs,20652,ielts,Ancient stories describe a goddess who controlled the sea and storms.,Qadimiy afsonalarda dengiz va bo‘ronlarni boshqaradigan iloha haqida hikoya qilinadi.,,
chin,noun,A2,iyak,подбородок,The bottom part of your face below your mouth.,ˈt͡ʃɪn,20654,body-health,He has a small cut on his chin from shaving today.,Bugun soqol olayotganda iyagiga biroz tig‘ tegib ketdi.,,
paperwork,noun,B1,hujjatbozlik qogʻozbozlik,канцелярская работа,Routine tasks that involve dealing with official documents and forms.,ˈpeɪ.pɚˌwɝk,20656,work,I hate spending all my time at the office doing boring paperwork.,Ofisda zerikarli qogʻozbozlik bilan shugʻullanib vaqt oʻtkazishni yoqtirmayman.,bureaucracy,
obsessed,adjective,B2,berilib ketgan mukkasidan ketgan,одержимый,Thinking about someone or something all the time in a very strong way.,əbˈsɛst,20658,feelings,He has been completely obsessed with computer games for the last month.,U oʻtgan oydan beri kompyuter oʻyinlariga butunlay mukkasidan ketgan.,fixated addicted,
squeeze,verb,A2,siqmoq ezmoq,сжимать,To press something firmly with your hands or fingers.,skwiːz,20660,actions,Please do not squeeze the toothpaste tube from the very middle.,Iltimos tish pastasi tubigini qoq oʻrtasidan siqmang.,crush press,
rumbling,noun,C1,guldurash gumburlash,грохот,"A continuous low, deep sound, like thunder or a distant engine.",ˈrʌm.blɪŋ,20662,nature,The low rumbling of distant thunder echoed through the dark valley.,Uzoqdagi momaqaldiroqning guldurashi qorongʻu vodiy boʻylab aks sado berdi.,roar thunder,
fond,adjective,B1,yaxshi koʻradigan mehrli,любящий,Feeling love or affection for someone or liking something very much.,fɒnd,20664,feelings,I am very fond of my grandmother because she tells great stories.,Buvimni juda yaxshi koʻraman chunki u juda qiziqarli hikoyalar aytib beradi.,attached keen,
halfway,adverb,A2,yoʻlning yarmida oʻrtasida,на полпути,At or to a point equally distant between the beginning and the end.,ˌhæfˈweɪ,20666,travel,I was already halfway home when I realized I forgot my keys.,Kalitlarimni unutganimni bilganimda uy yoʻlining yarmiga yetib qolgandim.,midway,
rifle,verb,C1,titkilamoq kovlamoq,шарить,To search through something quickly and messily to find or steal something.,ˈɹaɪfəl,20668,actions,He started to rifle through the drawers looking for his missing passport.,U yoʻqolgan pasportini izlab tortmalarni titkilay boshladi.,ransack search,
statue,noun,A2,haykal,статуя,"A figure of a person or animal made from stone, metal, or wood.",ˈstæt͡ʃ.uː,20670,places,They built a tall bronze statue to honor the country's national hero.,Ular mamlakat milliy qahramoni sharafiga baland bronza haykal oʻrnatdilar.,sculpture monument,
rub,verb,B1,ishqalamoq surtmoq,тереть,To move your hand or an object back and forth against a surface with pressure.,ɹʌb,20672,actions,I rubbed some cream onto my dry skin to make it soft.,Quruq terim yumshoq bo'lishi uchun ozgina krem surtdim.,massage scrub,
bucket,noun,A2,chelak,ведро,A round open container with a handle used for carrying liquids or solids.,ˈbʌkɪt,20674,home,He filled the bucket with water to clean the dirty floor.,U kir yerni tozalash uchun chelakka suv to'ldirdi.,pail,
indistinctly,adverb,B2,noaniq tushunarsiz,нечетко,In a way that is not clear or easy to see or hear.,ˌɪndɪˈstɪŋktli,20676,describing,The old man spoke indistinctly and I could not understand him.,Keksaygan odam juda noaniq gapirdi va men uni tushunmadim.,vaguely unclearly,clearly
waiter,noun,A1,ofitsiant,официант,A person whose job is to serve food and drinks to customers in restaurants.,ˈweɪ̯təː,20678,work,I asked the waiter for the menu so we could order dinner.,Kechki ovqatga buyurtma berish uchun ofitsiantdan menyuni so'radim.,server,
unfortunate,adjective,B1,omadsiz afsuslanarli,несчастный,Having bad luck or resulting in a sad or unpleasant situation.,ʌnˈfɔː.t͡ʃə.nɪt,20680,ielts,It was an unfortunate event that caused everyone to feel very sad.,Bu hamma xafa bo'lishiga sabab bo'lgan afsuslanarli hodisa edi.,unlucky regrettable,fortunate
giggles,noun,B1,qiqirlash kulgi,хихиканье,A state of laughing in a nervous or silly way that is hard to stop.,ˈɡɪɡəlz,20682,feelings,We had a bad case of the giggles during the quiet meeting.,Tinch majlis paytida birdan qiqirlab kulib yubordik.,laughter,
leak,noun,B2,sizib chiqish yoriq,течь,An opening that allows liquid or gas to escape where it should not.,liːk,20684,home,We called a plumber to fix the leak in the kitchen sink.,Oshxonadagi jo'mrakdan suv sizib chiqayotgani uchun santexnik chaqirdik.,hole opening,
sighing,verb,B2,xo'rsinish uv tortish,вздыхание,"To let out a long, deep breath because of tiredness, sadness, or relief.",ˈsaɪ̯.ɪŋ,20686,actions,She was sighing with relief after finishing all her difficult exams.,Barcha qiyin imtihonlarni topshirgach u yengil tortib xo'rsindi.,gasp,
torn,adjective,B2,ikkilanish sarosima,разрывающийся,Being unable to choose between two different actions or possibilities.,tɔːn,20688,ielts,I am torn between taking the new job or staying in school.,Men yangi ishga kirish yoki o'qishni davom ettirish o'rtasida ikkilanib turibman.,undecided uncertain,decided
betray,verb,B2,sotqinlik qilmoq aldamoq,предавать,To be dishonest to someone who trusts you or to reveal a secret.,bɪˈtɹeɪ,20690,actions,He felt that his best friend had betrayed his deepest trust.,U eng yaqin do'sti ishonchini suiiste'mol qilgan deb o'yladi.,deceive mislead,protect
prosecutor,noun,C1,prokuror ayblovchi,прокурор,A lawyer who works for the government to prove someone is guilty in court.,ˈpɹɑ.səˌkjuːˌtəɹ,20692,ielts,The prosecutor asked the witness many questions about the night of the crime.,Prokuror guvohga jinoyat sodir bo'lgan kecha haqida ko'p savollar berdi.,attorney solicitor,
sack,noun,B1,qop xalta,мешок,A large bag made of strong paper or cloth used for carrying goods.,sæk,20694,home,We bought a large sack of potatoes at the local market today.,Bugun mahalliy bozordan bir qop kartoshka sotib oldik.,bag pouch,
dope,verb,C1,dori bermoq narkotik berish,давать наркотики,To secretly give drugs to a person or animal to change their behavior.,[dəʊp],20696,body-health,The athlete was disqualified because someone tried to dope him before racing.,Sportchi musobaqa oldidan dori berilgani uchun diskvalifikatsiya qilindi.,drug sedate,
booze,noun,C1,spirtli ichimlik,выпивка,A word for any type of alcohol or drink containing alcohol.,buːz,20700,food-drink,We bought some booze to celebrate the successful end of the project.,Loyiha muvaffaqiyatli yakunlangani uchun biz bir oz spirtli ichimlik sotib oldik.,liquor alcohol,
vodka,noun,B1,aroq,водка,"A very strong, clear alcoholic drink made from grain or potatoes.",ˈvɒdkə,20702,food-drink,He ordered a glass of vodka with lemon at the bar.,U barda bir stakan limonli aroq buyurtma qildi.,,
terrified,adjective,B1,juda qo'rqqan vahimaga tushgan,в ужасе,Feeling extremely afraid of someone or something.,ˈtɛɹɪfaɪd,20704,feelings,The young girl was terrified of the thunder during the storm.,Qizaloq momaqaldiroq paytida qattiq qo'rqib ketdi.,scared frightened,brave
suitcase,noun,A2,chamadon,чемодан,A large rectangular bag used for carrying clothes and belongings when traveling.,ˈs(j)uːtkeɪs,20706,travel,I need to pack my suitcase before leaving for the airport.,Aeroportga jo'nashdan oldin chamadonimni yig'ishim kerak.,bag luggage,
chirping,verb,B2,chirillash sayrash,чириканье,"Making short, high-pitched sounds, especially the sound made by birds or insects.",ˈtʃɜːpɪŋ,20708,nature,I woke up early to the sound of birds chirping outside.,Tashqarida qushlarning sayrashidan erta uyg'onib ketdim.,singing,
prom,noun,B2,bitiruv kechasi,выпускной вечер,A formal dance party for high school or college students at the end of year.,pɹɑm,20710,school,Would you like to be my date for the senior prom?,Bitiruv kechasiga men bilan birga borishni xohlaysanmi?,,
lame,adjective,B2,ishonarsiz bachkana,неубедительный,"Not good, unconvincing, or unlikely to be true.",leɪm,20712,describing,He had a really lame excuse for missing the party.,Kechaning qoldirilishi uchun u juda ishonarsiz bahona aytdi.,weak,convincing
whip,verb,B2,savilash qamchilash,хлестать,To hit a person or animal with a long piece of leather or rope.,ˈwɪp,20714,actions,The rider had to whip the horse to make it run faster.,Chavandoz otni tezroq yugurishi uchun qamchilashga majbur bo'ldi.,,
temper,noun,B2,jahldorlik asab,вспыльчивость,The tendency to become angry very quickly.,ˈtɛmpə,20716,feelings,He has a bad temper when he is under a lot of stress.,U stress holatida bo'lganda juda jahldor bo'lib qoladi.,,
undercover,adjective,C1,yashirin maxfiy,тайный,Working secretly to discover information or catch criminals.,ˌʌndə(ɹ)ˈkʌvə(ɹ),20718,ielts,The undercover agent spent months working inside the criminal gang.,Yashirin agent jinoyatchilar to'dasi ichida oylar davomida ishladi.,secret,
smash,verb,B2,chilparchin qilmoq sindirmoq,разбивать,To break something violently into many pieces.,smæʃ,20720,actions,The falling rock managed to smash the window into pieces.,Tushayotgan tosh derazani chilparchin qilib sindirdi.,break destroy,
tragic,adjective,B2,fojiali mudhish,трагический,Causing great sadness or involving a very bad and painful event.,ˈtɹæd͡ʒɪk,20722,ielts,The young athlete's early death was a truly tragic accident.,Yosh sportchining erta vafot etishi juda fojiali voqea bo'ldi.,sad awful,
sober,adjective,B2,sog'lom hushyor,трезвый,Not affected by alcohol and therefore able to think clearly.,ˈsəʊ.bə(ɹ),20724,body-health,You must be completely sober if you are planning to drive home.,"Agar mashina haydab ketmoqchi bo'lsangiz, butunlay hushyor bo'lishingiz kerak.",temperate clearheaded,drunk
