headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
prediction,noun,B2,bashorat oldindan aytish,прогноз,A statement about what you think will happen in the future.,pɹɪˈdɪkʃən,16504,ielts,Her prediction about the change in market prices was exactly right.,Uning bozor narxlari o'zgarishi haqidagi bashorati aynan to'g'ri chiqdi.,forecast prediction,
fabulous,adjective,B2,ajoyib a'lo,потрясающий,"Extremely good, wonderful, or very impressive.",ˈfæbjʊləs,16506,describing,You look absolutely fabulous in that new red dress tonight.,Bu yangi qizil ko'ylakda juda ham ajoyib ko'rinyapsiz.,wonderful amazing,awful
remix,noun,B2,remiks,ремикс,A new version of a song that has been changed or rearranged.,ˈɹiːˌmɪks,16508,actions,The DJ played a cool dance remix of my favorite song.,DJ sevimli qo'shig'imning juda zo'r raqsbop remiksini qo'ydi.,,
alias,noun,C1,taxallus,псевдоним,A fake or secondary name that a person uses instead of their real one.,ˈeɪ.li.əs,16510,ielts,The spy operated under an alias to hide his true identity.,Josus o'z haqiqiy shaxsini yashirish uchun taxallus bilan ishlagan.,pseudonym,
thesaurus,noun,B2,sinonimlar lug'ati,словарь синонимов,A book or software that lists words with similar or related meanings.,θɪˈsɔːɹəs,16512,school,Use a thesaurus to find more interesting words for your essay.,Inshongiz uchun qiziqarliroq so'zlar topish uchun sinonimlar lug'atidan foydalaning.,,
individually,adverb,B2,alohida yakka holda,индивидуально,"Happening to one person or thing separately, rather than as a group.",ˌɪndɪˈvɪd͡ʒ(u)əli,16514,actions,The teacher checked the homework of every student individually today.,Bugun o'qituvchi har bir o'quvchining uy vazifasini alohida tekshirib chiqdi.,separately independently,collectively
battlefield,noun,B2,jang maydoni,поле боя,The place where a war or a large fight takes place.,ˈbætəlˌfiːld,16516,places,Many soldiers lost their lives on the battlefield during the war.,Urush paytida ko'plab askarlar jang maydonida halok bo'ldi.,battleground,
literally,adverb,B2,chindan ham,буквально,"Used to emphasize that what you are saying is true, even if surprising.",ˈlɪtəɹəli,16518,ielts,It was literally the most exciting thing that ever happened to me.,Bu rostdan ham hayotimda sodir bo'lgan eng hayajonli voqea edi.,actually really,
newer,adjective,A2,yangi yangiroq,более новый,More recent or recently made than the previous version.,ˈnjuː.ə,16520,describing,I bought a newer model of this phone last week.,Men o'tgan haftada bu telefonning yangiroq modelini sotib oldim.,recent,older
ecological,adjective,B2,ekologik tabiatga zarar yetkazmaydigan,экологический,Relating to things that do not cause damage to the natural world.,ˌiːkəˈlɒd͡ʒɪkl̩,16524,nature,We should buy more ecological products to help save the planet.,Sayyoramizni asrash uchun tabiatga zarar yetkazmaydigan mahsulotlar xarid qilishimiz kerak.,green eco-friendly,
spice,noun,B1,ziravor,специя,Dried parts of plants used to add flavor to food.,spaɪs,16526,food-drink,She added a special spice to the soup to make it tasty.,U sho'rvani mazali qilish uchun maxsus ziravor qo'shdi.,seasoning flavoring,
oval,adjective,A2,oval tuxumsimon,овальный,Having the shape of an egg or an elongated circle.,ˈəʊvəl,16528,describing,The artist drew an oval shape on the piece of paper.,Rassom qog'oz varag'iga tuxumsimon shakl chizdi.,egg-shaped elliptical,
implies,verb,C1,anglatadi nazarda tutadi,подразумевать,To express something indirectly without saying it clearly in words.,ɪmˈplaɪz,16530,ielts,His silence implies that he does not agree with the plan.,Uning sukuti rejaga rozi emasligini anglatadi.,suggest indicate,
soma,noun,C2,tana jism,тело,"The physical body of an animal or human, excluding internal cells.",ˈsoʊmə,16532,body-health,The study focused on the development of the soma in early stages.,Tadqiqot dastlabki bosqichlarda tananing rivojlanishiga qaratilgan.,body physique,
cooler,noun,B1,sovutkich muzxonali quti,охладитель,An insulated box used to keep food and drinks cold while traveling.,ˈkuː.lə(ɹ),16536,travel,We kept our drinks in a cooler during the long summer trip.,Yozgi uzoq safar davomida ichimliklarimizni sovutkich qutida saqladik.,fridge icebox,
appraisal,noun,C1,baholash baho,оценка,A professional opinion about how much something is worth or how well someone is performing.,əˈpɹeɪzəl,16538,work,The manager gave me a fair appraisal of my work this year.,Menejer yil davomida qilgan ishimga adolatli baho berdi.,assessment evaluation,
maritime,adjective,C1,dengiz dengizga oid,морской,"Connected with the sea, ships, or navigation.",ˈmæ.ɹɪˌtaɪm,16540,ielts,The country has a long history of maritime trade and exploration.,Bu mamlakat uzoq tarixga ega dengiz savdosi va kashfiyotlari bilan mashhur.,nautical marine,
submitting,verb,B2,topshirish taqdim etish,подача,Giving a document or proposal to someone so they can consider it or approve it.,səbˈmɪtɪŋ,16542,actions,I am submitting my final project report to the professor today.,Men bugun professorga yakuniy loyiha hisobotimni topshiryapman.,handing delivering,
overhead,adjective,B2,tepada joylashgan,над головой,Located above the level of your head; up in the sky or ceiling.,ˈəʊvəˌhɛd,16544,describing,You should store your bag in the overhead locker during the flight.,Parvoz paytida sumkangizni tepadagi javonga joylashtirishingiz kerak.,above upper,underground
ascii,noun,C1,kompyuter kodi,код ASCII,A standard code used for representing text in computers and other devices.,ˈæski,16546,ielts,The file was saved in plain ASCII text format for better compatibility.,Fayl yaxshiroq moslashuvchanlik uchun oddiy ASCII matn formatida saqlandi.,,
shipment,noun,B1,yuk yuborish jo‘natma,отгрузка,"A quantity of goods that is sent to a place by ship, truck, or plane.",ˈʃɪpmənt,16548,work,We are expecting a new shipment of products to arrive on Monday.,Dushanba kuni mahsulotlarning yangi jo‘natmasi kelishini kutyapmiz.,delivery load,
geographical,adjective,B2,geografik,географический,"Relating to the physical features, layout, or location of an area.",d͡ʒiəˈɡɹæfɪkl̩,16550,ielts,There are many geographical differences between the two regions of the country.,Mamlakatning bu ikki hududi o‘rtasida ko‘plab geografik farqlar mavjud.,geographic,
donor,noun,B2,homiy donor,донор,"A person who gives money, organs, or blood to help others.",ˈdoʊnɚ,16552,people-family,The charity hospital relies on funding from a generous anonymous donor.,Xayriya shifoxonasi saxovatpesha noma’lum homiy tomonidan ajratilgan mablag‘ga tayanadi.,contributor benefactor,
tension,noun,B2,taranglik ziddiyat,напряжённость,"A state of worry, nervousness or serious disagreement between people or groups.",ˈtɛnʃən,16554,ielts,The tension between the two countries has increased over the last week.,Oxirgi haftada ikki mamlakat oʻrtasidagi ziddiyat yanada kuchaydi.,strain pressure,calm
trash,noun,A2,axlat chiqindi,мусор,Things that are unwanted or of no use and should be thrown away.,tɹæʃ,16556,home,Please take out the trash before you leave the house tonight.,Uyga ketishdan oldin iltimos axlatni tashlab yuboring.,rubbish litter,
tier,noun,C1,qavat pog'ona,ярус,One of several levels or layers in a structure or organization.,ˈtaɪ.ə(ɹ),16558,ielts,The stadium was built with a second tier to hold more fans.,Stadion koʻproq muxlis sigʻishi uchun ikkinchi qavat bilan kengaytirildi.,layer level,
earl,noun,C2,graf,граф,"A British nobleman who holds a high rank, above a viscount and below a marquess.",ɜːl,16562,ielts,The earl invited several guests to his private estate for the weekend.,Graf dam olish kunlari o'z mulkiga bir nechta mehmonni taklif qildi.,count nobleman,
manor,noun,B2,mulk qarorgoh,поместье,A large country house with the land that belongs to it.,ˈmænə,16564,places,They walked through the beautiful gardens surrounding the old stone manor.,Ular qadimiy tosh qarorgohni o'rab turgan go'zal bog'lar bo'ylab sayr qilishdi.,estate mansion,
envelope,noun,A2,konvert,конверт,A flat paper container used for sending letters or documents by mail.,ˈɛnvələʊp,16566,basics,I put the letter into an envelope and wrote the address clearly.,Men xatni konvertga soldim va manzilni aniq qilib yozib qo'ydim.,packet,
homeland,noun,B2,vatan ona yurt,родина,The country where a person was born or where they feel they belong.,ˈhəʊmˌlænd,16568,ielts,"After many years abroad, he decided to return to his homeland.","Ko'p yillar xorijda yashagach, u o'z vataniga qaytishga qaror qildi.",motherland country,
disco,noun,B1,diskoteka,дискотека,A place or party where people go to dance to recorded pop music.,ˈdɪskəʊ,16570,places,They went to a local disco to dance with their friends tonight.,Ular bugun oqshom do'stlari bilan raqsga tushish uchun mahalliy diskotekaga borishdi.,club nightclub,
bailey,noun,C1,qal’a hovlisi,внутренний двор замка,The open area enclosed within the outer defensive walls of a castle or fortress.,ˈbeɪli,16572,places,The soldiers gathered in the castle bailey to prepare for the defense.,Askarlar qal’ani himoya qilishga tayyorgarlik ko‘rish uchun hovliga yig‘ilishdi.,courtyard enclosure,
endif,noun,C1,shart tugashi,конец условия,A command in computer programming that marks the end of a conditional if statement.,ˈendɪf,16574,work,You must include the endif statement to close the block of code correctly.,Kod blokini to‘g‘ri yopish uchun endif buyrug‘ini qo‘shishingiz kerak.,,
emotions,noun,B1,hissiyotlar tuyg‘ular,эмоции,"Strong feelings such as joy, sadness, anger, or love experienced by a person.",ɪˈməʊ.ʃənz,16576,feelings,It is healthy to express your emotions instead of keeping them inside.,Hissiyotlaringizni ichingizda saqlagandan ko‘ra ularni ifodalash sog‘lomroqdir.,feelings sentiments,
wellington,noun,B2,rezina etik,резиновые сапоги,"A tall waterproof rubber boot worn to keep feet dry in wet, muddy weather.",ˈwɛlɪŋtən,16578,clothes,She put on her wellingtons before walking through the muddy forest paths.,Loyli o‘rmon yo‘llaridan yurishdan oldin u rezina etiklarini kiyib oldi.,gumboots,
eternal,adjective,B2,abadiy mangu,вечный,Something that has no end and will last for all time.,ɪˈtɜː.nl̩,16582,ielts,The stars seemed to shine with an eternal light in the sky.,Yulduzlar osmonda xuddi abadiy nur sochayotgandek tuyuldi.,endless everlasting,ephemeral
aboriginal,adjective,C1,tub mahalliy,коренной,Relating to the people or things that have existed in a place from the beginning.,ˌæb.əˈɹɪd͡ʒ.n̩.l̩,16584,ielts,The museum displays many artifacts from the country's aboriginal people.,Muzeyda mamlakatning tub aholisiga tegishli ko'plab buyumlar namoyish etilgan.,indigenous native,
remarkable,adjective,B1,ajoyib aqlbovar-qilmas,замечательный,Very unusual or special in a way that makes people notice it.,ɹɪˈmɑː.kə.bl̩,16586,describing,She made a remarkable recovery after being very ill for two weeks.,U ikki hafta juda qattiq kasal bo'lgandan keyin ajoyib tarzda tuzalib ketdi.,extraordinary notable,unremarkable
rotation,noun,B2,aylanish almashinish,вращение,The action of turning around a central point or an axis.,ɹoʊˈteɪʃən,16588,ielts,The Earth's rotation causes the change between day and night.,Yerdagi kun va tun almashinuvi uning o'z o'qi atrofida aylanishi tufayli sodir bo'ladi.,turn revolution,
productive,adjective,B2,samarali unumdor,продуктивный,Doing or achieving a lot of work or good results.,pɹəˈdʌk.tɪv,16590,work,We had a very productive meeting and solved most of our problems.,Biz juda samarali yig'ilish o'tkazdik va muammolarimizning aksariyatini hal qildik.,fruitful effective,unproductive
boulevard,noun,B2,katta ko'cha shohko'cha,бульвар,"A wide city street, often with trees planted along the sides.",ˈbuː.ləˌvɑːd,16592,places,We live on a beautiful tree-lined boulevard in the city center.,Biz shaharning qoq markazidagi manzarali shohko'chada yashaymiz.,avenue street,
pig,noun,A1,cho'chqa,свинья,"A farm animal with a pinkish body, used for its meat.",pɪɡ,16594,animals,The farmer feeds his pigs early every morning on the farm.,Fermer har kuni ertalab fermadagi cho'chqalarini boqadi.,hog swine,
metric,noun,C1,o'lchov ko'rsatkich,метрика,A standard or set of numbers used to measure or evaluate something.,ˈmɛt.ɹɪk,16596,ielts,They use specific business metrics to track their monthly company growth.,Ular kompaniyaning oylik o'sishini kuzatish uchun maxsus biznes ko'rsatkichlaridan foydalanadilar.,measurement gauge,
compliant,adjective,C1,itoatkor qoidalarga mos,послушный,Following rules or doing what is expected by others without complaining.,kəmˈplʌɪənt,16598,ielts,The company must be compliant with the new environmental safety regulations.,Kompaniya yangi ekologik xavfsizlik qoidalariga rioya qilishi shart.,obedient submissive,incompliant
minus,preposition,A2,minus ayirilgan,минус,Reduced by a certain amount; without something.,ˈmaɪ.nəs,16600,basics,Ten minus four equals six in this simple math problem.,Bu oddiy misolda o'n ayirilgan to'rt oltiga teng.,less lacking,plus
penalties,noun,B2,jarimalar jazo,штрафы,Punishments or fines imposed for breaking a rule or law.,ˈpɛnəltiz,16602,ielts,There are severe penalties for companies that ignore the new regulations.,Yangi qoidalarga e'tibor bermaydigan kompaniyalar uchun qattiq jarimalar mavjud.,fines punishments,
imagination,noun,B1,tasavvur xayol,воображение,The ability to form new ideas or mental images of things not present.,ɪˌmæd͡ʒəˈneɪʃən,16604,ielts,Children often use their imagination to create wonderful stories and games.,Bolalar ajoyib hikoyalar va o'yinlar o'ylab topish uchun tez-tez xayol kuchidan foydalanadilar.,creativity fantasy,
activated,verb,B2,faollashtirilgan ishga tushirilgan,активированный,Made something start working or become active.,ˈæktɪveɪtɪd,16606,actions,She activated the security alarm as soon as she entered the house.,U uyga kirishi bilan xavfsizlik signalizatsiyasini ishga tushirdi.,triggered started,deactivated
actress,noun,A1,aktrisa,актриса,"A woman who performs in plays, movies, or television shows.",ˈæk.tɹɪs,16608,people-family,The famous actress won an award for her role in the film.,Mashhur aktrisa filmdagi roli uchun mukofotni qo'lga kiritdi.,performer,
mess,noun,A2,tartibsizlik palapartishlik,беспорядок,A dirty or untidy state of things that is unpleasant or confusing.,mɛs,16610,home,Your bedroom is such a mess that I cannot find my socks.,Yotoqxonang shunchalik tartibsizki paypoqlarimni topa olmayapman.,disorder chaos,order
politicians,noun,B1,siyosatchilar,политики,People who are professionally involved in politics or hold a government office.,ˌpɒl.ɪˈtɪʃ.ənz,16612,ielts,Politicians should work hard to improve the lives of all citizens.,Siyosatchilar barcha fuqarolarning hayotini yaxshilash uchun qattiq ishlashlari kerak.,statesmen leaders,
lit,adjective,B2,yoritilgan,освещённый,Provided with light so that things can be clearly seen.,ˈlɪt,16614,describing,He walked down the brightly lit corridor to reach the main hall.,U asosiy zalga yetib borish uchun yorug' yoritilgan yo'lakdan yurdi.,illuminated lighted,dark
aurora,noun,C1,qutb yog'dusi,полярное сияние,"A natural light display in the Earth's sky, seen mainly in high-latitude regions.",əˈɹɔː.ɹə,16616,nature,We traveled north specifically to watch the beautiful aurora in the sky.,Biz osmondagi go'zal qutb yog'dusini tomosha qilish uchun maxsus shimolga bordik.,polar light,
premiere,noun,B2,premyera,премьера,"The first public performance of a movie, play, or show.",pɹəˈmɪɚ,16618,ielts,The director attended the red carpet premiere of his latest action movie.,Rejissyor o'zining eng yangi jangari filmi premyerasida qizil yo'lakda ishtirok etdi.,first night,
lender,noun,B2,qarz beruvchi,кредитор,"A person or organization, like a bank, that allows you to borrow money.",ˈlɛndɚ,16620,work,The lender required a signature before approving the loan for my business.,Kredit beruvchi biznesim uchun qarzni ma'qullashdan oldin imzoyimni talab qildi.,creditor,borrower
shade,noun,B1,soya,тень,An area that is dark because something is blocking direct sunlight.,ʃeɪd,16622,nature,The old oak tree gave shade in the heat of the day.,Kun qiziganda qari eman daraxti soya berib turdi.,,sunlight
chorus,noun,B2,xor qismi,хор,A large group of people who sing together in a performance.,ˈkɔːɹəs,16624,ielts,The school chorus performed beautifully at the annual winter concert.,Maktab xori yillik qishki konsertda juda chiroyli kuyladi.,choir,
rhythm,noun,B1,ritm marom,ритм,A regular and repeated pattern of sounds or movements.,ˈɹɪð.m̩,16626,ielts,"Once you get the rhythm of it, the job will become easy.","Bir marta maromini tushunib olsangiz, ish juda osonlashadi.",beat tempo,
digit,noun,B1,raqam,цифра,Any of the numbers from 0 to 9.,ˈdɪd͡ʒɪt,16628,school,The passcode consists of four digits that are easy to remember.,Parol eslab qolish oson bo'lgan to'rtta raqamdan iborat.,figure number,
dietary,adjective,B2,parhezga oid,диетический,Relating to the food that a person or animal eats regularly.,ˈdaɪət(ə)ɹi,16630,body-health,"If you have any dietary requirements, please inform the kitchen staff.","Agar parhezingiz bilan bog'liq maxsus talablar bo'lsa, oshxona xodimlariga ayting.",,
symphony,noun,C1,simfoniya,симфония,A long and complex piece of music written for an orchestra.,ˈsɪm.fə.ni,16632,ielts,The orchestra played a famous symphony by Beethoven at the gala.,Galada orkestr Betxovenning mashhur simfoniyasini ijro etdi.,,
sudden,adjective,B1,kutilmagan to'satdan,внезапный,Happening or done very quickly and without warning.,ˈsʌd.ən,16634,describing,The sudden change in the weather caught us all by surprise.,Ob-havoning kutilmagan o'zgarishi barchamizni hayron qoldirdi.,abrupt unexpected,gradual
precipitation,noun,C1,yog'in yog'ingarchilik,осадки,"Water that falls from the sky to the ground as rain, snow, or hail.",pɹɪˌsɪpɪˈteɪʃn̩,16636,nature,The region receives very little precipitation throughout the entire year.,Bu hududga yil davomida juda kam yog'in tushadi.,rainfall,
lyric,noun,B2,qo'shiq matni,текст песни,The words of a song or a poem expressing personal thoughts and feelings.,ˈlɪɹɪk,16638,ielts,"I really love the lyrics of this song, they are so emotional.","Menga bu qo'shiqning matni juda yoqadi, u juda ta'sirli.",songword,
isolation,noun,B2,yakkalik ajralish,изоляция,The state of being alone and separated from other people or things.,ˌaɪsəˈleɪʃən,16640,ielts,"She lived her final year in complete isolation, not wanting to see anybody.",U oxirgi yilini hech kimni ko'rishni istamay butunlay yolg'izlikda o'tkazdi.,aloneness seclusion,
approximate,adjective,B2,taxminiy chamalab,приблизительный,"Nearly correct or accurate, but not completely exact.",əˈpɹɒk.sɪ.mət,16642,ielts,Can you give me an approximate cost for fixing the broken car?,Buzilgan mashinani tuzatish uchun taxminiy narxni ayta olasizmi?,crude,
rope,noun,A2,arqon,верёвка,"A long, thick piece of string made of twisted threads used for tying things.",ɹəʊp,16644,basics,The sailors used a thick rope to tie the boat to land.,Dengizchilar qayiqni qirg'oqqa bog'lash uchun yo'g'on arqondan foydalanishdi.,line cord,
programmer,noun,B1,dasturchi,программист,A person whose job is to write computer programs.,ˈpɹəʊɡɹæmə,16646,work,My brother works as a programmer at a large software company.,Akam yirik dasturiy ta'minot kompaniyasida dasturchi bo'lib ishlaydi.,coder,
dump,noun,B1,axlatxona chiqindixona,свалка,A place where people take their unwanted waste and leave it.,dʌmp,16648,places,We drove to the local dump to throw away our old furniture.,Eski mebellarimizni tashlab yuborish uchun mahalliy axlatxonaga bordik.,,
incomplete,adjective,B1,chala tugallanmagan,неполный,Not having all the parts that are needed; not finished.,ɪn.kəmˈpliːt,16650,describing,The report was incomplete because he forgot to add the final numbers.,"Hisobot chala edi, chunki u oxirgi raqamlarni qo'shishni unutib qo'ydi.",,complete
chronicle,noun,C1,yilnoma xronika,летопись,A book or record that describes past events in the order they happened.,ˈkɹɒnɪkəl,16652,ielts,The book is a detailed chronicle of the city's early development.,Bu kitob shaharning ilk rivojlanish davri haqidagi batafsil yilnomadir.,record history,
fountain,noun,B1,favvora,фонтан,A structure that shoots water into the air in a garden or public place.,ˈfaʊn.tɪn,16654,places,His house is right beside that fountain on Street 15.,Uning uyi 15-ko'chadagi o'sha favvora yonida joylashgan.,spring,
chubby,adjective,B1,to'ladan kelgan semizroq,пухлый,"Someone who is slightly overweight and has a rounded, soft appearance.",ˈt͡ʃʌbi,16656,body-health,It’s quite normal for healthy babies to have chubby cheeks.,Sog'lom chaqaloqlarning yonoqlari to'lachadan kelgan bo'lishi tabiiy hol.,plump chunky,thin
grave,adjective,B2,jiddiy o'ta muhim,серьезный,Very serious and worrying in a way that suggests potential danger or disaster.,ɡɹeɪv,16658,ielts,"The situation is grave, and we must act very quickly now.",Vaziyat juda jiddiy va biz hozir zudlik bilan harakat qilishimiz kerak.,serious solemn,trivial
biographies,noun,B1,tarjimayi hollar,биографии,Books that tell the true story of a person's life.,baɪˈɒɡrəfiz,16660,school,She enjoys reading biographies of famous people from the past.,U o'tmishdagi mashhur insonlarning tarjimayi hollarini o'qishni yoqtiradi.,life-stories,
burner,noun,B2,yondirgich bir marta ishlatiladigan telefon,горелка,A cheap mobile phone bought for short-term use and then discarded.,ˈbɜːnə,16662,work,The spy used a burner phone so he could not be tracked.,Josus kuzatilmasligi uchun bir marta ishlatiladigan telefondan foydalandi.,,
investigator,noun,B2,tergovchi surishtiruvchi,следователь,A person whose job is to examine facts to find the truth about something.,ɪnˈvɛs.tɪˌɡeɪ̯.təː,16664,work,The lead investigator examined all the evidence found at the crime scene.,Bosh tergovchi jinoyat joyidan topilgan barcha dalillarni ko‘zdan kechirdi.,detective,
plaintiff,noun,C2,da’vogar,истец,A person who brings a legal case against someone else in a court of law.,ˈpleɪntɪf,16666,ielts,The plaintiff asked the judge for financial compensation for their damaged property.,Da’vogar sudyadan yetkazilgan zarar uchun tovon puli to‘lab berishni so‘radi.,claimant litigant,defendant
gentle,adjective,A2,muloyim mehribon,нежный,"Kind, calm, and careful not to hurt anyone or anything.",ˈdʒɛntl̩,16668,feelings,She gave the baby a gentle touch on the cheek to wake him.,U go‘dakni uyg‘otish uchun yuzini muloyimlik bilan siladi.,tender kind,rough
prisoners,noun,B1,mahbuslar mahkumlar,заключенные,People who are kept in a prison as a punishment for a crime.,ˈpɹɪzənɚz,16670,places,The prison guards watched over the prisoners throughout the long cold night.,Qamoqxona qo‘riqchilari tun bo‘yi mahbuslarni kuzatib chiqishdi.,inmates captives,
deeper,adjective,A2,chuqurroq,глубже,Extending further down from the top or surface than something else.,ˈdipɚ,16672,describing,We had to dig deeper into the ground to find any water.,Suv topish uchun yerni chuqurroq qazishimizga to‘g‘ri keldi.,,shallower
hose,noun,B1,shlang,шланг,A flexible pipe used to carry water to flowers or put out fires.,həʊz,16674,home,Use the garden hose to wash the dirt off your car wheels.,Mashinangiz g‘ildiraklaridagi loyni yuvish uchun bog‘ shlangidan foydalaning.,,
mediterranean,adjective,B2,o'rta yer dengizi,средиземноморский,"Relating to the sea between Europe, Africa, and Asia or the countries around it.",ˌmedɪtəˈreɪniən,16676,places,The Mediterranean diet is famous for being healthy and rich in vegetables.,O'rta yer dengizi parhezi sog'lom va sabzavotlarga boy ekanligi bilan mashhur.,,
nightlife,noun,B1,tungi hayot,ночная жизнь,Social and entertainment activities that happen in the evening and at night.,ˈnaɪtˌlaɪf,16678,places,Rio de Janeiro boasts the best nightlife in South America.,Rio-de-Janeyro Janubiy Amerikadagi eng yaxshi tungi hayoti bilan ajralib turadi.,,
footage,noun,B2,video lavha tasvir,видеоматериал,A length of film or video that has been recorded.,ˈfʊtɪd͡ʒ,16680,ielts,The footage we shot at the event yesterday was very clear.,Kecha tadbirda yozib olgan video lavhamiz juda tiniq chiqdi.,,
worthy,adjective,B2,loyiq munosib,достойный,"Deserving of respect, attention, or a particular reward.",ˈwɜːði,16682,describing,She is a worthy winner of this prestigious international award.,U ushbu nufuzli xalqaro mukofotning munosib g'olibidir.,deserving commendable,unworthy
duo,noun,B2,juftlik,дуэт,A pair of two people who work or perform together.,ˈdjuː.əʊ,16684,people-family,The famous musical duo played their best songs at the concert.,Mashhur musiqiy juftlik konsertda o'zlarining eng yaxshi qo'shiqlarini ijro etishdi.,pair,
excessive,adjective,B2,ortiqcha haddan tashqari,чрезмерный,"Much more than is necessary, normal, or reasonable.",ɪkˈsɛsɪv,16686,ielts,The movie's excessive use of special effects distracted from the plot.,Filmda maxsus effektlarning haddan tashqari ko'pligi syujetdan chalg'itib qo'ydi.,immoderate extravagant,insufficient
screensaver,noun,B1,ekran himoyachisi zastaavka,заставка,A program that shows moving images on a screen when it is not being used.,ˈskriːnˌseɪvə,16688,home,I configured my screensaver to appear after only two minutes of inactivity.,Men ekran himoyachisini ikki daqiqa harakatsizlikdan so'ng chiqadigan qilib sozladim.,,
valuation,noun,C1,baholash narx,оценка,The act of deciding how much money something is worth.,ˌvæ.ljuːˈeɪ.ʃən,16690,ielts,The bank requested a professional valuation of the house before approving the loan.,Bank kreditni tasdiqlashdan oldin uyni professional tarzda baholashni talab qildi.,assessment appraisal,
unexpected,adjective,B1,kutilmagan to'satdan,неожиданный,Surprising because you did not think that it would happen.,ʌnɪkˈspɛktɪd,16692,describing,We had an unexpected visitor at the house late last night.,Kecha tunda uyimizga kutilmagan mehmon tashrif buyurdi.,unforeseen surprising,expected
cigarette,noun,A2,sigaret,сигарета,A thin cylinder of tobacco rolled in paper for smoking.,ˈsɪ.ɡə.ɹɛt,16694,body-health,He decided to quit smoking and threw away his last cigarette.,U chekishni tashlashga qaror qildi va oxirgi sigaretini tashlab yubordi.,,
fog,noun,B1,tuman,туман,A thick cloud near the ground that makes it difficult to see.,fɒɡ,16696,nature,It was difficult to drive home because of the thick morning fog.,Qalin ertalabki tuman tufayli uyga mashinada qaytish qiyin bo'ldi.,mist haze,
characteristic,noun,B2,xususiyat belgi,характерная черта,A special quality or feature that makes a person or thing easy to recognize.,ˌkæɹəktəˈɹɪstɪk,16698,ielts,A key characteristic of this bird is its bright yellow beak.,Bu qushning asosiy xususiyati uning yorqin sariq tumshugʻidir.,feature trait,
lobby,noun,B1,foyening kutish zali,вестибюль,A large open area just inside the main entrance of a building like a hotel.,ˈlɒb.i,16700,places,I waited in the hotel lobby for my friends to arrive.,Doʻstlarim kelguncha mehmonxona foyesida kutib turdim.,foyer entrance,
consequently,adverb,B2,natijada shu sababli,следовательно,As a result of a particular action or situation.,ˈkɒnsɪˌkwɛntli,16702,ielts,"It rained heavily and, consequently, the football match was cancelled.",Kuchli yomgʻir yogʻdi va shu sababli futbol oʻyini bekor qilindi.,therefore accordingly,
headline,noun,B1,sarlavha maqola sarlavhasi,заголовок,"The title of a newspaper article, printed in large letters at the top.",ˈhɛd.laɪn,16704,work,The headline of the morning newspaper was about the new government plan.,Ertalabki gazeta sarlavhasi hukumatning yangi rejasi haqida edi.,title header,
punch,verb,B1,mushtlamoq urmoq,ударить кулаком,To hit someone or something hard with a closed hand.,pʌnt͡ʃ,16706,actions,"If she punches me, I am going to be very angry.","Agar u meni mushtlasa, juda jahlim chiqadi.",hit strike,
gotta,verb,B1,kerak majbur,должен,A casual way of saying that you must or need to do something.,ˈɡɒtə,16710,actions,I gotta learn these new English words for my exam.,Imtihon uchun mana bu yangi inglizcha so‘zlarni yodlashim kerak.,must have to,
cowboy,noun,B2,kovboy chorvador,ковбой,A man who works on a ranch looking after horses and cows.,ˈkaʊˌbɔɪ,16712,people-family,The cowboy spent his entire day riding across the large farm.,Kovboy butun kunini katta fermada otdan tushmay o‘tkazdi.,,
narrative,noun,C1,hikoya bayon,повествование,A written or spoken account of events that happened in a story.,ˈnæɹətɪv,16714,ielts,The author wrote a fascinating narrative about his travels in Asia.,Muallif o‘zining Osiyo bo‘ylab sayohatlari haqida qiziqarli hikoya yozdi.,story account,
karma,noun,C1,karma taqdir,карма,The belief that your actions cause good or bad things to happen to you.,kərm(ə),16716,feelings,She believes in karma and always tries to be kind to everyone.,U karmaga ishonadi va har doim hammaga yaxshilik qilishga harakat qiladi.,fate destiny,
quantitative,adjective,C1,miqdoriy,количественный,Relating to information that can be measured or counted rather than just described.,ˈkwɒntɪtətɪv,16718,ielts,The researchers conducted a quantitative analysis of the collected survey data.,Tadqiqotchilar to'plangan so'rovnoma ma'lumotlarini miqdoriy tahlil qilishdi.,statistical numerical,qualitative
subdivision,noun,B2,kichik bo'lim qism,подразделение,A part of something that has already been divided into smaller sections.,ˈsʌbdɪvɪʒən,16720,work,The main department was further organized into several smaller subdivisions.,Asosiy bo'lim keyinchalik bir nechta kichik qismlarga ajratildi.,section part,
defeat,verb,B1,yengmoq mag'lub etmoq,побеждать,"To win a victory over someone in a battle, game, or competition.",dɪˈfiːt,16722,actions,Our team managed to defeat the current champions in the final match.,Jamoamiz final o'yinida amaldagi chempionlarni yengishga muvaffaq bo'ldi.,beat conquer,lose
distinction,noun,C1,farq farqlilik,различие,A clear difference or contrast between two similar people or things.,dɪˈstɪŋkʃən,16724,ielts,There is a sharp distinction between healthy debate and angry arguments.,Sog'lom munozara bilan janjalli tortishuvlar o'rtasida katta farq bor.,difference contrast,similarity
naughty,adjective,A2,sho'x,непослушный,Used to describe a child who behaves badly or does not obey rules.,ˈnɔːti,16726,people-family,The naughty child was sent to his room for misbehaving at dinner.,Sho'x bola kechki ovqat paytida yomon xulqi uchun xonasiga yuborildi.,misbehaved impish,obedient
