headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
failed,adjective,B1,muvaffaqiyatsiz omadsiz,неудачный,Not successful in achieving what was intended or required.,feɪld,7786,describing,They decided to close the failed business after losing money for one year.,"Bir yil davomida zarar ko'rgach, ular muvaffaqiyatsiz biznesni yopishga qaror qilishdi.",unsuccessful defeated,successful
marriage,noun,A2,nikoh oila qurish,брак,The legal or formal relationship between two people who are husband and wife.,ˈmæɹɪd͡ʒ,7788,people-family,They have been in a happy marriage for over twenty years now.,Ular yigirma yildan ortiq vaqt mobaynida baxtli nikohda yashab kelmoqdalar.,wedlock,
roll,verb,A2,dumalatmoq o'ramoq,катить,To move something by turning it over and over on a flat surface.,ɹəʊl,7790,actions,The children like to roll a large ball across the grassy park field.,Bolalar o'tloq bog' bo'ylab katta to'pni dumalatishni yaxshi ko'radilar.,turn rotate,
participants,noun,B2,ishtirokchilar qatnashchilar,участники,People who take part in or become involved in a particular activity.,pɑːˈtɪsɪpənts,7794,ielts,All participants in the study were asked to complete a short online survey.,Tadqiqotdagi barcha ishtirokchilardan qisqa onlayn so'rovnomani to'ldirish so'raldi.,competitors members,
secret,noun,A2,sir maxfiy,тайна,Information that you do not tell other people because it should stay hidden.,ˈsiː.kɹɪt,7796,feelings,It is often difficult to keep a secret when you have many friends.,"Do'stlaringiz ko'p bo'lsa, sirni saqlash ko'pincha qiyin bo'ladi.",mystery confidence,
bath,noun,A1,vanna hammom,ванна,A large container that you fill with water to wash your whole body.,bɑːθ,7798,home,I like to take a warm bath after a long hard day.,Men uzoq og'ir kundan keyin issiq vannada yotishni yaxshi ko'raman.,tub,
negative,adjective,B1,salbiy manfiy,отрицательный,Not good or showing bad qualities that make someone feel unhappy or worried.,ˈnɛɡ.ə.tɪv,7800,describing,The team received negative feedback about their project from the boss.,Jamoa o'z loyihasi haqida boshliqdan salbiy fikrlar oldi.,bad pessimistic,positive
theater,noun,A2,teatr,театр,A building where you go to watch plays and live performances by actors.,ˈθi(ə)tɚ,7802,places,We bought tickets to see a famous play at the city theater.,Biz shahar teatrida mashhur spektaklni ko'rish uchun chiptalar sotib oldik.,playhouse,
perform,verb,B1,bajarmoq ijro etmoq,выполнять,"To carry out an action or task, or to entertain an audience.",pəˈfɔːm,7804,actions,The students will perform a short play for their parents today.,O'quvchilar bugun ota-onalari uchun qisqa spektakl ijro etishadi.,execute achieve,
translation,noun,B1,tarjima o'girish,перевод,The act or process of changing words from one language into another.,tɹæns-,7806,school,The English translation of this book is much better than the original.,Ushbu kitobning inglizcha tarjimasi asl nusxasidan ancha yaxshi.,interpretation version,
font,noun,B2,shrift,шрифт,"A specific design, size, and style of letters used in printing or on computers.",fɒnt,7808,work,You should choose a professional font for your formal business report.,Rasmiy hisobotingiz uchun professional shrift tanlashingiz kerak.,typeface style,
injury,noun,B1,jarohat shikastlanish,травма,Physical harm or damage caused to the human body.,ˈɪn.dʒə.ɹi,7810,body-health,He had to stop playing football because of a serious knee injury.,U jiddiy tizza jarohati tufayli futbol o'ynashni to'xtatishga majbur bo'ldi.,wound hurt,recovery
ministry,noun,B2,vazirlik,министерство,A government department responsible for a specific area of public policy.,ˈmɪnɪstɹi,7812,ielts,She works at the ministry of education to improve school standards.,U maktab standartlarini yaxshilash uchun ta'lim vazirligida ishlaydi.,department office,
lawyer,noun,B1,huquqshunos advokat,юрист,A person trained to give legal advice and represent people in court.,ˈlɔːjə(ɹ),7814,work,I need to talk to my lawyer before signing any important documents.,Muhim hujjatlarni imzolashdan oldin advokatim bilan gaplashib olishim kerak.,attorney advocate,
married,adjective,A2,uylangan turmush qurgan,женатый замужняя,Having a husband or a wife.,ˈmæɹ.ɪd,7816,people-family,Are you married to your partner or are you still single?,Siz turmush qurganmisiz yoki hali yolg'izmisiz?,wed wedded,single
proposal,noun,B2,taklif loyiha,предложение,A formal plan or suggestion put forward for others to think about.,pɹəˈpoʊzəl,7818,ielts,The committee is currently reviewing the proposal for the new building project.,Qo'mita hozirda yangi bino loyihasi uchun taklifni ko'rib chiqmoqda.,suggestion offer,
portal,noun,B2,portal kirish,портал,A website or page that serves as an entry point to other information.,ˈpɔːtl̩,7820,places,Students must log into the university portal to check their exam results.,Talabalar imtihon natijalarini tekshirish uchun universitet portaliga kirishlari kerak.,gateway entrance,
beta,adjective,B2,sinovdagi beta,бета,An incomplete version of a product released for testing before the final version.,ˈbiːtə,7822,work,We are testing a beta version of the software before the official launch.,Rasmiy ishga tushirishdan oldin biz dasturning beta versiyasini sinovdan o'tkazmoqdamiz.,experimental test,
fail,verb,A2,muvaffaqiyatsizlikka uchramoq uddalay olmaslik,не удаваться провалить,To not succeed in what you are trying to do.,feɪl,7824,actions,He did not study enough and was afraid that he might fail.,U yetarli darajada o'qimadi va muvaffaqiyatsizlikka uchrashidan qo'rqdi.,lose miscarry,succeed
gratis,adjective,C1,bepul tekin,бесплатно,Given or provided without any cost or payment.,ˈɡɹɑː.tɪs,7826,describing,The hotel offers gratis breakfast to all guests during their weekend stay.,Mehmonxona dam olish kunlari barcha mehmonlar uchun bepul nonushta taklif qiladi.,free costless,
toward,preposition,A2,tomonga qarshi,в направлении,In the direction of a specific person or place.,təˈwɔːd,7828,describing,She walked slowly toward the park to meet her best friend.,U eng yaqin do'sti bilan ko'rishish uchun bog' tomon sekin yurdi.,to,
slightly,adverb,B1,salgina bir oz,слегка,To a small amount or degree.,ˈslaɪtli,7832,describing,The price of the phone is slightly higher than I expected.,Telefon narxi men kutganimdan salgina qimmatroq ekan.,a little,very
contained,verb,B2,o'z ichiga olgan,содержал,To have something inside or be part of a whole.,kənˈteɪnd,7834,ielts,This small wooden box contained many old letters from his family.,Bu kichik yog'och quti uning oilasidan kelgan ko'plab eski xatlarni o'z ichiga olgan.,included,
lingerie,noun,C1,ayollar ichki kiyimi,дамское белье,Special or attractive underwear or nightclothes for women.,ˈlɒndʒəɹi,7836,clothes,She decided to buy some luxury lingerie for her special weekend.,U o'zining maxsus dam olish kunlari uchun hashamatli ichki kiyim sotib olishga qaror qildi.,underwear,
jazz,noun,B2,jazz,джаз,A type of modern music with strong rhythms and many improvised parts.,d͡ʒæz,7838,ielts,They spent the whole evening listening to classic jazz in the cafe.,Ular butun oqshomni kafeda klassik jazz tinglab o'tkazishdi.,,
Miami,noun,B1,Mayami,Майами,A large coastal city in the southeastern United States.,maɪˈæmi,7840,places,We are planning a trip to Miami to enjoy the sunny beaches.,Biz quyoshli sohillardan bahramand bo'lish uchun Mayamiga sayohat rejalashtiryapmiz.,,
comics,noun,A2,komikslar,комиксы,Magazines or books that tell a story through pictures and short text.,ˈkɑmɪks,7842,school,My little brother loves reading colorful comics every Saturday morning.,Kichkina ukam har shanba tongida rang-barang komikslar o'qishni yaxshi ko'radi.,,
postal,adjective,B2,pochta,почтовый,Related to the business of sending and delivering mail.,[ˈpoʊstl̩],7846,work,We sell stamps and stationery for all your postal needs.,Biz barcha pochta ehtiyojlaringiz uchun markalar va qog'ozlar sotamiz.,,
combined,adjective,B2,qo'shma birlashtirilgan,объединённый,Formed by joining two or more things together.,kəmˈbaɪnd,7848,ielts,The combined efforts of the team led to our big success.,Jamoaning qo'shma sa'y-harakatlari bizning katta muvaffaqiyatimizga olib keldi.,united joint,separate
representative,adjective,C1,vakillik qiluvchi namunaviy,представительный,"Typical of a group, class, or type of person or thing.",ˌɹɛpɹɪˈzɛnt(ət)ɪv,7850,ielts,Are you sure this small sample is representative of the whole group?,Ushbu kichik namuna butun guruhga xos ekanligiga ishonchingiz komilmi?,typical characteristic,
frequency,noun,B2,chastota takrorlanish,частота,The number of times that something happens within a particular period.,ˈfɹiːkwənsi,7852,ielts,The frequency of bus service has been improved to every 12 minutes.,Avtobus qatnovi chastotasi har 12 daqiqagacha yaxshilandi.,rate regularity,
introduced,adjective,B2,kiritilgan keltirilgan,завезённый,Brought from another place to an area where it was not originally found.,ˌɪntɹəˈduːst,7854,nature,The prickly pear cactus is an introduced species in Australia.,Tikanli nok Avstraliyaga chetdan keltirilgan tur hisoblanadi.,imported foreign,native
minor,adjective,B1,kichik ahamiyatsiz,незначительный,"Not very important, serious, or big compared to other things.",ˈmaɪ.nəɹ,7856,describing,There were only some minor problems with the final project report.,Yakuniy loyiha hisobotida faqat bir nechta kichik muammolar bor edi.,small secondary,major
residents,noun,B2,yashovchilar aholi,жители,People who live in a specific place or house.,ˈɹɛzədɪnts,7858,places,Local residents complained about the noise from the new construction site.,Mahalliy aholi yangi qurilish maydonchasidan chiqayotgan shovqindan shikoyat qildi.,inhabitants dwellers,
mom,noun,A1,ona aya,мама,A woman who is a mother.,mɒm,7860,people-family,I am going to visit my mom this weekend in the city.,Men dam olish kunlari shaharda turadigan onamni ko'rishga bormoqchiman.,mother mum,
physics,noun,B2,fizika,физика,"The scientific study of matter, energy, and how they interact with each other.",ˈfɪz.ɪks,7862,school,He finds physics very interesting because it explains how the universe works.,"U fizika fanini juda qiziqarli deb hisoblaydi, chunki u koinot qanday ishlashini tushuntiradi.",,
spent,verb,A2,sarfladi o'tkazdi,потратил провел,To have given money for something or passed time doing an activity.,spɛnt,7864,actions,She spent all her money on new books for the school year.,U barcha pulini o'quv yili uchun yangi kitoblarga sarfladi.,used consumed,
extreme,adjective,B2,o'ta haddan tashqari,крайний экстремальный,Very great or intense in degree.,ɪkˈstɹiːm,7866,ielts,The team faced extreme weather conditions during their hike up the mountain.,Jamoa tog'ga ko'tarilish vaqtida o'ta og'ir ob-havo sharoitlariga duch keldi.,intense severe,moderate
row,noun,A2,qator saf,ряд,A line of objects or people arranged one after another.,ˈɹəʊ,7868,basics,We sat in the front row to see the concert clearly.,Konsertni aniq ko'rish uchun biz oldingi qatorga o'tirdik.,line series,column
administrator,noun,B2,ma'mur boshqaruvchi,администратор,A person responsible for organizing and managing the work of a company or organization.,ədˈmɪn.ɪ.stɹeɪ.tə,7870,work,The office administrator manages all the paperwork and daily scheduling.,Ofis ma'muri barcha hujjatlar va kundalik rejalashtirish ishlarini boshqaradi.,manager supervisor,
contain,verb,B1,o'z ichiga olmoq sig'dirmoq,содержать,To have something inside or as part of a whole.,kənˈteɪn,7872,actions,This small wooden box contains all of my old photographs.,Bu kichik yog'och quti mening barcha eski fotosuratlarimni o'z ichiga oladi.,include hold,
accuracy,noun,B2,aniqlik to'g'rilik,точность,The quality of being correct and free from any mistakes.,ˈak.jʊ.ɹə.si,7874,ielts,The scientist checked the accuracy of his data several times.,Olim o'z ma'lumotlarining aniqligini bir necha bor tekshirib chiqdi.,precision correctness,inaccuracy
dual,adjective,C1,ikki tomonlama qo'sh,двойной,"Having two parts or aspects, or used for two purposes.",ˈd͡ʒuː.əl,7876,ielts,She holds dual citizenship in both Canada and France.,U ham Kanada ham Fransiya fuqaroligiga ega.,double twin,
rise,verb,A2,ko'tarilmoq o'smoq,подниматься,"To move upwards or to increase in amount, number, or strength.",ɹaɪz,7878,actions,We watched the sun rise slowly over the distant mountains.,Biz quyoshning uzoq tog'lar uzra sekin ko'tarilishini kuzatdik.,ascend grow,fall
brazil,noun,A2,Braziliya,Бразилия,"A large country located in South America, known for its vast rainforests.",bɹəˈzɪl,7882,travel,Many people dream of traveling to Brazil for the carnival.,Ko'pchilik karnaval uchun Braziliyaga borishni orzu qiladi.,,
creation,noun,B2,ijod mahsuli yaratish,творение,Something that has been made or invented by a person.,kɹiˈeɪʃən,7884,ielts,The artist was very proud of her latest beautiful artistic creation.,Rassom o‘zining so‘nggi go‘zal ijod mahsulidan juda faxrlanardi.,work invention,
static,adjective,C1,o‘zgarmas statik,статичный,"Not moving, changing, or developing at all.",ˈstæt.ɪk,7886,describing,The number of new customers has remained static for several months.,Yangi mijozlar soni bir necha oy davomida o‘zgarmas qoldi.,stable constant,dynamic
scene,noun,A2,sahna joy,сцена,"The place where an event, like a crime or accident, happened.",siːn,7888,places,Police arrived at the scene of the accident within five minutes.,Politsiya hodisa joyiga besh daqiqa ichida yetib keldi.,location site,
hunter,noun,B1,ovchi,охотник,A person or animal that kills wild animals for food or sport.,ˈhʌntə,7890,animals,The ancient hunter used a bow and arrow to catch his prey.,Qadimiy ovchi o‘ljasini tutish uchun kamon va o‘qdan foydalangan.,trapper,
lady,noun,A2,xonim ayol,дама,A polite or formal way of referring to a woman.,ˈleɪ.di,7892,people-family,There is a lady at the door who wants to see you.,Eshik oldida sizni ko‘rmoqchi bo‘lgan bir xonim turibdi.,woman,
crystal,noun,B2,billur kristall,кристалл,"A clear, transparent mineral or a very high-quality type of glass.",ˈkɹɪstəl,7894,nature,She drank water from an expensive crystal glass at the party.,U ziyofatda qimmatbaho billur stakandan suv ichdi.,gem,glass
writer,noun,A1,yozuvchi adib,писатель,"A person whose job is writing books, articles, or stories.",ˈɹaɪ.tə(ɹ),7896,work,My brother is a famous writer who lives in a small village.,Akam kichik qishloqda yashovchi mashhur yozuvchidir.,author novelist,
chairman,noun,B2,rais rahbar,председатель,The person in charge of a meeting or an organization.,ˈtʃɛːmən,7898,work,The chairman opened the meeting by welcoming all the new members.,Rais barcha yangi a’zolarni qutlash bilan majlisni ochib berdi.,head director,
violence,noun,B2,zo'ravonlik tajovuz,насилие,"Physical action that is intended to hurt, damage, or kill someone or something.",ˈvaɪ.(ə.)ləns,7900,ielts,We try to avoid violence when we are resolving our conflicts.,Biz nizolarni hal qilishda zo'ravonlikdan qochishga harakat qilamiz.,aggression brutality,peace
academy,noun,B2,akademiya bilim yurti,академия,A school or an organization that teaches special skills or arts.,əˈkæd.ə.mi,7902,school,He studied music at a famous academy in the capital city.,U poytaxtdagi mashhur akademiyada musiqa o'rgandi.,institute school,
gender,noun,B2,jins,пол,"The social or cultural categories of being a man, a woman, or other identities.",ˈd͡ʒɛndə,7904,ielts,The report analyzes how gender affects career choices in modern society.,Hisobot zamonaviy jamiyatda jins mansubligi martaba tanlashga qanday ta'sir qilishini tahlil qiladi.,sex,
permanent,adjective,B1,doimiy abadiy,постоянный,Lasting for a long time or forever; not changing.,ˈpɜː.mə.nənt,7906,describing,They are looking for a permanent home to stay in for years.,Ular yillar davomida yashash uchun doimiy uy qidirmoqdalar.,enduring lasting,temporary
portfolio,noun,B2,portfel jamlanma,портфолио,A collection of a person's best work or documents for professional review.,pɔːtˈfəʊ.liˌəʊ,7908,work,The artist showed his portfolio to the design agency manager today.,Rassom bugun dizayn agentligi menejeriga o'z portfelini ko'rsatdi.,collection folder,
practical,adjective,B1,amaliy qo'l keladigan,практичный,Relating to real situations rather than ideas or theory.,ˈpɹæk.tɪ.kəl,7910,describing,We need a practical solution that we can actually use now.,Bizga hozir haqiqatan ham foydalanishimiz mumkin bo'lgan amaliy yechim kerak.,useful functional,theoretical
delivered,verb,A2,yetkazib berildi yetkazilgan,доставленный,Taken or brought goods or letters to a person or a place.,dɪˈlɪv.əd,7912,actions,The courier delivered the package to my office early this morning.,Kuryer jo‘natmani bugun erta tongda ofisimga yetkazib berdi.,sent transported,kept
collectibles,noun,B2,kolleksiya buyumlari kolleksiyalanadigan narsalar,предметы коллекционирования,"Objects that are worth collecting because they are rare, beautiful, or interesting.",kəˈlek.tə.bəlz,7914,describing,He spends a lot of money buying rare vintage collectibles online.,U onlayn tarzda nodir qadimiy kolleksiya buyumlarini sotib olishga ko‘p pul sarflaydi.,antiques treasures,
exclusive,adjective,B2,eksklyuziv maxsus,эксклюзивный,Limited to only one person or group and not shared with others.,ɪkˈsklu.sɪv,7916,ielts,This hotel offers exclusive access to a private sandy beach for guests.,Bu mehmonxona mehmonlar uchun xususiy qumli sohilda dam olish imkoniyatini taqdim etadi.,sole private,public
seat,noun,A1,o‘rindiq joy,сиденье,A piece of furniture designed for one person to sit upon.,siːt,7918,basics,Please take a seat and wait until the doctor is ready.,"Iltimos, o‘rindiqqa o‘tiring va shifokor tayyor bo‘lguncha kuting.",chair bench,
concerns,noun,B1,tashvishlar xavotirlar,беспокойства,Things that cause you to worry or feel anxious.,kənˈsɝnz,7920,feelings,The manager addressed all the staff concerns during the weekly meeting.,Menejer haftalik yig‘ilishda xodimlarning barcha tashvishlari bo‘yicha gapirdi.,worries anxieties,calm
vendor,noun,B1,sotuvchi savdogar,продавец,A person or company that sells goods or services to the public.,ˈvɛn.də,7922,work,We bought fresh fruit from a local vendor at the market.,Biz bozordagi mahalliy sotuvchidan yangi mevalar sotib oldik.,seller merchant,customer
originally,adverb,B1,dastlab avval boshida,первоначально,At the beginning or before any changes were made.,əˈɹɪd͡ʒ.ɪ.nə.li,7924,time,The house was originally built as a small school in the sixties.,Bu uy dastlab oltmishinchi yillarda kichik maktab sifatida qurilgan edi.,initially firstly,
intel,noun,C1,razvedka ma'lumotlari maxfiy axborot,разведывательная информация,"Secret information, usually related to military or police work.",ˈɪn.tɛl,7926,ielts,The agents gathered crucial intel about the enemy's next move.,Agentlar dushmanning navbatdagi harakati haqida muhim razvedka ma'lumotlarini to‘plashdi.,intelligence information,
philosophy,noun,B2,falsafa,философия,"The study of the fundamental nature of knowledge, reality, and existence.",fɪˈlɒs.ə.fi,7928,ielts,Her philosophy of life is to treat everyone with kindness and respect.,Uning hayot falsafasi hamma bilan mehr va hurmat bilan munosabatda bo'lishdir.,worldview ethos,
regulation,noun,B2,qoida tartib,регламент,An official rule made by a government or organization to control how something works.,ˌɹɛɡjʊˈleɪʃən,7930,ielts,The new government regulation requires all businesses to follow safety standards strictly.,Yangi hukumat qoidasi barcha korxonalardan xavfsizlik standartlariga qat'iy rioya qilishni talab qiladi.,rule law,
reduction,noun,B1,kamaytirish qisqartirish,уменьшение,"The act of making something smaller in size, amount, or price.",ɹɪˈdʌk.ʃən,7932,work,The company announced a significant reduction in the prices of their products.,Kompaniya o'z mahsulotlari narxlarida sezilarli darajada qisqartirish bo'lganini e'lon qildi.,decrease cut,increase
aim,noun,B1,maqsad niyat,цель,A goal or a purpose that you want to achieve.,eɪm,7934,ielts,My main aim is to improve my English speaking skills this year.,Mening asosiy maqsadim bu yil ingliz tilida gaplashish ko'nikmalarimni yaxshilashdir.,goal purpose,
junior,adjective,B1,kichik o'smir,младший,Having a low rank or being younger in age compared to someone else.,ˈd͡ʒuːniə,7936,people-family,He started his career as a junior assistant in a small law firm.,U o'z faoliyatini kichik yuridik firmada yordamchi sifatida boshladi.,younger subordinate,senior
toll,noun,B2,to'lov badal,потери,"A fee that you must pay to use a road, bridge, or tunnel.",təʊl,7938,travel,Drivers have to pay a toll to cross the long bridge every day.,Haydovchilar har kuni uzun ko'prikdan o'tish uchun to'lov to'lashlari kerak.,fee charge,
cape,noun,B2,plash yelka yopinchiq,накидка,A sleeveless piece of clothing that hangs from the shoulders over the back.,keɪp,7940,clothes,The hero wore a long red cape that flew in the wind.,Qahramon shamolda hilpiraydigan uzun qizil plash kiygan edi.,cloak,
tip,noun,A2,uch uchki,кончик,The pointed or thin end of something.,tɪp,7942,describing,I burnt the tip of my finger on the hot stove.,Issiq plitaga barmog'imning uchini kuydirib oldim.,extremity end,
secondary,adjective,B2,ikkilamchi ikkinchi darajali,вторичный,Less important than something else or coming after the first thing.,ˈsɛkənd(ə)ɹɪ,7944,ielts,This is a secondary issue that we can discuss later today.,Bu bugun keyinroq muhokama qilishimiz mumkin bo'lgan ikkilamchi masala.,minor subordinate,primary
wonderful,adjective,A2,ajoyib juda yaxshi,замечательный,"Very good, pleasant, or enjoyable.",ˈwʌn.də.fl̩,7946,feelings,We had a wonderful time at the party last night.,Kecha kechqurun ziyofatda juda ajoyib vaqt o'tkazdik.,amazing fantastic,terrible
ladies,noun,A2,xonimlar ayollar,дамы,A polite or formal way to refer to women.,ˈleɪ.diz,7948,people-family,The ladies were invited to join the meeting in the hall.,Xonimlar zaldagi majlisga taklif qilindilar.,women,
guess,verb,A2,taxmin qilmoq chamalamoq,угадывать,To give an answer or opinion without having all the facts.,ɡɛs,7950,actions,"If you do not know the answer, just take a guess.","Agar javobni bilmasangiz, shunchaki taxmin qilib ko'ring.",estimate speculate,
prevention,noun,B2,oldini olish,предотвращение,The act of stopping something from happening.,pɹɪˈvɛnʃən,7952,ielts,Eating healthy food is an important part of disease prevention.,Sog'lom ovqatlanish kasalliklarning oldini olishning muhim qismidir.,,
ski,verb,A2,chang'ida uchmoq,кататься на лыжах,"To move over snow wearing long, flat pieces of wood or plastic on your feet.",skiː,7954,travel,We spent our winter holidays learning how to ski in the mountains.,Biz qishki ta'tilimizni tog'larda chang'ida uchishni o'rganish bilan o'tkazdik.,,
soccer,noun,A1,futbol,футбол,A game where two teams kick a ball into a goal.,ˈsɒk.ə,7956,basics,My brother plays soccer for his school team every Saturday.,Akam har shanba kuni maktab jamoasi uchun futbol o'ynaydi.,football,
math,noun,A1,matematika,математика,"The study of numbers, shapes, and measurements.",mæθ,7958,school,I find math to be the most difficult subject at school.,Men maktabdagi eng qiyin fan matematika deb hisoblayman.,,
import,verb,B2,import qilmoq chet eldan keltirmoq,импортировать,To bring goods or services into a country from abroad to sell.,ˈɪm.pɔːt,7960,work,Many countries import oil to help their local industries grow.,Ko'pgina mamlakatlar mahalliy sanoatini rivojlantirish uchun neft import qiladi.,,export
presence,noun,B2,mavjudlik ishtirok,присутствие,The fact of being in a particular place at a specific time.,ˈpɹɛzn̩s,7962,ielts,The doctor's presence in the room made the patient feel safer.,Shifokorning xonada mavjudligi bemorning o'zini xavfsizroq his qilishiga yordam berdi.,,
instant,noun,B1,lahza on,мгновение,A very short period of time.,ˈɪnstənt,7964,time,"For an instant, he forgot where he had left his keys.",Bir lahzaga u kalitlarini qayerga qo'yganini unutib qo'ydi.,moment,
automatic,adjective,B2,avtomatik avtomatlashtirilgan,автоматический,Working by itself without needing people to control it all the time.,ˌɔː.təˈmæt.ɪk,7966,describing,The automatic doors opened as soon as we walked towards the store.,Avtomatik eshiklar biz do'kon tomon yurishimiz bilanoq ochildi.,self-operating,manual
healthcare,noun,B2,sog'liqni saqlash tibbiy xizmat,здравоохранение,The service of providing medical care to a population.,ˈhɛlθkɛɚ,7968,body-health,The government is working to improve the quality of national healthcare services.,Hukumat milliy sog'liqni saqlash xizmatlari sifatini oshirish ustida ishlamoqda.,,
majority,noun,B2,ko'pchilik aksariyat,большинство,More than half of a group of people or things.,məˈd͡ʒɒ.ɹɪti,7970,ielts,The majority of students passed the exam with very high grades.,Talabalarning aksariyati imtihondan juda yuqori baholar bilan o'tdilar.,,minority
ahead,adverb,B1,oldinga oldinda,впереди,Further forward in space or time than someone or something else.,əˈhɛd,7972,describing,The car ahead of us stopped suddenly because of the red light.,Bizning oldimizdagi mashina qizil chiroq tufayli to'satdan to'xtadi.,,
participation,noun,C1,ishtirok qatnashish,участие,The act of taking part in an activity or event.,pɑːˌtɪs.ɪˈpeɪ.ʃən,7974,ielts,Active participation in class is expected from all the students today.,Bugun barcha talabalardan darsda faol ishtirok etish kutilmoqda.,involvement engagement,
preview,noun,B2,oldindan ko'rish,предварительный просмотр,A chance to see something before it is officially released or finished.,ˈpɹiːvjuː,7976,ielts,I watched a short movie preview before the main feature began today.,Asosiy film boshlanishidan oldin men qisqacha treylerni tomosha qildim.,foretaste teaser,
fly,verb,A1,uchmoq,летать,To move through the air using wings or an aircraft.,ˈflaɪ̯,7978,actions,Birds fly south every winter to find warmer weather for survival.,Qushlar qishda issiqroq havo izlab janubga uchib ketishadi.,soar,
manner,noun,B1,uslub odob-axloq,манера,The way in which something is done or how a person behaves.,ˈmænə,7980,describing,He spoke in a very calm manner during the difficult team meeting.,U qiyin jamoa yig'ilishi davomida juda xotirjam ohangda gapirdi.,method style,
matrix,noun,C1,matritsa muhit,матрица,A complex structure or situation where something originates or develops.,ˈmeɪ.tɹɪks,7982,ielts,The scientific study examines the complex matrix of social relationships in cities.,Ilmiy tadqiqot shaharlardagi ijtimoiy munosabatlarning murakkab tizimini o'rganadi.,framework,
combination,noun,B1,birikma uyg'unlik,соединение,The act of joining two or more things together to form one.,ˌkɒmbɪˈneɪʃən,7984,ielts,This delicious cake is a perfect combination of chocolate and fresh berries.,Bu mazali tort shokolad va yangi uzilgan rezavorlarning mukammal uyg'unligidir.,mixture blend,
amendment,noun,C1,o'zgartirish tuzatish,поправка,A small change or addition made to a law or a formal document.,əˈmɛndmənt,7986,ielts,The government proposed an important amendment to the country's main trade law.,Hukumat mamlakatning asosiy savdo qonuniga muhim o'zgartirish kiritishni taklif qildi.,improvement correction,
despite,preposition,B2,qaramay,несмотря на,Used to say that something happens even though something else might prevent it.,dɪˈspaɪt,7988,ielts,We enjoyed the picnic despite the cold wind blowing all day long.,Kun bo'yi sovuq shamol esishiga qaramay piknikdan zavq oldik.,although notwithstanding,
strength,noun,B1,kuch quvvat,сила,The physical power and energy that someone or something has.,ˈstɹɛŋθ,7990,body-health,It requires great physical strength to lift these very heavy boxes.,Bu juda og'ir qutilarni ko'tarish uchun katta jismoniy kuch talab qilinadi.,power might,weakness
turkey,noun,A2,kurka,индейка,A large bird kept on farms for its meat.,ˈtɜːki,7992,food-drink,We usually eat roasted turkey for dinner during the holiday season.,Biz bayram kunlari kechki ovqatga odatda qovurilgan kurka yeymiz.,,
libraries,noun,A1,kutubxonalar,библиотеки,Buildings where collections of books are kept for people to read or borrow.,ˈlaɪbɹəriz,7994,school,Public libraries are important places for students to study quietly together.,Jamoat kutubxonalari talabalar uchun tinch muhitda birga o'qish uchun muhim joylardir.,,
proper,adjective,B1,mos to'g'ri,правильный,"Correct, suitable, or according to social rules.",ˈpɹɒpə,7996,describing,You should wear proper clothes when you go to a job interview.,Ishga kirish uchun suhbatga borganingizda mos kiyim kiyishingiz kerak.,suitable appropriate,improper
singapore,noun,A2,Singapur,Сингапур,A modern island city-state located in Southeast Asia.,ˌsɪŋəˈpɔː,7998,travel,Many international business people travel to Singapore every single year.,Ko'plab xalqaro ishbilarmonlar har yili Singapurga sayohat qilishadi.,,
delta,noun,B2,delta,дельта,An area of land at the end of a river where it meets the sea.,ˈdɛltə,8000,nature,The Nile Delta is a very fertile region for growing many crops.,Nil deltasi ko'plab ekinlar yetishtirish uchun juda unumdor hudud hisoblanadi.,,
fear,noun,A2,qo'rquv,страх,An unpleasant emotion caused by danger or feeling threatened.,ˈfɪə,8002,feelings,She felt a deep fear when she heard the loud scary noise.,U baland va qo'rqinchli shovqinni eshitganida chuqur qo'rquvni his qildi.,dread terror,courage
phoenix,noun,C1,feniks,феникс,A mythical bird that dies in fire and is born again from its ashes.,ˈfiːnɪks,8004,ielts,The company rose like a phoenix after its recent financial collapse.,Kompaniya yaqindagi moliyaviy inqirozidan so'ng qayta tirildi.,,
convention,noun,B2,anjuman qurultoy,собрание,A large meeting of people who share the same interest or job.,kənˈvɛn.ʃən,8006,ielts,The annual science convention was held in Geneva this year.,Yillik fan anjumani bu yil Jenevada o'tkazildi.,conference gathering,
comfort,noun,A2,qulaylik shinamlik,комфорт,A state of feeling relaxed and free from pain or worry.,ˈkʌm.fət,8008,home,You can sleep in complete comfort with our soft new mattress.,Bizning yumshoq yangi matrasimiz bilan siz to'liq qulaylikda uxlay olasiz.,ease relaxation,austerity
cisco,noun,C2,sig balig'i,сиг,A type of small freshwater fish found in cold North American lakes.,ˈsɪskəʊ,8010,nature,The local fishermen caught a cisco in the deep cold lake.,Mahalliy baliqchilar chuqur sovuq ko'lda sig baliqlarini tutishdi.,,
alpha,noun,B2,alfa birinchi,альфа,"The first letter of the Greek alphabet, often representing the start of something.",ˈælfə,8012,ielts,"In many scientific studies, the alpha version is the very first one.",Ko'pgina ilmiy tadqiqotlarda alfa versiya eng birinchisi hisoblanadi.,beginning,omega
