headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
construct,verb,B2,qurmoq bunyod etmoq,строить,"To build something, especially a building, structure, or machine.",ˈkɒn.stɹʌkt,15494,work,The company plans to construct a new bridge over the river.,Kompaniya daryo ustiga yangi ko'prik qurishni rejalashtirmoqda.,build assemble,destroy
inquiries,noun,B2,so'rovlar surishtiruvlar,запросы,Questions that you ask to get information about something.,ɪnˈkwaɪəɹiz,15496,work,We have received many inquiries about the new products this week.,Bu hafta yangi mahsulotlar haqida ko'plab so'rovlar oldik.,queries questions,
bridal,adjective,B2,kelinga oid to'y,свадебный,Related to a bride or a wedding ceremony.,ˈbraɪ.dl̩,15498,people-family,She went shopping to find the perfect bridal dress for her wedding.,U to'yi uchun mukammal kelinlik ko'ylagini izlab do'konlarga bordi.,nuptial wedding,
annex,verb,C2,qo'shib olmoq,аннексировать,To take control of a country or region and add it to your own.,ˈænɛks,15500,ielts,History shows that empires often tried to annex neighboring territories by force.,"Tarix shuni ko'rsatadiki, imperiyalar ko'pincha qo'shni hududlarni kuch bilan qo'shib olishga harakat qilgan.",seize incorporate,
mag,noun,B1,jurnal,журнал,"A thin book with stories, news, and pictures, usually published every week or month.",ˈmæɡ,15502,school,I read an interesting article about travel in my favorite mag today.,Bugun sevimli jurnalimda sayohat haqida qiziqarli maqola o'qidim.,magazine periodical,
inspiration,noun,B2,ilhom,вдохновение,A sudden feeling of enthusiasm or a new idea that helps you create something.,ˌɪn.spɪˈɹeɪ.ʃən,15506,ielts,The natural beauty of the mountains provided inspiration for his new painting.,Tog'larning tabiat go'zalligi unga yangi asari uchun ilhom bag'ishladi.,creativity motivation,
tribal,adjective,B2,qabila qabilaviy,племенной,"Relating to a group of people who share the same culture, language, and ancestors.",ˈtɹaɪbəl,15508,ielts,The village still follows traditional tribal laws passed down through many generations.,Qishloqda hali ham avloddan avlodga o‘tib kelayotgan an’anaviy qabilaviy qonunlarga amal qilinadi.,ethnic,
freight,noun,B2,yuk tashish,груз,"Large quantities of goods being transported by ship, train, or aircraft.",fɹeɪt,15510,travel,The freight shifted during the journey and the trailer turned over.,Yo‘l davomida yuk siljib ketdi va tirkama ag‘darilib tushdi.,cargo shipment,
rebate,noun,C1,chegirma pul qaytarish,возврат части платежа,An amount of money that is returned to you after you have paid for something.,ˈɹiːbeɪt,15512,work,You may be eligible for a tax rebate if you overpaid last year.,"Agar o‘tgan yili ortiqcha soliq to‘lagan bo‘lsangiz, soliqdan pul qaytarib olish huquqiga egasiz.",discount refund,
meetup,noun,B1,uchrashuv,встреча,An informal meeting where people come together to share interests or discuss topics.,ˈmitˌʌp,15514,places,We organized a meetup in the local library to discuss our new project.,Yangi loyihamizni muhokama qilish uchun mahalliy kutubxonada uchrashuv tashkil qildik.,gathering,
shuttle,noun,B1,qatnov transporti,челночный транспорт,A vehicle that travels regularly back and forth between two specific places.,ˈʃʌtəl,15516,travel,The shuttle bus runs to the airport every thirty minutes from here.,Qatnov avtobusi bu yerdan har o‘ttiz daqiqada aeroportga qatnaydi.,transfer,
aggregate,noun,C1,jami umumiy,совокупность,A total number or amount made by adding together several smaller parts.,ˈæɡ.ɹɪ.ɡət,15518,ielts,The aggregate of these small errors led to a major system failure.,Ushbu kichik xatolarning umumiy yig'indisi tizimning jiddiy ishdan chiqishiga olib keldi.,total sum,
stunning,adjective,B1,ajoyib aqlbovar-qilmas,поразительный,Extremely beautiful or very impressive.,ˈstʌn.ɪŋ,15520,describing,She looked absolutely stunning in that long blue evening dress.,U uzun ko'k kechki libosida juda ajoyib ko'rinardi.,beautiful amazing,ugly
actively,adverb,B1,faol tarzda,активно,In a way that involves doing a lot of work or participating often.,ˈæktɪvli,15522,actions,They are actively looking for a new house in the city center.,Ular shahar markazidan faol tarzda yangi uy izlashmoqda.,energetically busily,passively
ciao,interjection,A2,salom xayr,"привет, пока",An informal way to say hello or goodbye.,t͡ʃaʊ,15524,basics,He waved and shouted ciao before jumping onto the train.,U poyezdga chiqishdan oldin qo'l siltab xayr deb baqirdi.,hello goodbye,
knee,noun,A2,tizza,колено,The joint that connects the top and bottom parts of your leg.,niː,15526,body-health,I fell down yesterday and hurt my left knee quite badly.,"Kecha yiqilib tushib, chap tizzamni qattiq jarohatladim.",,
prep,verb,B2,tayyorlamoq,подготавливать,To get something or someone ready for a specific event or task.,pɹɛp,15528,actions,We need to prep the room before the guests arrive this evening.,Mehmonlar kechqurun kelguncha xonani tayyorlab qo'yishimiz kerak.,prepare arrange,
complicated,adjective,B1,murakkab chigal,сложный,Having many different parts and therefore difficult to understand or deal with.,ˈkɒm.plɪ.keɪ.tɪd,15530,describing,The instructions for this new machine are very complicated to follow.,Ushbu yangi qurilmaning yo'riqnomalariga amal qilish juda murakkab.,complex difficult,simple
butler,noun,C1,dvorik xizmatkor,дворецкий,The main male servant in a large house who manages other staff.,ˈbʌt.lə(ɹ),15532,home,The butler served dinner to the guests in the grand dining room.,Dvoretskiy mehmonlarga katta zalda kechki ovqat tortdi.,servant,
payroll,noun,B2,ish haqi fondi xodimlar ro'yxati,платёжная ведомость,A list of employees and the amount of money each person should be paid.,ˈpeɪˌɹəʊl,15534,work,The company has over five hundred employees on its monthly payroll.,Kompaniya oylik maosh to'lanadigan besh yuzdan ortiq xodimga ega.,wages salary,
cookbook,noun,A2,pazandalik kitobi retseptlar to'plami,кулинарная книга,A book that contains instructions and recipes for preparing different kinds of food.,ˈkʊkˌbʊk,15536,food-drink,I found a delicious cake recipe in my grandmother's old cookbook.,Buvimning eski pazandalik kitobidan mazali tort retseptini topib oldim.,recipebook,
courier,noun,B1,kuryer yetkazib beruvchi,курьер,A person or company whose job is to take packages or messages somewhere.,ˈkʊ.ɹi.ə,15540,work,I sent the important documents to the office using a private courier.,Men muhim hujjatlarni ofisga xususiy kuryer orqali yubordim.,messenger,
hints,noun,B1,ishoralar maslahatlar,намеки,Small pieces of information that suggest something or help you understand a situation.,hɪnts,15542,actions,She gave me a few hints about what to buy for him.,U menga unga nima sovg'a qilishim kerakligi haqida bir nechta ishora berdi.,clues tips,
unlikely,adjective,B2,ehtimoli kam ishonarsiz,маловероятный,Not expected to happen and probably not true.,ʌnˈlaɪkli,15544,ielts,It is highly unlikely that the team will win the match today.,Jamoaning bugungi o'yinda g'alaba qozonishi ehtimoldan yiroq.,improbable doubtful,likely
techno,noun,B2,texno musiqasi,техно,A type of fast electronic dance music with a strong and steady beat.,ˈtɛknoʊ,15546,ielts,They danced all night to the loud techno music at the club.,Ular klubda tun bo'yi baland texno musiqasiga raqs tushishdi.,electronic dance,
beverage,noun,B2,ichimlik,напиток,"Any type of liquid that you can drink, usually other than water.",ˈbɛv.ə.ɹɪd͡ʒ,15548,food-drink,A wide selection of hot and cold beverages is served at breakfast.,Nonushtada turli xil issiq va sovuq ichimliklar tortiladi.,drink,
tribute,noun,C1,hurmat izhori ehtirom,дань уважения,"Something that you say, do, or give to show respect or admiration for someone.",ˈtɹɪbjuːt,15550,ielts,The concert was held as a tribute to the famous late singer.,Konsert marhum mashhur xonandaga ehtirom sifatida o'tkazildi.,homage honor,
forestry,noun,C1,o'rmonchilik o'rmon xo'jaligi,лесоводство,"The science and practice of planting, managing, and caring for forests and trees.",ˈfɒɹ.ɪst.ɹi,15552,nature,Modern forestry aims to protect natural resources while harvesting wood for profit.,Zamonaviy o'rmonchilik tabiatni asrash va yog'ochdan foydalanishni muvozanatda saqlashga qaratilgan.,silviculture,
rarely,adverb,A2,kamdan-kam gohida,редко,Not happening often; very seldom.,ˈɹɛːli,15556,time,We rarely go to the cinema because we prefer watching movies at home.,"Biz kinoteatrga kamdan-kam boramiz, chunki uyda kino ko'rishni afzal ko'ramiz.",seldom,frequently
genesis,noun,C2,kelib chiqish boshlanish,происхождение,The origin or beginning of something.,ˈd͡ʒɛn.ə.sɪs,15558,ielts,Many historians research the genesis of the industrial revolution in Britain.,Ko'plab tarixchilar Britaniyada sanoat inqilobining boshlanishini o'rganishadi.,origin beginning,end
incorrect,adjective,A2,noto'g'ri xato,неправильный,Not true or containing mistakes.,ˌɪn.kəˈɹɛkt,15560,describing,He gave an incorrect answer to a simple question during the lesson.,U dars paytida oddiy savolga noto'g'ri javob berdi.,wrong erroneous,correct
furnishings,noun,B1,jihozlar jihozlash,меблировка,"Items like furniture, curtains, and carpets used to decorate a room.",ˈfɜː.nɪ.ʃɪŋz,15562,home,They spent a lot of money on new furnishings for their house.,Uylarini yangi jihozlar bilan to'ldirish uchun ko'p pul sarflashdi.,furniture decor,
letting,noun,B2,ijara ijaraga berish,сдача внаем,The act of allowing someone to use a property in exchange for money.,ˈlɛtɪŋ,15564,home,The agency specializes in the letting of luxury apartments in the city.,Agentlik shahardagi hashamatli kvartiralarni ijaraga berish bilan shug'ullanadi.,tenancy renting,
thereby,adverb,C1,shu tariqa,тем самым,In a way that is a direct result of the action mentioned.,ðɛɹˈbaɪ,15566,ielts,"He saved money, thereby allowing himself to travel around the world.",U pul tejab qoldi va shu sababli dunyo bo'ylab sayohat qila oldi.,consequently accordingly,
perception,noun,C1,idrok tushuncha,восприятие,The way you think about or understand a situation or person.,pəˈsɛpʃn̩,15568,ielts,The public perception of the government has changed during the last year.,O‘tgan bir yil ichida hukumatga nisbatan jamoatchilik fikri o‘zgardi.,awareness insight,
humidity,noun,B2,namlik,влажность,The amount of water vapor that is present in the air.,hjuːˈmɪd.ə.ti,15570,nature,The high humidity made the air feel sticky and very hot.,Havodagi yuqori namlik tufayli havo yopishqoq va juda issiq tuyuldi.,dampness,
renaissance,noun,C2,uyg‘onish qayta tiklanish,возрождение,A new period of growth or activity for something that was not popular.,ɹəˈneɪs(ə)ns,15572,ielts,There has been a renaissance in the popularity of traditional folk music.,An’anaviy xalq musiqasining ommaviyligi qayta tiklanmoqda.,revival rebirth,
pathology,noun,C2,patologiya kasallik,патология,A physical or mental condition that is not normal or healthy.,pəˈθɒləd͡ʒi,15574,body-health,Doctors are trying to determine if there is a specific physical pathology.,Shifokorlar aniq bir jismoniy xastalik bor yoki yo‘qligini aniqlashga urinishmoqda.,abnormality illness,
bra,noun,B1,byustgalter lif,бюстгальтер,A piece of women's underwear worn to support the breasts.,bɹɑː,15576,clothes,She went to the store to buy a new sports bra.,U yangi sport byustgalteri sotib olish uchun do‘konga bordi.,,
ordinance,noun,C1,farmoyish qaror,постановление,A law or rule that is made by a local government.,ˈɔːdɪnəns,15578,ielts,The city council passed an ordinance to limit noise in the park.,Shahar kengashi bog‘da shovqinni cheklash haqida qaror qabul qildi.,bylaw,
chess,noun,B1,shaxmat,шахматы,A strategic board game for two players using pieces to checkmate the opponent's king.,t͡ʃɛs,15580,actions,My grandfather taught me how to play chess when I was young.,Yoshligimda bobom menga shaxmat o'ynashni o'rgatgan.,boardgame,
oscar,noun,B2,oskar balig'i,астронотус,A popular South American freshwater fish often kept in home aquariums.,ˈɒs.kə,15582,animals,The oscar is an interesting fish that requires a very large tank.,"Oskar juda qiziqarli baliq bo'lib, unga katta akvarium kerak bo'ladi.",cichlid,
possibilities,noun,B2,imkoniyatlar,возможности,The chances that something may happen or exist.,ˌpɒsɪˈbɪlitiz,15584,ielts,We should consider all the possibilities before making a final decision.,Yakuniy qaror qabul qilishdan oldin barcha imkoniyatlarni ko'rib chiqishimiz kerak.,opportunities options,impossibility
canal,noun,B2,kanal,канал,"A long, narrow man-made waterway used for boats or moving water to farms.",kəˈnɛl,15586,places,"The small boat traveled slowly down the quiet, man-made canal.",Kichik qayiq sokin sun'iy kanal bo'ylab sekin suzib o'tdi.,waterway channel,
amino,adjective,C1,amin,амино-,Relating to a chemical group that contains nitrogen and hydrogen.,əˈmiːnəʊ,15588,ielts,Amino acids are essential building blocks for protein in the human body.,Aminokislotalar inson tanasidagi oqsil uchun muhim qurilish materialidir.,,
herbs,noun,B1,ko'katlar giyohlar,травы,Plants used in cooking to give flavor or in medicine to treat illnesses.,hɜːbz,15590,food-drink,Add some fresh herbs to the soup for a better flavor.,Sho'rvaga mazzali bo'lishi uchun ozgina yangi ko'katlar qo'shib yuboring.,spices greenery,
analytical,adjective,C1,tahliliy,аналитический,Using logical methods to examine something carefully and understand how it works.,ˌæn.əˈlɪt.ɪ.kəl,15592,ielts,He has an analytical mind and solves complex problems very quickly.,U tahliliy fikrlash qobiliyatiga ega va murakkab masalalarni juda tez yechadi.,logical systematic,emotional
lying,verb,A2,yolg'on gapirish,лгущий,Saying things that are not true on purpose to deceive someone.,ˈlaɪ.ɪŋ,15594,actions,She realized that her brother was lying about where he had been.,U akasi qayerda bo'lgani haqida yolg'on gapirayotganini tushunib yetdi.,dishonesty deceit,truth
strict,adjective,B1,qat'iy talabchan,строгий,Demanding that rules are obeyed and people behave in a certain way.,stɹɪkt,15596,describing,Our teacher is very strict about arriving at class on time.,O'qituvchimiz darsga o'z vaqtida kelish masalasida juda talabchan.,firm severe,lenient
dive,verb,B1,suvga sakramoq sho‘ng‘imoq,нырять,To jump headfirst into water or swim down under the water surface.,daɪv,15598,actions,He decided to dive into the cool pool to escape the heat.,U jaziramadan qutulish uchun salqin hovuzga sho‘ng‘ishga qaror qildi.,plunge,
circulation,noun,B2,muomala aylanish,обращение,The movement of things like money or blood through a system.,ˌsɜː(ɹ).kjʊˈleɪ.ʃən,15600,ielts,The new bank notes will come into circulation early next month.,Yangi banknotlar kelasi oyning boshida muomalaga chiqariladi.,flow,
drill,verb,B2,parmalamoq burg‘ulamoq,сверлить,To make a hole in something using a special spinning tool.,dɹɪl,15602,home,You need to drill a hole in the wall to hang pictures.,Rasm osish uchun devorga teshik parmalashingiz kerak bo‘ladi.,bore,
offense,noun,B2,xafa bo‘lish ranjish,обида,A feeling of anger or unhappiness caused by something someone said or did.,əˈfɛns,15604,feelings,I hope you take no offense at my honest opinion about this.,"Umid qilamanki, bu haqidagi samimiy fikrimdan xafa bo‘lmaysiz.",resentment,
protest,verb,B2,norozilik bildirmoq,протестовать,To show publicly that you strongly disagree with something.,ˈpɹəʊ.tɛst,15606,ielts,Thousands of people took to the streets to protest against high taxes.,Minglab odamlar yuqori soliqlarga qarshi norozilik bildirish uchun ko‘chaga chiqishdi.,object,
hobby,noun,A2,qiziqish xobbi,хобби,An activity that you enjoy doing during your free time.,ˈhɒ.bi,15608,actions,I like to collect stamps from different countries as a hobby.,Men bo'sh vaqtimda turli davlatlarning markalarini yig'ish bilan shug'ullanaman.,pastime interest,
invention,noun,B2,ixtiro,изобретение,A new product or process that has been designed or created for the first time.,ɪnˈvɛnʃən,15610,ielts,The invention of the internet changed the way we communicate with others.,Internetning ixtiro qilinishi odamlar bilan muloqot qilish usulimizni o'zgartirdi.,creation innovation,
nickname,noun,B1,laqab,прозвище,An informal name given to someone instead of their real name.,ˈnɪkneɪm,15612,people-family,"My name is Jonathan, but my friends call me by my nickname Johnny.","Ismim Jonatan, lekin do'stlarim meni Jonni deb chaqirishadi.",alias,
technician,noun,B1,texnik mutaxassis,техник,A person who is an expert in technical tasks or operating machines.,tɛkˈnɪʃən,15614,work,The lift technician checked the cables to make sure it was safe.,Lift texnik xodimi xavfsizligini ta'minlash uchun arqonlarni tekshirib ko'rdi.,expert specialist,
trick,noun,B1,hiyla aldov,обман,An action intended to deceive someone or make them believe something that is not true.,ˈtɹɪk,15616,actions,He played a mean trick on his sister as an April joke.,U aprel hazili sifatida singlisini aldab qo'ydi.,deception fraud,honesty
enquiry,noun,B2,so'rov surishtiruv,запрос,A request for information about something or a formal investigation into a matter.,ɪnˈkwaɪə.ɹi,15618,ielts,I sent an enquiry to the company about their new summer courses.,Men kompaniyaga ularning yangi yozgi kurslari haqida so'rov yubordim.,query investigation,
closure,noun,C1,xotima yakun,завершение,A feeling of emotional resolution after a difficult or sad event in your life.,ˈkləʊ.ʒə(ɹ),15620,feelings,Talking about the past helped her finally find a sense of closure.,O'tmish haqida gaplashish unga nihoyat ko'ngli xotirjamlik topishiga yordam berdi.,conclusion end,uncertainty
raid,noun,B2,reyd hujum,налет,A sudden surprise attack or search by police or soldiers on a specific location.,ɹeɪd,15622,ielts,The police carried out a raid on the illegal gambling house last night.,Politsiya o'tgan kecha noqonuniy qimorxona bo'yicha reyd o'tkazdi.,attack incursion,
volt,noun,B2,volt,вольт,The standard unit used to measure electrical pressure or force between two points.,vəʊlt,15624,ielts,The battery provides twelve volts of power to the small device.,Batareya kichik qurilmaga o'n ikki voltli quvvat yetkazib beradi.,,
playlist,noun,B1,pleylist qo'shiqlar ro'yxati,плейлист,A collection of songs or videos arranged to be played in a certain order.,ˈpleɪˌlɪst,15628,actions,I created a new playlist for my long drive home today.,Bugun uyga uzoq yo'l uchun yangi pleylist tuzib oldim.,setlist collection,
registrar,noun,B2,ro'yxatga oluvchi kotib,регистратор,An official person who keeps records or manages registration for an organization.,ˈɹɛd͡ʒ.ɪsˌtɹɑɹ,15630,work,You must visit the registrar to confirm your student enrollment details.,Talabalik holatingizni tasdiqlash uchun ro'yxatga oluvchi kotibga murojaat qilishingiz kerak.,clerk recorder,
supporters,noun,A2,muxlislar tarafdorlar,сторонники,"People who actively approve of and encourage a person, team, or cause.",səˈpɔːtəz,15632,people-family,The football team thanked all their supporters after the big game.,Futbol jamoasi muhim o'yindan so'ng barcha muxlislariga minnatdorchilik bildirdi.,fans followers,opponents
dirt,noun,A2,tuproq kir,грязь,Loose earth or soil that makes things look unclean.,dɜːt,15634,nature,The children came inside with dirt all over their clean shoes.,Bolalar toza poyabzallarini loy va tuproq qilib uyga kirib kelishdi.,soil mud,
withdrawal,noun,B2,yechib olish chiqib ketish,снятие,The act of taking money out of an account.,wɪðˈdɹɔː(ə)l,15636,work,I need to make a cash withdrawal from the bank machine today.,Bugun bankomatdan naqd pul yechib olishim kerak.,removal deduction,deposit
wider,adjective,A2,kengroq,шире,Having a greater distance from one side to the other than something else.,ˈwaɪdɚ,15638,describing,We need to find a wider road to accommodate all this traffic.,Bu tirbandlikka sig'ish uchun bizga kengroq yo'l kerak.,broader,narrower
cancellation,noun,B2,bekor qilish,отмена,The act of deciding that a planned event will not take place.,kænsəˈleɪʃən,15640,ielts,The cancellation of our flight caused a lot of problems for us.,Aviaparvozlarning bekor qilinishi bizga ko'p muammolarni keltirib chiqardi.,annulment revocation,
screw,verb,B1,buramoq vintlamoq,привинчивать,To attach or fix something in place using a metal fastener with a spiral.,skɹuː,15642,home,You need to screw the handle tightly onto the wooden door.,Dastani yog'och eshikka mahkam burab qo'yishingiz kerak.,fasten attach,
publicly,adverb,B2,ommaviy tarzda ochiqchasiga,публично,In a way that is seen or known by many people.,ˈpʌblɪkli,15644,ielts,The company publicly apologized for the mistake they made last week.,Kompaniya o'tgan haftadagi xatosi uchun ommaviy tarzda uzr so'radi.,openly,privately
hourly,adjective,B1,soatbay har soatda,ежечасно,Happening or produced once every hour.,ˈaʊ̯əli,15646,time,There is an hourly train service to the city center from here.,Bu yerdan shahar markaziga soatbay qatnovchi poyezdlar bor.,periodic,
veterinary,adjective,B2,veterinariya mollar,ветеринарный,Connected with the medical care and treatment of sick or injured animals.,ˈvɛtɪnɹi,15648,body-health,The vet used his veterinary knowledge to save the injured farm horse.,Veterinar jarohatlangan otni davolash uchun o'z bilimlaridan foydalandi.,,
acer,noun,C2,chinor,клён,"A type of tree that has leaves with five points, also known as a maple.",ˈeɪsə,15650,nature,The bright red leaves of the acer tree look beautiful in autumn.,Kuzda chinor daraxtining yorqin qizil barglari juda chiroyli ko'rinadi.,maple,
reseller,noun,B2,sotuvchi vositachi,реселлер,A person or company that buys goods to sell them again to other people.,ˌriːˈsɛlər,15652,work,The company became an authorized reseller of the new computer software system.,Kompaniya yangi kompyuter dasturiy ta'minotining rasmiy sotuvchisiga aylandi.,trader distributor,
informal,adjective,B1,norasmiy erkin,неформальный,"Relaxed and friendly, not following strict rules or ceremonies.",ɪnˈfɔː.m(ə)l,15654,describing,We decided to hold an informal meeting to discuss our new plans.,Biz yangi rejalarimizni muhokama qilish uchun norasmiy yig'ilish o'tkazishga qaror qildik.,casual relaxed,formal
relevance,noun,C1,daxldorlik o'rinlilik,актуальность,The quality of being directly connected with and important to the current subject.,ˈɹɛl.ɪ.vən(t)s,15656,ielts,The speaker explained the relevance of his research to our daily lives.,Ma'ruzachi o'z tadqiqotining kundalik hayotimiz uchun qanchalik muhimligini tushuntirdi.,importance connection,irrelevance
mechanics,noun,B2,mexanika,механика,The part of science that studies how forces make objects with mass move.,məˈkænɪks,15658,ielts,The physics professor explained the basic mechanics of how gravity works daily.,Fizika o‘qituvchisi tortishish kuchi qanday ishlashining asosiy mexanikasini tushuntirib berdi.,,
heavily,adverb,B1,juda ko‘p kuchli,сильно,To a great extent or in a very large amount.,ˈhɛvɪli,15660,describing,The region relies heavily on agriculture for its main economic income.,Bu hudud o‘zining asosiy iqtisodiy daromadi uchun qishloq xo‘jaligiga juda ko‘p tayanadi.,greatly severely,lightly
fifty,noun,A1,ellik,пятьдесят,The number that comes after forty-nine and before fifty-one.,ˈfɪfti,15662,basics,I bought fifty apples at the market to share with my friends.,Do‘stlarim bilan baham ko‘rish uchun bozordan ellikta olma sotib oldim.,,
numerical,adjective,B2,sonli raqamli,числовой,Relating to or represented by numbers.,n(j)uːˈmɛɹ.ɪ.kəl,15664,ielts,The company showed a clear numerical increase in sales this year.,Kompaniya bu yil savdo hajmining aniq raqamli o‘sishini ko‘rsatdi.,mathematical,
geek,noun,B2,bilimdon kompyuterchi,гик,A person who is very interested in technology or a specific hobby.,ɡiːk,15666,people-family,My brother is a total computer geek who fixes all our software.,Akam — barcha dasturlarimizni tuzatadigan haqiqiy kompyuter bilimdoni.,buff nerd,
uncle,noun,A1,amaki tog‘a,дядя,The brother of one's father or mother.,ˈʌŋ.kl̩,15668,people-family,My uncle visited us yesterday and brought some delicious fruits from home.,"Kecha amakim biznikiga kelib, uydan mazali mevalar olib keldilar.",,
reflection,noun,B2,aks,отражение,An image that you see when looking at a mirror or on a still water surface.,ɹɪˈflɛkʃən,15670,describing,The cat jumped when it saw its own reflection in the glass.,Mushuk oynadagi o'z aksini ko'rib cho'chib ketdi.,image,
sink,noun,A2,rakovina yuvinish joyi,раковина,A fixed basin in a kitchen or bathroom used for washing hands or dishes.,ˈsɪŋk,15672,home,Please put the dirty dishes in the kitchen sink after your meal.,Ovqatlangandan keyin iflos idishlarni oshxonadagi rakovinaga solib qo'ying.,basin,
assure,verb,B2,ishontirmoq kafolatlamoq,заверять,To tell someone that something is definitely true or will definitely happen to stop them worrying.,əˈʃɔː(ɹ),15674,ielts,I assure you that the project will be finished on time today.,Sizni ishontirib aytamanki loyiha bugun o'z vaqtida tugatiladi.,convince reassure,
sodium,noun,C1,natriy,натрий,"A soft, silver-colored chemical element that is found in salt.",ˈsəʊ.dɪəm,15676,ielts,Too much sodium in your diet can be bad for your heart.,Ratsionda natriyning me'yoridan ortiq bo'lishi yurak uchun zararli bo'lishi mumkin.,,
spirituality,noun,C1,ma'naviyat ruhoniylik,духовность,The quality of being concerned with the human spirit or soul rather than material things.,ˌspɪɹ.ə.t͡ʃuˈæl.ə.tɪ,15678,ielts,She finds peace and comfort through her deep sense of spirituality.,U o'zining chuqur ma'naviy dunyosi orqali xotirjamlik va tasalli topadi.,faith,
hormone,noun,C1,gormon,гормон,"A natural chemical produced in the body that influences growth, development, or mood.",ˈhɔːməʊn,15680,body-health,Adrenaline is a hormone that prepares your body for stressful situations.,Adrenalin — bu tana stresli vaziyatlarga tayyorlaydigan gormon.,,
meanwhile,adverb,B2,shu paytda ayni vaqtda,тем временем,During the time that something else is happening.,ˈmiːnwaɪl,15682,time,"The dinner is cooking; meanwhile, you can set the table.","Kechki ovqat pishguncha, siz dasturxonni tayyorlab tursangiz bo'ladi.",meantime,
proprietary,adjective,C2,xususiy mualliflik,собственнический,Relating to a product that is owned by a company and protected by law.,pɹəˈpɹaɪ.ə.tə.ɹi,15684,ielts,The software uses a proprietary format that other programs cannot open.,Dastur boshqa ilovalar ocholmaydigan xususiy formatdan foydalanadi.,,nonproprietary
brick,noun,A2,g'isht,кирпич,"A hard, rectangular block used for building walls and houses.",ˈbɹɪk,15686,home,The small garden wall was built from red brick.,Bog'ning pastdevori qizil g'ishtdan qurilgan edi.,,
grip,verb,B2,qattiq ushlamoq mahkam tutmoq,хватать,To hold something very tightly with your hand.,ɡɹɪp,15688,actions,You need to grip the handle firmly to keep your balance.,Muvozanatni saqlab qolish uchun dastani mahkam ushlashingiz kerak.,grasp clutch,
naval,adjective,C1,harbiy-dengiz,военно-морской,Connected with the navy or warships.,ˈneɪvəl,15690,ielts,The government decided to increase funding for the naval base.,Hukumat harbiy-dengiz bazasini moliyalashtirishni oshirishga qaror qildi.,,
medieval,adjective,B2,o'rta asrga oid,средневековый,"Relating to the Middle Ages, the time between 500 and 1500 AD.",ˌmɛd.iˈiː.vəl,15692,ielts,The castle is a beautiful example of medieval architecture in our city.,Bu qasr shahrimizdagi o'rta asr me'morchiligining go'zal namunasidir.,,
porcelain,noun,B2,chinni,фарфор,"A delicate, white, shiny ceramic material often used to make expensive plates or cups.",ˈpɔːsəlɪn,15694,home,She served the tea in a very expensive set of fine porcelain.,U choyni juda qimmat chinni idishlarda tortiq qildi.,china,
watt,noun,B1,vatt,ватт,A unit used to measure the power of electricity or energy.,wɒt,15698,school,This light bulb uses only ten watts but is very bright.,"Bu chiroq atigi o'n vatt ishlatadi, lekin juda yorqin.",,
decent,adjective,B1,yaxshi munosib,приличный,"Good enough, or behaving in a way that is morally correct and socially acceptable.",ˈdiː.sənt,15700,describing,She did a decent job on the report and finished it early.,U hisobot ustida yaxshi ishladi va uni erta yakunladi.,acceptable proper,inappropriate
shortly,adverb,B1,tez orada yaqinda,вскоре,Happening or occurring in a short period of time from now.,ˈʃɔɹtli,15702,time,"The train will arrive at the station shortly, so please wait here.","Poyezd tez orada bekatga yetib keladi, shuning uchun shu yerda kuting.",soon,
warrior,noun,B2,jangchi askar,воин,"A person who is involved in a battle, war, or fight.",ˈwɒɹi.ə,15704,ielts,The brave warrior fought hard to protect his people and his land.,Jasur jangchi o‘z xalqini va yurtini himoya qilish uchun mardonavor kurashdi.,fighter soldier,
diploma,noun,B1,diplom shahodatnoma,диплом,An official document showing that you have successfully finished a course of study.,dɪˈpləʊmə,15706,school,She received her university diploma after four years of hard work.,U to'rt yillik mehnatdan so'ng universitet diplomini oldi.,certificate degree,
cabin,noun,B2,kayuta kema xonasi,каюта,A private room for a passenger or officer on a ship.,ˈkæbɪn,15708,travel,The passengers were told to stay in their cabins during the storm.,Bo'ron paytida yo'lovchilarga o'z kayutalarida qolish buyurildi.,room quarters,
innocent,adjective,B2,aybsiz begunoh,невинный,Not guilty of a crime or having done anything wrong.,ˈɪnəsənt,15710,describing,The court proved that the man was innocent of the crime.,Sud erkakning jinoyatda aybsiz ekanini isbotladi.,guiltless blameless,guilty
scanning,verb,B2,ko'zdan kechirish skanerlash,сканирование,To look quickly through a text to find specific information.,ˈskænɪŋ,15712,ielts,I was scanning the newspaper to find the movie schedule quickly.,Kino dasturini tezda topish uchun gazetani ko'zdan kechirayotgan edim.,examining surveying,
polo,noun,C1,polo o'yini,поло,A team sport played on horseback where players hit a ball with mallets.,ˈpoʊloʊ,15714,actions,Polo is often considered a sport for the wealthy and elite.,Polo ko'pincha boylar va elita vakillari uchun sport turi deb hisoblanadi.,,
cordless,adjective,B1,simsiz,беспроводной,"Operating without a wire, usually powered by batteries instead of being plugged in.",ˈkɔɹd.lɪs,15716,home,I prefer using a cordless vacuum cleaner to clean my living room.,Mehmonxonani tozalash uchun simsiz changyutgich ishlatish qulayroq.,wireless,corded
