headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
volume,noun,B1,ovoz hajmi,объем,"The level of sound produced by a television, radio, or other device.",ˈvɒl.juːm,6026,home,Please turn down the volume on the television so I can study.,"Iltimos, televizor ovozini pasaytirib qo'ying, dars qilayotgan edim.",loudness,
cross,noun,A2,xoch,крест,A shape made by two lines crossing each other at a right angle.,kɹɒs,6028,basics,Put a small cross next to the answer if it is wrong.,"Agar javob noto'g'ri bo'lsa, uning yoniga kichik xoch belgisini qo'ying.",,
anyone,pronoun,A2,hech kim kimdir,кто-нибудь,Used to refer to any person at all.,ˈɛ.niˌwʌn,6030,basics,Almost anyone can learn to play this simple game with practice.,Amaliyot bilan deyarli har kim bu oddiy o'yinni o'ynashni o'rganishi mumkin.,anybody,
mortgage,noun,B2,ipoteka kredit,ипотека,A bank loan that you use to buy a house or apartment.,ˈmɔː.ɡɪd͡ʒ,6032,ielts,They had to take out a mortgage to buy their new home.,Ular yangi uy sotib olish uchun ipoteka krediti olishga majbur bo'lishdi.,loan,
hope,verb,A2,umid qilmoq,надеяться,To want something to happen and believe that it is possible.,ˈhəʊ̯p,6034,feelings,I hope that the weather will be nice for our school trip.,Maktab ekskursiyamiz uchun havo yaxshi bo'lishidan umidvorman.,expect trust,despair
silver,noun,B1,kumush,серебро,"A shiny grey precious metal used to make jewelry, coins, and expensive knives and forks.",ˈsɪl.və,6036,describing,She wore a beautiful silver necklace to the party last night.,U kecha bazmga chiroyli kumush taqinchoq taqib bordi.,,
corporation,noun,B2,korporatsiya kompaniya,корпорация,A large business organization that is legally separate from its owners.,ˌkɔː.pəˈɹeɪ.ʃən,6038,ielts,The multinational corporation is planning to open a new office in Tashkent.,Ushbu xalqaro korporatsiya Toshkentda yangi ofis ochishni rejalashtirmoqda.,company firm,
wish,verb,A2,istamoq xohlamoq,желать,"To have a desire for something to happen, especially something difficult or impossible.",wɪʃ,6040,feelings,I wish I could speak more languages to travel around the world.,Dunyo bo'ylab sayohat qilish uchun ko'proq tillarda gapira olishni istardim.,want desire,
inside,adverb,A1,ichkarida ichkariga,внутри,"In or into the inner part of a container, room, or building.",ˈɪnsaɪd,6042,basics,"It was raining outside, so we decided to stay inside all day.","Tashqarida yomg'ir yog'ayotgan edi, shuning uchun biz kun bo'yi ichkarida qolishga qaror qildik.",indoors,outside
rather,adverb,B2,ko'proq balki,скорее,Used to express a preference or to introduce a more accurate description.,ˈɹɑː.ðə(ɹ),6044,ielts,I would rather stay home and read than go to the cinema.,Kinoga borgandan ko'ra uyda qolib kitob o'qishni afzal ko'raman.,sooner,
addition,noun,B1,qo'shimcha,дополнение,The process of adding one thing to another to make it larger or better.,əˈdɪʃ.ən,6046,school,The new kitchen is a great addition to their family home.,Yangi oshxona ularning oilaviy uyi uchun ajoyib qo'shimcha bo'ldi.,extra,subtraction
came,verb,A1,keldi,пришел,"Past tense of come, meaning to move toward a person or a place.",ˈkeɪ̯m,6048,basics,He came home late because there was a lot of heavy traffic.,U yo'lda tirbandlik ko'p bo'lgani uchun uyga kech keldi.,arrived,left
supply,verb,B1,taʼminlash yetkazib berish,снабжать,To provide something that is needed or wanted by someone.,səˈplaɪ,6050,work,The company will supply all the materials needed for the big project.,Kompaniya katta loyiha uchun kerakli barcha materiallarni taʼminlaydi.,provide equip,
nothing,pronoun,A1,hech narsa,ничего,Not any thing; no thing at all.,ˈnʌθɪŋ,6052,basics,"There is nothing in the box, it is completely empty.",Qutida hech narsa yoʻq u butunlay boʻsh.,,everything
certain,adjective,B1,aniq ishonchli,определенный,Being completely sure about something or having no doubt.,ˈsɜː.tən,6054,describing,Are you certain that you locked the front door before leaving?,Ketishdan oldin old eshikni qulflaganingizga aniq ishonchingiz komilmi?,sure convinced,uncertain
executive,noun,C1,rahbar direktor,руководитель,A person in a high position who makes important decisions for a company.,ɪɡˈzɛkjʊtɪv,6056,ielts,The senior executive presented the new business strategy to the board.,Katta rahbar direktorlar kengashiga yangi biznes strategiyasini taqdim etdi.,manager director,
running,adverb,B2,ketma-ket,подряд,Happening one after another without a break.,ˈɹʌniŋ,6058,time,She won the tennis tournament three years running.,U tennis turnirida uch yil ketma-ket gʻolib chiqdi.,consecutively continuously,
lower,verb,A2,pasaytirish tushirish,опускать,To move something to a position that is closer to the ground.,ˈləʊ.ə,6060,actions,Please lower the volume of the music so I can sleep.,Iltimos musiqa ovozini pasaytirib qoʻying men uxlashim kerak.,drop decrease,raise
necessary,adjective,A2,zarur kerakli,необходимый,Needed to be done or achieved; essential.,ˈnɛs.ə.sɹi,6062,describing,It is necessary to wear a helmet when riding a bicycle.,Velosiped haydashda dubulgʻa kiyish zarur.,essential required,unnecessary
union,noun,B2,ittifoq birlashma,союз,A group of people or states joined together for a common purpose.,ˈjuː.njən,6064,ielts,The trade union negotiated better working conditions for all the employees.,Kasaba uyushmasi barcha xodimlar uchun yaxshiroq mehnat sharoitlarini kelishib oldi.,coalition association,
jewelry,noun,A2,taqinchoq zargarlik buyumlari,ювелирные изделия,Decorative items such as rings or necklaces that people wear for beauty.,ˈdʒuːəlri,6066,clothes,She wore beautiful gold jewelry to the wedding party last night.,U to'y kechasiga chiroyli tilla taqinchoqlar taqib bordi.,jewellery ornaments,
clothing,noun,A1,kiyim kiyim-kechak,одежда,"Things that people wear to cover their body, such as shirts and trousers.",ˈkləʊðɪŋ,6068,clothes,You should wear warm clothing when it is cold outside.,Tashqarida sovuq bo'lganda issiq kiyim kiyishingiz kerak.,clothes garments,
particular,adjective,B1,aniq maxsus,конкретный,"Refers to one specific person, thing, or group rather than anything else.",pəˈtɪk.jʊ.lə,6070,describing,I couldn't find the particular book you asked for yesterday.,Men kecha siz so'ragan o'sha aniq kitobni topa olmadim.,specific precise,general
fine,adjective,A1,yaxshi soz,хороший,"Of high quality, or feeling healthy and happy.",ˈfaɪ̯n,6072,describing,"I am feeling fine today, thank you for asking me.","Bugun o'zimni yaxshi his qilyapman, so'raganingiz uchun rahmat.",good excellent,bad
gas,noun,B1,gaz,газ,A substance like air that is neither a solid nor a liquid.,ɡæs,6074,home,Make sure you turn off the gas after cooking your meal.,"Ovqat pishirib bo'lgach, gazni o'chirganingizga ishonch hosil qiling.",vapor,
skills,noun,A2,ko'nikmalar mahoratlar,навыки,Abilities or knowledge that you gain through practice and training.,skɪlz,6076,work,You need good communication skills to be a successful team leader.,Muvaffaqiyatli jamoa rahbari bo'lish uchun sizda yaxshi muloqot ko'nikmalari bo'lishi kerak.,talents abilities,
bush,noun,B1,buta,куст,A woody plant that is smaller than a tree and has many stems.,bʊʃ,6078,nature,We planted a small green bush in the garden near the house.,Biz uy yaqinidagi bog'ga kichik yashil buta ekdik.,shrub,
career,noun,A2,karyera ish faoliyati,карьера,The series of jobs that a person has in a particular area of work.,kəˈɹɪə,6080,work,She decided to focus on her medical career for the next decade.,U keyingi o'n yil davomida o'zining tibbiy karyerasiga e'tibor qaratishga qaror qildi.,profession occupation,
military,noun,B2,harbiylar armiya,военный,The armed forces of a country.,ˈmɪl.ɪ.t(ə.)ɹi,6082,ielts,He decided to join the military after he finished his high school.,U o'rta maktabni tugatgandan so'ng harbiylar safiga qo'shilishga qaror qildi.,force forces,
rental,noun,B1,ijara ijara mulki,прокат,Something that you pay to use for a short period of time.,ˈɹɛntəl,6084,travel,We picked up our car rental at the airport when we arrived.,Biz kelganimizda aeroportdan ijaraga olingan mashinamizni oldik.,lease hire,
decision,noun,A2,qaror,решение,A choice that you make after thinking about different possibilities.,dɪˈsɪʒn̩,6086,actions,It was a difficult decision to move to another country alone.,Boshqa mamlakatga yolg'iz ko'chib o'tish qiyin qaror edi.,choice judgment,
leave,verb,A1,ketmoq tark etmoq,уходить,To go away from a person or a place.,ˈliːv,6088,actions,I need to leave the office early today to catch my train.,Poyezdimga ulgurish uchun bugun ofisdan ertaroq ketishim kerak.,depart exit,arrive
huge,adjective,A2,ulgamli juda katta,огромный,Extremely large in size or amount.,hjuːd͡ʒ,6090,describing,The team made a huge mistake during the final game yesterday.,Jamoa kecha final o'yinida juda katta xato qildi.,giant immense,tiny
facilities,noun,B1,imkoniyatlar sharoitlar,удобства,"Buildings, services, or equipment provided for a particular purpose.",fəˈsɪlɪtiz,6094,places,The hotel has excellent sports facilities for all the guests.,Mehmonxonada barcha mehmonlar uchun ajoyib sport sharoitlari mavjud.,amenities services,
zip,verb,B1,zanjirband qilmoq,застёгивать на молнию,To close a piece of clothing using a sliding metal fastener.,zɪp,6096,clothes,Please zip up your jacket before you go out into the cold.,Iltimos sovuqqa chiqishdan oldin kurtkangizni yoping.,fasten,unzip
bid,verb,B2,narx taklif qilmoq,предлагать цену,To offer a specific amount of money to buy something at an auction.,bɪd,6098,work,I decided to bid for the antique chair at the local auction.,Men mahalliy auksionda antikvariat stul uchun narx taklif qilishga qaror qildim.,offer propose,
kind,adjective,A2,mehribon muruvvatli,добрый,Having a friendly and helpful nature towards other people.,kaɪnd,6100,feelings,It was very kind of you to help me with my heavy bags.,Og'ir sumkalarimni ko'tarishga yordam berganingiz juda mehribonlik bo'ldi.,nice caring,mean
middle,noun,A2,o'rtasi markaz,середина,The point or position that is at an equal distance from both ends.,ˈmɪdl̩,6102,describing,I suddenly woke up in the middle of the night last night.,Kecha tunda to'satdan tunning o'rtasida uyg'onib ketdim.,center midpoint,edge
move,verb,A1,harakatlanmoq ko'chmoq,двигаться,To change your position or go from one place to another.,muːv,6104,actions,I was sitting on the sofa feeling too lazy to move.,Men divanda o'tirib harakatlanishga erinayotgan edim.,shift stir,
cable,noun,B1,kabel sim,кабель,A thick wire or set of wires used to send electricity or signals.,ˈkeɪ.bəl,6106,home,I tried to watch the movie but my cable was out.,Men kino ko'rmoqchi edim ammo kabel ishlamay qoldi.,,
opportunities,noun,B1,imkoniyatlar,возможности,Chances to do something that you want to do.,ˌɒp.əˈtjuː.nɪ.tiz,6108,ielts,Studying abroad gives you many new opportunities for your future.,Chet elda o'qish sizning kelajagingiz uchun ko'plab yangi imkoniyatlar beradi.,chances openings,
division,noun,B2,bo'linish bo'lim,деление,The process of splitting something into two or more parts.,dɪˈvɪʒn̩,6110,ielts,The division of the large company into smaller groups was successful.,Katta kompaniyaning kichik guruhlarga bo'linishi muvaffaqiyatli bo'ldi.,split partition,combination
tuesday,noun,A1,seshanba,вторник,The day of the week between Monday and Wednesday.,ˈtjuːzdeɪ,6112,time,Our English lesson takes place every Tuesday morning at school.,Ingliz tili darsimiz maktabda har seshanba kuni ertalab bo'ladi.,,
object,noun,A2,narsa buyum,предмет,A solid thing that you can touch and see.,ˈɒb.d͡ʒɛkt,6114,describing,I saw a strange object on the desk this morning.,Men bugun ertalab stolda g'alati bir buyumni ko'rdim.,thing item,
lesbian,adjective,B2,lesbian,лесбиянка,Used to describe a woman who is sexually attracted to other women.,ˈlɛz.bi.ən,6116,people-family,The film explores the life of a lesbian couple in the city.,Film shahardagi bir lesbian juftligining hayotini yoritadi.,sapphic,
machine,noun,A2,mashina mexanizm,машина,A piece of equipment with moving parts that does a specific job.,məˈʃiːn,6118,work,This machine helps us print many papers very quickly today.,Bu mashina bizga bugun juda ko'p qog'ozlarni tez chop etishga yordam beradi.,device engine,
logo,noun,B1,logotip belgi,логотип,A small image or symbol used by a company to represent its name or brand.,ˈləʊ.ɡəʊ,6120,work,The company decided to put their new logo on every product box.,Kompaniya o'zining yangi logotipini har bir mahsulot qutisiga joylashtirishga qaror qildi.,logotype,
length,noun,A2,uzunlik masofa,длина,The measurement of how long something is from one end to the other.,lɛŋ(k)θ,6122,describing,Measure the length of the table before you buy the new cloth.,Yangi dasturxon sotib olishdan oldin stolning uzunligini o'lchab ko'ring.,distance,
actually,adverb,B1,aslida rostdan,на самом деле,"Used to describe what is real or true, rather than what is thought to be.",ˈæk.t͡ʃʊ.ə.li,6124,describing,"I was very tired, but I actually finished all of my homework.","Men juda charchagan edim, lekin aslida barcha uy vazifalarimni bajarib tugatdim.",really,
nice,adjective,A1,yoqimli chiroyli,милый,"Good, pleasant, or friendly to be around.",ˈnaɪ̯s,6126,basics,It was a nice day to have a walk in the park.,Bog'da sayr qilish uchun juda yoqimli kun edi.,pleasant,nasty
score,noun,A2,hisob ball,счёт,"The number of points that someone gains in a game, test, or competition.",skɔː,6128,actions,The final score of the match was two to one for us.,O'yinning yakuniy hisobi bizning foydamizga ikki-bir bo'ldi.,result,
client,noun,B2,mijoz,клиент,A person who pays a professional or company for their services or help.,ˈklaɪ.ənt,6130,work,The lawyer spent all afternoon preparing documents for an important new client.,Advokat tushdan keyin muhim yangi mijoz uchun hujjatlarni tayyorlash bilan band bo'ldi.,customer,
capital,noun,B2,kapital sarmoya,капитал,Money or property that is used to start or grow a business.,ˈkæpɪtəl,6132,ielts,They needed a lot of capital to open their new computer store.,Ularga yangi kompyuter do'konini ochish uchun katta miqdorda sarmoya kerak edi.,asset,
follow,verb,A1,ergashmoq kuzatmoq,следовать,"To move behind someone or something, or to go in the same direction.",ˈfɒləʊ,6134,actions,Please follow the instructions carefully to build this shelf correctly.,Ushbu javonni to'g'ri yig'ish uchun ko'rsatmalarga diqqat bilan ergashing.,trail,lead
sample,noun,B2,namuna,образец,A small part of something that shows what the whole thing is like.,ˈsɑːm.pəl,6136,ielts,The lab technician took a blood sample to test for any illnesses.,Laborant kasallikni aniqlash uchun qondan namuna oldi.,specimen example,
investment,noun,B2,investitsiya sarmoya,инвестиция,Putting money or effort into something to get a profit or benefit later.,ɪnˈvɛstmənt,6138,ielts,Giving your children a good education is a wise long-term investment.,Farzandlaringizga yaxshi ta'lim berish bu oqilona uzoq muddatli sarmoyadir.,funding,divestment
sent,verb,A2,yubordi jo'natdi,отправил,To cause something to go from one place to another.,sɛnt,6140,actions,She sent a long email to her friend about her new job.,U yangi ishi haqida do'stiga uzun elektron xat yubordi.,posted shipped,
shown,verb,A2,ko'rsatilgan,показанный,To have displayed or made something visible to others.,ʃəʊn,6142,actions,The manager had already shown the new employee how to use software.,Menejer yangi xodimga dasturdan qanday foydalanishni allaqachon ko'rsatgan edi.,displayed exhibited,
saturday,noun,A1,shanba,суббота,The day of the week between Friday and Sunday.,ˈsæt.ə.deɪ,6144,time,We usually go to the local market every Saturday morning.,Biz odatda har shanba kuni ertalab mahalliy bozorga boramiz.,,
christmas,noun,A1,ro'yxat,Рождество,A yearly holiday on December 25th to celebrate the birth of Jesus Christ.,ˈkrɪs.məs,6146,basics,Families often gather together to eat a large meal on Christmas.,Oila a'zolari Rojdestvo bayramida katta dasturxon atrofida yig'ilishadi.,,
england,noun,A1,Angliya,Англия,"A country that is part of the United Kingdom, located in Europe.",ˈɪŋ.ɡlənd,6148,places,Many students travel to England to improve their English language skills.,Ko'plab talabalar ingliz tili ko'nikmalarini oshirish uchun Angliyaga borishadi.,,
band,noun,A2,guruh tasmacha,группа,A group of musicians who play music together.,bænd,6150,people-family,The rock band played at the concert for three hours last night.,Rok guruhi kecha kechqurun konsertda uch soat davomida ijro etdi.,group ensemble,
flash,verb,B1,chaqnash yaltirash,вспыхивать,"To shine with a sudden, bright light for a very short time.",flæʃ,6152,actions,The lighthouse will flash every few seconds to warn the ships.,Mayoq kemalarni ogohlantirish uchun har bir necha soniyada chaqnab turadi.,glint gleam,
choice,noun,A2,tanlov ixtiyor,выбор,The act or possibility of picking one thing over others.,tʃɔɪs,6154,actions,You have a difficult choice to make about your future career.,Siz kelajakdagi kasbingiz bo'yicha qiyin tanlov qilishingiz kerak.,option selection,
registration,noun,B2,ro'yxatdan o'tish qayd etish,регистрация,The official act of recording names or details on a list.,ˌɹɛd͡ʒ.ɪˈstɹeɪ.ʃən,6156,ielts,The registration process for the new students starts on Monday morning.,Yangi talabalar uchun ro'yxatdan o'tish jarayoni dushanba kuni ertalab boshlanadi.,enrollment check-in,
Thursday,noun,A1,payshanba,четверг,The day of the week between Wednesday and Friday.,ˈθɜːzdeɪ,6158,time,We have a very important meeting scheduled for next Thursday.,Bizda kelasi payshanbaga rejalashtirilgan juda muhim yig'ilish bor.,,
consumer,noun,B2,iste'molchi xaridor,потребитель,A person who buys goods or services for their own use.,kənˈsjuːmə,6160,ielts,This new system favors the consumer over the large company producer.,Bu yangi tizim ishlab chiqaruvchiga qaraganda iste'molchiga ko'proq foyda keltiradi.,buyer customer,producer
artist,noun,A2,rassom san'atkor,художник,"A person who creates paintings, drawings, or other works of art.",ˈɑːtɪst,6162,people-family,The famous artist painted a beautiful picture of the city streets.,Mashhur rassom shahar ko'chalari tasvirlangan chiroyli rasm chizdi.,painter creator,
outside,noun,A1,tashqari sirt,снаружи,The side or surface of something that faces away from the center.,ˈæʊ.so̞ɪd,6164,places,He is busy repainting the outside of his wooden house today.,U bugun yog'och uyining tashqi qismini bo'yash bilan band.,exterior surface,inside
channel,noun,B1,kanal yo'lak,канал,A way or path through which something like water or information moves.,ˈt͡ʃænəl,6166,ielts,The boat moved slowly through the narrow channel in the river.,Qayiq daryodagi tor kanal bo'ylab sekin harakatlandi.,pathway route,
wednesday,noun,A1,chorshanba,среда,The day of the week between Tuesday and Thursday.,ˈwenzdeɪ,6168,time,We have an important meeting at the office this coming Wednesday.,Kelayotgan chorshanba kuni ofisda muhim majlisimiz bor.,,
summer,noun,A1,yoz,лето,The warmest time of the year between spring and autumn.,ˈsʌmə,6170,time,I love to go to the beach during the hot summer.,Issiq yoz kunlarida dengiz bo'yiga borishni yaxshi ko'raman.,,winter
allow,verb,A2,ruxsat bermoq imkon bermoq,позволять,To let someone do something or to give them permission.,əˈlaʊ,6172,actions,My parents allow me to play outside with my friends today.,Ota-onam bugun do'stlarim bilan tashqarida o'ynashimga ruxsat berishdi.,permit let,forbid
degree,noun,B1,daraja diplom,градус,A qualification given by a college or university after finishing studies.,dɪˈɡɹiː,6174,school,She decided to study hard to earn a university degree in law.,U huquqshunoslik bo'yicha universitet diplomini olish uchun qattiq o'qishga qaror qildi.,qualification level,
wed,verb,B2,turmush qurmoq uylanmoq,жениться,To marry someone in a formal ceremony.,ˈwɛd,6176,people-family,The young couple decided they would wed in a quiet private ceremony.,Yosh juftlik tinch va shaxsiy marosimda turmush qurishga qaror qildi.,marry unite,divorce
super,adverb,B1,juda nihoyatda,очень,Used to emphasize that something is very much of a certain quality.,ˈsuːpə,6178,describing,The cake she baked for the party was super delicious and fresh.,U ziyofat uchun pishirgan tort nihoyatda mazali va yangi edi.,very extremely,
male,adjective,A2,erkak erkak jinsiga mansub,мужской,"Relating to men or boys, or animals that are not female.",meɪl,6180,people-family,They had a male teacher who taught them biology at school.,Ularga maktabda biologiyadan dars beradigan erkak o‘qituvchi bor edi.,masculine man,female
matter,verb,B1,muhim bo‘lmoq ahamiyatga ega bo‘lmoq,иметь значение,To be important or have an effect on a situation.,ˈmæt.ə,6182,actions,"I know you are tired, but your opinion does matter to us.","Charchaganingni bilaman, lekin sening fikring biz uchun muhim.",count signify,
custom,noun,B1,odat an'ana,обычай,A habit or tradition that is common to a group of people.,ˈkʌstəm,6184,ielts,It is a local custom to exchange gifts during the spring festival.,Bahorgi bayramda sovg‘a almashish mahalliy an’anadir.,tradition practice,
almost,adverb,A2,deyarli,почти,"Nearly, but not completely or exactly.",ˈɔːl.məʊst,6186,basics,I have almost finished my homework before the sun goes down.,Quyosh botguncha uy vazifamni deyarli tugatib qo‘ydim.,nearly practically,
took,verb,A2,oldi olib ketdi,взял,"The past tense of take, meaning to move or carry something somewhere.",tʊk,6188,actions,He took his umbrella because he thought it might rain later today.,"U soyabonini oldi, chunki bugun yomg‘ir yog‘ishi mumkin deb o‘yladi.",grabbed carried,
located,verb,A2,joylashgan o'rnashgan,расположенный,To be in a particular place or position.,ləʊˈkeɪtɪd,6190,places,The hotel is located right in the center of the city.,Mehmonxona shahar markazida joylashgan.,situated,
multiple,adjective,B1,bir nechta ko'p,многочисленный,Having or involving many parts or happening many times.,ˈmʌltɪpəl,6192,describing,She had to complete multiple tasks before the end of the day.,U kun oxirigacha bir nechta vazifani bajarishi kerak edi.,numerous several,single
Asian,adjective,A2,osiyolik osiyo,азиатский,Coming from or relating to the continent of Asia.,ˈeɪʒən,6194,people-family,He enjoys eating delicious Asian food at the local restaurant.,U mahalliy restoranda mazali osiyo taomlarini yeyishni yoqtiradi.,,
distribution,noun,B2,tarqatish taqsimot,распределение,The process of giving things to a large number of people.,ˌdɪstɹəˈbjuːʃən,6196,ielts,The charity is responsible for the distribution of food to the poor.,Xayriya tashkiloti kambag'allarga oziq-ovqat tarqatish uchun mas'uldir.,delivery allocation,
editor,noun,B1,muharrir tahrirchi,редактор,A person whose job is to correct or improve pieces of writing.,ˈɛdɪtə,6198,work,The editor corrected all the mistakes in my latest article draft.,Muharrir mening oxirgi maqolam qoralamasidagi barcha xatolarni tuzatdi.,publisher,
inn,noun,B2,mehmonxona karvonsaroy,гостиница,"A small hotel, usually in the countryside, providing food and rooms.",ɪn,6200,travel,We stayed at a cozy village inn during our holiday trip.,Dam olish sayohatimiz davomida qishloq mehmonxonasida qoldik.,lodge tavern,
industrial,adjective,B2,sanoat sanoatga oid,промышленный,Related to the business of manufacturing products in factories.,ɪnˈdʌstɹɪəl,6202,ielts,The region has seen significant industrial growth over the last decade.,Hudud oxirgi o'n yillikda sezilarli sanoat o'sishiga guvoh bo'ldi.,manufacturing factory,
cause,noun,B1,sabab asos,причина,The person or thing that makes something happen.,kɔːz,6204,actions,The heavy rain was the cause of the delay in our flight.,Kuchli yomg'ir parvozdagi kechikishning sababi edi.,reason source,effect
song,noun,A1,qo'shiq taronalar,песня,A short piece of music with words that you sing.,sɒŋ,6206,basics,Thomas listened to his favorite song on the radio yesterday.,Tomas kecha radioda o'zining sevimli qo'shig'ini eshitdi.,,
focus,verb,B1,diqqatni qaratmoq markazlashtirmoq,фокусироваться,To give all your attention or effort to a particular thing.,ˈfəʊ̯.kəs,6208,actions,You need to focus on your studies to get a good grade.,Yaxshi baho olish uchun o'qishga diqqatingizni qaratishingiz kerak.,concentrate,
fall,verb,A1,yiqilmoq tushmoq,падать,To move downwards towards the ground from a higher position.,fɔːl,6210,actions,Be careful not to fall on the wet floor this morning.,Bugun ertalab ho'l polga yiqilib tushmaslik uchun ehtiyot bo'ling.,drop,rise
female,adjective,A2,ayol jinsiga oid urg'ochi,женский,Relating to women or animals that can produce eggs.,ˈfiː.meɪl,6212,describing,The female bird is sitting on the nest in the tree.,Urg'ochi qush daraxtdagi uyada o'tiribdi.,,male
communications,noun,B2,aloqa kommunikatsiya,связь,"The methods of sending information, like telephone or internet networks.",kəˌmjuː.nɪˈkeɪ.ʃənz,6214,ielts,Modern communications allow us to talk to people across the world.,Zamonaviy aloqa vositalari dunyoning narigi chekkasidagi odamlar bilan gaplashish imkonini beradi.,telecommunications,
win,verb,A1,yutmoq g'alaba qozonmoq,выигрывать,To achieve first place or victory in a game or competition.,wɪn,6216,basics,Our team hopes to win the football match later today.,Bizning jamoa bugun futbol o'yinida g'alaba qozonishga umid qilmoqda.,succeed,lose
associated,adjective,B2,bog'liq aloqador,связанный,Connected with something else in your mind or in reality.,əˈsəʊʃieɪtɪd,6218,ielts,Smoking is often associated with many serious health problems.,Chekish ko'pincha ko'plab jiddiy sog'liq muammolari bilan bog'liq.,connected related,
cancer,noun,B2,saraton rak,рак,A serious illness where cells in the body grow in an uncontrolled way.,ˈkænsə,6220,body-health,Early diagnosis is very important for the treatment of cancer.,Erta tashxis saratonni davolash uchun juda muhimdir.,malignancy,
reason,noun,A2,sabab vaj,причина,A fact or situation that explains why something happens or why someone does something.,ˈɹiː.zən,6222,ielts,The main reason for his success is hard work and dedication.,Uning muvaffaqiyatining asosiy sababi mehnatsevarlik va fidoyilikdir.,cause motive,
tool,noun,A2,asbob vosita,инструмент,A piece of equipment used to perform a specific job or task.,tuːl,6224,work,A screwdriver is a tool that no household should be without.,Otvertka har bir xonadonda bo'lishi kerak bo'lgan asbobdir.,instrument device,
spring,noun,A1,bahor,весна,The season of the year between winter and summer when plants begin to grow.,ˈspɹɪŋ,6226,nature,Flowers start to bloom everywhere during the beautiful spring season.,Go'zal bahor faslida hamma joyda gullar ochila boshlaydi.,springtime,
foundation,noun,B2,poydevor asos,основание,The base that supports a building or the basic ideas an organization is built upon.,ˌfaʊ̯nˈdeɪ̯ʃən,6228,ielts,Education provides a strong foundation for a successful future career.,Ta'lim muvaffaqiyatli kelajak karyerasi uchun mustahkam poydevor yaratadi.,basis groundwork,abolition
voice,noun,A2,ovoz,голос,The sound produced by people when they speak or sing.,vɔɪs,6230,body-health,She has a very soft and pleasant voice when she sings.,Qo'shiq aytganda uning ovozi juda mayin va yoqimli chiqadi.,,
friendly,adjective,A1,do'stona samimiy,дружелюбный,Behaving in a kind and pleasant way towards other people.,ˈfɹɛnd.li,6232,describing,The local people are very friendly towards tourists visiting the city.,Mahalliy aholi shaharga tashrif buyurgan sayyohlarga juda do'stona munosabatda.,kind pleasant,unfriendly
communication,noun,B1,aloqa muloqot,общение,The process of sharing information or messages with other people.,kəˌmjuː.nɪˈkeɪ.ʃən,6234,ielts,Effective communication is essential for a healthy working relationship.,Samarali muloqot sog'lom ish munosabatlari uchun juda muhimdir.,interaction exchange,
purpose,noun,B1,maqsad niyat,цель,The reason why something is done or why something exists.,ˈpɝpəs,6236,ielts,The main purpose of this meeting is to discuss the new project.,Bu uchrashuvning asosiy maqsadi yangi loyihani muhokama qilishdir.,end point,
everyone,pronoun,A1,hamma har kim,все,Every person in a group.,ˈɛv.ɹi.wʌn,6238,basics,Everyone in the classroom was listening to the teacher carefully.,Sinfdagi hamma o'qituvchini diqqat bilan eshitayotgan edi.,everybody,
brown,adjective,A1,qo'ng'ir jigarrang,коричневый,"Having the color of wood, earth, or coffee.",ˈbɹaʊ̯n,6240,describing,She has beautiful brown eyes and dark wavy hair.,Uning chiroyli jigarrang ko'zlari va to'q jingalak sochlari bor.,,
physical,adjective,B1,jismoniy moddiy,физический,Connected with the body rather than the mind.,ˈfɪz.ɪ.kəl,6242,body-health,Regular physical exercise is important for keeping your heart healthy.,Yurak sog'lig'ini saqlash uchun muntazam jismoniy mashqlar muhimdir.,,mental
operating,adjective,B2,ishlayotgan faoliyat yuritayotgan,работающий,Currently working or being used.,ˈɑpəɹeɪtɪŋ,6244,work,Safety goggles must be worn when using operating machinery.,Ishlayotgan texnikadan foydalanganda xavfsizlik ko'zoynagi taqilishi kerak.,active,idle
deal,verb,A2,shug'ullanmoq hal qilmoq,иметь дело,To take action or solve a problem regarding someone or something.,ˈdiːl,6246,actions,I need to deal with these urgent emails before I leave.,Ketishdan oldin ushbu shoshilinch xatlar bilan shug'ullanishim kerak.,handle manage,
hold,verb,A1,ushlamoq tutmoq,держать,To have something in your hands or arms.,həʊld,6248,actions,Can you hold my bag while I open the door?,Eshikni ochgunimcha sumkamni ushlab tura olasizmi?,grasp grip,
smith,noun,B2,temirchi ustasi,кузнец,A person who makes objects by heating and hammering metal.,smɪθ,6252,work,The local smith made a new iron gate for the garden.,Mahalliy temirchi bog' uchun yangi temir darvoza yasadi.,blacksmith metalworker,
thank,verb,A1,minnatdorchilik bildirmoq tashakkur aytmoq,благодарить,To tell someone that you are pleased about something they did for you.,ˈθæŋk,6254,basics,I want to thank you for helping me with my homework today.,Bugun uy vazifamni bajarishga yordam berganingiz uchun sizga tashakkur aytmoqchiman.,appreciate,
safe,adjective,A2,xavfsiz bexatar,безопасный,Not in danger or not likely to cause harm.,ˈseɪ̯f,6256,describing,It is safe to walk in this park during the daytime.,Kunduzi bu bog'da sayr qilish xavfsizdir.,riskless harmless,dangerous
